lon,lat,depth,unc,etype,src
174.6815,-40.7146,42.4000,nan,AS,nan
174.6905,-40.7205,42.0000,nan,AS,nan
174.6995,-40.7263,41.5000,nan,AS,nan
174.7085,-40.7322,41.1000,nan,AS,nan
174.7176,-40.7381,40.7000,nan,AS,nan
174.7266,-40.7439,40.3000,nan,AS,nan
174.7356,-40.7498,39.9000,nan,AS,nan
174.7446,-40.7556,39.7000,nan,AS,nan
174.7536,-40.7615,39.4000,nan,AS,nan
174.7626,-40.7673,39.0000,nan,AS,nan
174.7716,-40.7732,38.6000,nan,AS,nan
174.7807,-40.7790,38.2000,nan,AS,nan
174.7897,-40.7849,37.8000,nan,AS,nan
174.7987,-40.7907,37.4000,nan,AS,nan
174.8077,-40.7966,37.0000,nan,AS,nan
174.8168,-40.8024,36.7000,nan,AS,nan
174.8258,-40.8083,36.3000,nan,AS,nan
174.8348,-40.8141,36.0000,nan,AS,nan
174.8438,-40.8199,35.6000,nan,AS,nan
174.8529,-40.8258,35.2000,nan,AS,nan
174.8619,-40.8316,34.9000,nan,AS,nan
174.8710,-40.8375,34.6000,nan,AS,nan
174.8800,-40.8433,34.3000,nan,AS,nan
174.8890,-40.8492,34.1000,nan,AS,nan
174.8981,-40.8550,33.5000,nan,AS,nan
174.9071,-40.8608,33.1000,nan,AS,nan
174.9162,-40.8667,32.8000,nan,AS,nan
174.9252,-40.8725,32.3000,nan,AS,nan
174.9342,-40.8784,31.7000,nan,AS,nan
174.9433,-40.8842,31.3000,nan,AS,nan
174.9523,-40.8900,30.9000,nan,AS,nan
174.9614,-40.8959,30.6000,nan,AS,nan
174.9705,-40.9017,30.2000,nan,AS,nan
174.9795,-40.9075,29.9000,nan,AS,nan
174.9886,-40.9134,29.5000,nan,AS,nan
174.9976,-40.9192,29.1000,nan,AS,nan
175.0067,-40.9250,28.6000,nan,AS,nan
175.0157,-40.9309,28.1000,nan,AS,nan
175.0248,-40.9367,27.7000,nan,AS,nan
175.0339,-40.9425,27.4000,nan,AS,nan
175.0429,-40.9484,26.9000,nan,AS,nan
175.0520,-40.9542,26.5000,nan,AS,nan
175.0611,-40.9600,26.1000,nan,AS,nan
175.0701,-40.9658,25.8000,nan,AS,nan
175.0792,-40.9717,25.5000,nan,AS,nan
175.0883,-40.9775,25.1000,nan,AS,nan
175.0974,-40.9833,24.5000,nan,AS,nan
175.1064,-40.9891,23.9000,nan,AS,nan
175.1155,-40.9950,23.6000,nan,AS,nan
175.1246,-41.0008,23.2000,nan,AS,nan
175.1337,-41.0066,22.9000,nan,AS,nan
175.1428,-41.0124,22.5000,nan,AS,nan
175.1519,-41.0183,22.2000,nan,AS,nan
175.1610,-41.0241,22.0000,nan,AS,nan
175.1700,-41.0299,21.9000,nan,AS,nan
175.1791,-41.0357,21.7000,nan,AS,nan
175.1882,-41.0415,21.5000,nan,AS,nan
175.1973,-41.0473,21.4000,nan,AS,nan
175.2064,-41.0532,21.2000,nan,AS,nan
175.2155,-41.0590,21.0000,nan,AS,nan
175.2246,-41.0648,20.9000,nan,AS,nan
175.2337,-41.0706,20.9000,nan,AS,nan
175.2428,-41.0764,20.9000,nan,AS,nan
175.2519,-41.0822,20.7000,nan,AS,nan
175.2610,-41.0880,20.5000,nan,AS,nan
175.2701,-41.0939,20.4000,nan,AS,nan
175.2792,-41.0997,20.2000,nan,AS,nan
175.2883,-41.1055,20.1000,nan,AS,nan
175.2975,-41.1113,20.0000,nan,AS,nan
175.3066,-41.1171,19.9000,nan,AS,nan
175.3157,-41.1229,19.9000,nan,AS,nan
175.3248,-41.1287,19.8000,nan,AS,nan
175.3339,-41.1345,19.6000,nan,AS,nan
175.3430,-41.1403,19.3000,nan,AS,nan
175.3522,-41.1461,19.1000,nan,AS,nan
175.3613,-41.1519,19.0000,nan,AS,nan
175.3704,-41.1577,18.9000,nan,AS,nan
175.3795,-41.1635,18.9000,nan,AS,nan
175.3887,-41.1693,18.7000,nan,AS,nan
175.3978,-41.1751,18.6000,nan,AS,nan
175.4069,-41.1809,18.5000,nan,AS,nan
175.4160,-41.1867,18.4000,nan,AS,nan
175.4252,-41.1925,18.3000,nan,AS,nan
175.4343,-41.1983,18.2000,nan,AS,nan
175.4435,-41.2041,18.1000,nan,AS,nan
175.4526,-41.2099,18.0000,nan,AS,nan
175.4617,-41.2157,17.9000,nan,AS,nan
175.4709,-41.2215,17.7000,nan,AS,nan
175.4800,-41.2273,17.5000,nan,AS,nan
175.4892,-41.2331,17.4000,nan,AS,nan
175.4983,-41.2389,17.4000,nan,AS,nan
175.5075,-41.2447,17.3000,nan,AS,nan
175.5166,-41.2505,17.2000,nan,AS,nan
175.5258,-41.2563,17.0000,nan,AS,nan
175.5349,-41.2621,16.8000,nan,AS,nan
175.5441,-41.2679,16.7000,nan,AS,nan
175.5532,-41.2737,16.6000,nan,AS,nan
175.5624,-41.2794,16.4000,nan,AS,nan
175.5715,-41.2852,16.3000,nan,AS,nan
175.5807,-41.2910,16.2000,nan,AS,nan
175.5899,-41.2968,16.2000,nan,AS,nan
175.5990,-41.3026,16.1000,nan,AS,nan
175.6082,-41.3084,15.9000,nan,AS,nan
175.6174,-41.3142,15.7000,nan,AS,nan
175.6265,-41.3199,15.6000,nan,AS,nan
175.6357,-41.3257,15.5000,nan,AS,nan
175.6449,-41.3315,15.4000,nan,AS,nan
175.6541,-41.3373,15.3000,nan,AS,nan
175.6632,-41.3431,15.1000,nan,AS,nan
175.6724,-41.3488,14.8000,nan,AS,nan
175.6816,-41.3546,14.7000,nan,AS,nan
175.6908,-41.3604,14.7000,nan,AS,nan
175.7000,-41.3662,14.7000,nan,AS,nan
175.7091,-41.3720,14.6000,nan,AS,nan
175.7183,-41.3777,14.5000,nan,AS,nan
175.7275,-41.3835,14.4000,nan,AS,nan
175.7367,-41.3893,14.2000,nan,AS,nan
175.7459,-41.3951,14.0000,nan,AS,nan
175.7551,-41.4008,13.9000,nan,AS,nan
175.7643,-41.4066,13.8000,nan,AS,nan
175.7735,-41.4124,13.8000,nan,AS,nan
175.7827,-41.4181,13.7000,nan,AS,nan
175.7919,-41.4239,13.5000,nan,AS,nan
175.8011,-41.4297,13.3000,nan,AS,nan
175.8103,-41.4354,13.2000,nan,AS,nan
175.8195,-41.4412,13.0000,nan,AS,nan
175.8287,-41.4470,12.8000,nan,AS,nan
175.8379,-41.4528,12.6000,nan,AS,nan
175.8471,-41.4585,12.4000,nan,AS,nan
175.8563,-41.4643,12.3000,nan,AS,nan
175.8655,-41.4700,12.1000,nan,AS,nan
175.8747,-41.4758,12.0000,nan,AS,nan
175.8840,-41.4816,11.8000,nan,AS,nan
175.8932,-41.4873,11.7000,nan,AS,nan
