lon,lat,depth,unc,etype,src
-72.0987,-16.9995,59.9000,nan,RF,nan
-72.0313,-17.0174,62.2000,nan,RF,nan
-71.7891,-17.1644,68.0000,nan,RF,nan
-71.7880,-17.1116,70.3000,nan,RF,nan
-71.7243,-17.0707,75.5000,nan,RF,nan
-71.7071,-17.0340,77.9000,nan,RF,nan
-71.9475,-16.7161,78.8000,nan,RF,nan
-71.8898,-16.6814,83.4000,nan,RF,nan
-71.8728,-16.6267,86.7000,nan,RF,nan
-71.8377,-16.5805,90.6000,nan,RF,nan
-71.8409,-16.4968,94.1000,nan,RF,nan
-71.8238,-16.4263,97.9000,nan,RF,nan
-71.7090,-16.4629,102.2000,nan,RF,nan
-71.6532,-16.4176,106.6000,nan,RF,nan
-71.6148,-16.4019,109.0000,nan,RF,nan
-71.4932,-16.4661,112.2000,nan,RF,nan
-71.5559,-16.3253,114.6000,nan,RF,nan
-71.4142,-16.4055,118.1000,nan,RF,nan
-71.4857,-16.2338,121.3000,nan,RF,nan
-71.4106,-16.2133,125.5000,nan,RF,nan
-71.3471,-16.2446,127.3000,nan,RF,nan
-71.4112,-16.0549,131.6000,nan,RF,nan
-71.3613,-16.0632,133.7000,nan,RF,nan
-71.2820,-16.0287,138.9000,nan,RF,nan
-71.2683,-15.9854,141.2000,nan,RF,nan
-71.2097,-15.9579,145.0000,nan,RF,nan
-71.1916,-15.9147,147.5000,nan,RF,nan
-71.1286,-15.8765,151.8000,nan,RF,nan
-71.0910,-15.8374,154.9000,nan,RF,nan
-71.0622,-15.8003,157.5000,nan,RF,nan
-71.0238,-15.7750,160.1000,nan,RF,nan
-70.9758,-15.7628,162.7000,nan,RF,nan
-70.8991,-15.7590,166.4000,nan,RF,nan
-70.8238,-15.7212,171.5000,nan,RF,nan
-70.7819,-15.6809,175.3000,nan,RF,nan
-70.7566,-15.6651,177.3000,nan,RF,nan
-70.6143,-15.7139,183.0000,nan,RF,nan
-70.5733,-15.6741,187.3000,nan,RF,nan
-70.4929,-15.6883,191.3000,nan,RF,nan
-70.4299,-15.6746,195.7000,nan,RF,nan
-70.3747,-15.6719,199.1000,nan,RF,nan
-70.3463,-15.6219,203.2000,nan,RF,nan
-70.2925,-15.6029,207.1000,nan,RF,nan
-70.2549,-15.5757,210.4000,nan,RF,nan
-70.1820,-15.5430,215.6000,nan,RF,nan
-70.1823,-15.5142,216.6000,nan,RF,nan
-70.1079,-15.4694,221.7000,nan,RF,nan
-70.0710,-15.4247,224.6000,nan,RF,nan
-70.0506,-15.3530,227.2000,nan,RF,nan
-70.0338,-15.3176,228.5000,nan,RF,nan
-70.1420,-15.4255,216.0000,nan,RF,nan
-70.1685,-15.3788,215.3000,nan,RF,nan
-70.1996,-15.3207,215.5000,nan,RF,nan
-70.2422,-15.2961,213.0000,nan,RF,nan
-70.2800,-15.2600,212.0000,nan,RF,nan
-70.3298,-15.2282,210.0000,nan,RF,nan
-70.3572,-15.1688,210.0000,nan,RF,nan
-70.3800,-15.1000,207.0000,nan,RF,nan
-70.4129,-15.0461,204.0000,nan,RF,nan
-70.4043,-14.9910,203.0000,nan,RF,nan
-70.4593,-14.9794,200.5000,nan,RF,nan
-70.5237,-14.9418,197.8000,nan,RF,nan
-70.5620,-14.9239,195.0000,nan,RF,nan
-70.6090,-14.8836,191.5000,nan,RF,nan
-70.6577,-14.8317,187.4000,nan,RF,nan
-70.7264,-14.7902,183.5000,nan,RF,nan
-70.7449,-14.7240,178.0000,nan,RF,nan
-70.7501,-14.6487,173.0000,nan,RF,nan
-70.7879,-14.6125,170.0000,nan,RF,nan
-70.8525,-14.5939,166.0000,nan,RF,nan
-70.8830,-14.5383,162.0000,nan,RF,nan
-70.9402,-14.4964,158.0000,nan,RF,nan
-70.9887,-14.4830,154.5000,nan,RF,nan
-71.0450,-14.4744,152.6000,nan,RF,nan
-71.0737,-14.4505,149.5000,nan,RF,nan
-71.1324,-14.4045,146.0000,nan,RF,nan
-71.1560,-14.3616,143.0000,nan,RF,nan
-71.1937,-14.3307,140.5000,nan,RF,nan
-71.2290,-14.2797,137.4000,nan,RF,nan
-71.2652,-14.2416,134.4000,nan,RF,nan
-71.3137,-14.2006,131.5000,nan,RF,nan
-71.3704,-14.1863,129.5000,nan,RF,nan
-71.4025,-14.1416,127.0000,nan,RF,nan
-71.4343,-14.0986,125.0000,nan,RF,nan
-71.4483,-14.0430,122.5000,nan,RF,nan
-71.4856,-13.9854,120.5000,nan,RF,nan
-71.5072,-13.9428,119.5000,nan,RF,nan
-71.5190,-13.8713,117.7000,nan,RF,nan
-71.5056,-13.8264,117.0000,nan,RF,nan
-71.5754,-13.7802,114.5000,nan,RF,nan
-71.5990,-13.7371,113.7000,nan,RF,nan
-71.6242,-13.6878,112.0000,nan,RF,nan
-71.6846,-13.6593,110.5000,nan,RF,nan
-71.7234,-13.6150,109.5000,nan,RF,nan
-71.7712,-13.6002,108.4000,nan,RF,nan
-71.8239,-13.5725,107.3000,nan,RF,nan
-71.8856,-13.5502,106.1000,nan,RF,nan
-71.9418,-13.5275,105.0000,nan,RF,nan
-75.1602,-15.3626,49.0000,nan,RF,nan
-74.9798,-15.1431,61.0000,nan,RF,nan
-74.9413,-14.8252,75.0000,nan,RF,nan
-74.7040,-14.8312,80.0000,nan,RF,nan
-74.6417,-14.8259,81.5000,nan,RF,nan
-74.4052,-14.6690,89.6000,nan,RF,nan
-74.1979,-14.6506,93.0000,nan,RF,nan
-74.1246,-14.6947,93.0000,nan,RF,nan
-73.9973,-14.6049,95.0000,nan,RF,nan
-73.7567,-14.6447,96.0000,nan,RF,nan
-73.6470,-14.6099,96.4000,nan,RF,nan
-73.4682,-14.5584,96.6000,nan,RF,nan
-73.3601,-14.5496,96.8000,nan,RF,nan
-73.2064,-14.4276,97.5000,nan,RF,nan
-73.2995,-14.0388,97.5000,nan,RF,nan
-73.1813,-13.9624,97.0000,nan,RF,nan
-73.0572,-13.8811,96.3000,nan,RF,nan
-72.9416,-13.7756,96.0000,nan,RF,nan
-72.8771,-13.6243,96.4000,nan,RF,nan
-72.7382,-13.5546,98.0000,nan,RF,nan
-72.6081,-13.5514,100.1000,nan,RF,nan
-72.4453,-13.4806,101.7000,nan,RF,nan
-72.2491,-13.4872,103.4000,nan,RF,nan
-72.0892,-13.4794,105.0000,nan,RF,nan
