lon,lat,depth,unc,etype,src
-76.7527,-44.6917,3.2200,nan,AS,nan
-76.6383,-44.6682,3.0800,nan,AS,nan
-76.5457,-44.6492,3.5500,nan,AS,nan
-76.4913,-44.6379,3.5500,nan,AS,nan
-76.4368,-44.6267,3.5500,nan,AS,nan
-76.3499,-44.6086,3.6100,nan,AS,nan
-76.2359,-44.5847,4.0200,nan,AS,nan
-76.1599,-44.5688,4.2900,nan,AS,nan
-76.0786,-44.5517,4.4900,nan,AS,nan
-75.9811,-44.5310,4.9700,nan,AS,nan
-75.8836,-44.5103,5.1700,nan,AS,nan
-75.7755,-44.4872,6.0500,nan,AS,nan
-75.6351,-44.4570,7.0700,nan,AS,nan
-75.4841,-44.4243,8.2900,nan,AS,nan
-75.3602,-44.3973,9.3100,nan,AS,nan
-75.2040,-44.3631,10.4700,nan,AS,nan
-75.0751,-44.3346,11.8300,nan,AS,nan
-74.8175,-44.2772,14.3400,nan,AS,nan
-74.6888,-44.2482,15.5000,nan,AS,nan
-74.5444,-44.2155,16.9900,nan,AS,nan
