lat,lon,depth
35.1639,136.3866,362.0394
35.1852,136.7127,354.5374
35.1907,136.977,347.1909
35.1899,137.2403,338.7249
35.1793,137.5077,327.7419
35.1711,137.7523,316.2778
35.1665,137.9971,304.3413
35.1642,138.2443,291.7306
35.1251,138.4186,272.7356
35.1104,138.6363,257.1997
35.0732,138.8061,237.3546
35.0449,138.9864,218.9994
35.0138,139.1577,199.8399
34.9929,139.33,183.1136
34.9766,139.5192,168.3479
34.9661,139.716,155.9429
35.1812,135.5002,412.0942
35.1749,135.662,399.669
35.1751,135.8002,389.9986
35.1859,135.9276,382.8666
35.1983,136.0565,375.6833
35.2293,136.1764,369.2746
35.2945,136.252,363.7569
35.3483,136.4825,355.2602
35.3769,136.7701,347.6166
35.3847,137.0191,339.3841
35.3758,137.2728,328.6786
35.3779,137.5403,319.1322
35.3761,137.7882,308.5326
35.3671,138.0295,296.0028
35.3432,138.2482,280.0818
35.3186,138.4385,263.7273
35.2828,138.6264,245.0828
35.2424,138.7896,225.0859
35.2214,138.9813,208.9269
35.1909,139.1517,190.4841
35.1813,139.3455,177.8114
35.1563,139.5206,162.5599
35.1311,139.694,147.9571
35.363,135.3656,422.3232
35.3586,135.5135,409.7856
35.355,135.674,397.3897
35.3601,135.8231,388.2754
35.3783,135.9609,381.5092
35.4047,136.1061,375.3254
35.4386,136.2499,367.5978
35.4999,136.361,362.787
35.548,136.5788,353.5728
35.5694,136.8342,342.7884
35.5852,137.0701,333.398
35.6022,137.333,324.9685
35.5908,137.578,311.8099
35.5839,137.813,299.5756
35.5776,138.0528,287.1278
35.5474,138.258,270.0246
35.5159,138.4348,252.6706
35.4766,138.6151,233.9721
35.4143,138.7436,210.0768
35.3941,138.9354,194.6005
35.3878,139.146,182.3506
35.3715,139.3241,169.1753
35.3366,139.4803,152.6719
35.5446,135.1863,431.0742
35.5386,135.3644,418.9671
35.5339,135.5164,406.3054
35.534,135.6878,395.6417
35.541,135.8494,387.0474
35.5573,135.9937,378.7258
35.5857,136.1541,372.6741
35.6196,136.3163,364.8587
35.6724,136.4512,359.002
35.7171,136.6629,349.5943
35.7425,136.9028,338.7484
35.7691,137.137,330.2248
35.7757,137.381,318.6679
35.7756,137.626,306.9177
35.7618,137.8478,293.0836
35.7438,138.07,278.4105
35.7088,138.26,260.0334
35.5939,138.2999,224.2326
35.4921,138.3557,189.4617
35.4454,138.4837,165.6226
35.5706,138.9525,190.3728
35.547,139.1385,175.9346
35.5291,139.3172,164.7385
35.4912,139.454,146.6253
35.7255,134.9841,438.0087
35.7199,135.172,426.4526
35.7161,135.3625,416.1582
35.7127,135.5239,404.2573
