lon,lat,depth,unc,etype,src
143.861,35.7445,5.75,nan,AS,nan
143.8,35.7732,5.67,nan,AS,nan
143.689,35.8254,6.12,nan,AS,nan
143.575,35.8795,6.72,nan,AS,nan
143.531,35.8998,6.04,nan,AS,nan
143.505,35.912,5.3,nan,AS,nan
143.479,35.9242,4.85,nan,AS,nan
143.445,35.9405,4.85,nan,AS,nan
143.414,35.9547,4.4,nan,AS,nan
143.329,35.9945,6.19,nan,AS,nan
143.277,36.0189,7.91,nan,AS,nan
143.224,36.0433,8.73,nan,AS,nan
143.163,36.0717,8.88,nan,AS,nan
143.078,36.1112,9.33,nan,AS,nan
143.017,36.1395,9.48,nan,AS,nan
142.984,36.1546,9.4,nan,AS,nan
142.923,36.1829,10.0,nan,AS,nan
142.872,36.2061,11.27,nan,AS,nan
142.828,36.2264,12.24,nan,AS,nan
142.761,36.2575,12.46,nan,AS,nan
142.675,36.2968,14.25,nan,AS,nan
142.607,36.328,15.0,nan,AS,nan
142.475,36.3882,16.87,nan,AS,nan
142.373,36.4342,17.91,nan,AS,nan
142.248,36.4911,19.18,nan,AS,nan
142.188,36.518,19.85,nan,AS,nan
