lon,lat,depth,unc,etype,src
96.6573,-1.5061,5.0400,nan,AS,nan
96.8218,-1.3739,6.2200,nan,AS,nan
96.9516,-1.2697,6.5200,nan,AS,nan
97.0815,-1.1653,5.6300,nan,AS,nan
97.1464,-1.1132,5.9300,nan,AS,nan
97.3282,-0.9670,7.1100,nan,AS,nan
97.5489,-0.7897,7.7000,nan,AS,nan
97.7739,-0.6088,9.7800,nan,AS,nan
97.8906,-0.5149,11.2600,nan,AS,nan
98.0940,-0.3513,14.5200,nan,AS,nan
98.2497,-0.2261,17.7800,nan,AS,nan
98.3622,-0.1357,20.7400,nan,AS,nan
98.4357,-0.0765,24.3000,nan,AS,nan
98.5526,0.0174,33.1900,nan,AS,nan
98.6348,0.0835,40.5900,nan,AS,nan
98.7126,0.1461,47.1100,nan,AS,nan
98.8121,0.2262,57.1900,nan,AS,nan
98.9203,0.3131,68.7400,nan,AS,nan
99.0111,0.3862,78.5200,nan,AS,nan
