lon,lat,depth,unc,etype,src
179.9496,-37.5650,5.0395,nan,AS,nan
179.9495,-37.5649,5.0405,nan,AS,nan
179.9493,-37.5649,5.0415,nan,AS,nan
179.9492,-37.5648,5.0425,nan,AS,nan
179.9491,-37.5648,5.0435,nan,AS,nan
179.9490,-37.5647,5.0445,nan,AS,nan
179.9488,-37.5647,5.0456,nan,AS,nan
179.9487,-37.5646,5.0466,nan,AS,nan
179.9486,-37.5645,5.0476,nan,AS,nan
179.9485,-37.5645,5.0486,nan,AS,nan
179.9483,-37.5644,5.0496,nan,AS,nan
179.9482,-37.5644,5.0506,nan,AS,nan
179.9481,-37.5643,5.0516,nan,AS,nan
179.9480,-37.5643,5.0526,nan,AS,nan
179.9478,-37.5642,5.0537,nan,AS,nan
179.9477,-37.5642,5.0547,nan,AS,nan
179.9476,-37.5641,5.0557,nan,AS,nan
179.9475,-37.5641,5.0568,nan,AS,nan
179.9474,-37.5640,5.0578,nan,AS,nan
179.9472,-37.5639,5.0588,nan,AS,nan
179.9471,-37.5639,5.0598,nan,AS,nan
179.9470,-37.5638,5.0603,nan,AS,nan
179.9469,-37.5638,5.0609,nan,AS,nan
179.9467,-37.5637,5.0615,nan,AS,nan
179.9466,-37.5637,5.0621,nan,AS,nan
179.9465,-37.5636,5.0628,nan,AS,nan
179.9464,-37.5635,5.0634,nan,AS,nan
179.9463,-37.5635,5.0640,nan,AS,nan
179.9461,-37.5634,5.0646,nan,AS,nan
179.9460,-37.5634,5.0652,nan,AS,nan
179.9459,-37.5633,5.0659,nan,AS,nan
179.9458,-37.5633,5.0665,nan,AS,nan
179.9456,-37.5632,5.0671,nan,AS,nan
179.9455,-37.5632,5.0677,nan,AS,nan
179.9454,-37.5631,5.0683,nan,AS,nan
179.9453,-37.5631,5.0690,nan,AS,nan
179.9451,-37.5630,5.0696,nan,AS,nan
179.9450,-37.5629,5.0702,nan,AS,nan
179.9449,-37.5629,5.0708,nan,AS,nan
179.9448,-37.5628,5.0715,nan,AS,nan
179.9447,-37.5628,5.0721,nan,AS,nan
179.9445,-37.5627,5.0727,nan,AS,nan
179.9444,-37.5627,5.0733,nan,AS,nan
179.9443,-37.5626,5.0740,nan,AS,nan
179.9442,-37.5626,5.0746,nan,AS,nan
179.9440,-37.5625,5.0752,nan,AS,nan
179.9439,-37.5624,5.0759,nan,AS,nan
179.9438,-37.5624,5.0765,nan,AS,nan
179.9437,-37.5623,5.0771,nan,AS,nan
179.9435,-37.5623,5.0778,nan,AS,nan
179.9434,-37.5622,5.0784,nan,AS,nan
179.9433,-37.5622,5.0790,nan,AS,nan
179.9432,-37.5621,5.0797,nan,AS,nan
179.9431,-37.5620,5.0803,nan,AS,nan
179.9429,-37.5620,5.0809,nan,AS,nan
179.9428,-37.5619,5.0816,nan,AS,nan
179.9427,-37.5619,5.0822,nan,AS,nan
179.9426,-37.5618,5.0828,nan,AS,nan
179.9424,-37.5618,5.0835,nan,AS,nan
179.9423,-37.5617,5.0841,nan,AS,nan
179.9422,-37.5617,5.0848,nan,AS,nan
179.9421,-37.5616,5.0854,nan,AS,nan
179.9419,-37.5616,5.0860,nan,AS,nan
179.9418,-37.5615,5.0867,nan,AS,nan
179.9417,-37.5614,5.0873,nan,AS,nan
179.9416,-37.5614,5.0880,nan,AS,nan
179.9415,-37.5613,5.0886,nan,AS,nan
179.9413,-37.5613,5.0892,nan,AS,nan
179.9412,-37.5612,5.0899,nan,AS,nan
179.9411,-37.5612,5.0905,nan,AS,nan
179.9410,-37.5611,5.0912,nan,AS,nan
179.9408,-37.5610,5.0918,nan,AS,nan
179.9407,-37.5610,5.0925,nan,AS,nan
179.9406,-37.5609,5.0931,nan,AS,nan
179.9405,-37.5609,5.0935,nan,AS,nan
179.9403,-37.5608,5.0937,nan,AS,nan
179.9402,-37.5608,5.0940,nan,AS,nan
179.9401,-37.5607,5.0943,nan,AS,nan
179.9400,-37.5607,5.0946,nan,AS,nan
179.9399,-37.5606,5.0948,nan,AS,nan
179.9397,-37.5606,5.0951,nan,AS,nan
179.9396,-37.5605,5.0954,nan,AS,nan
179.9395,-37.5604,5.0957,nan,AS,nan
179.9394,-37.5604,5.0959,nan,AS,nan
179.9392,-37.5603,5.0962,nan,AS,nan
179.9391,-37.5603,5.0965,nan,AS,nan
179.9390,-37.5602,5.0968,nan,AS,nan
179.9389,-37.5602,5.0970,nan,AS,nan
179.9387,-37.5601,5.0973,nan,AS,nan
179.9386,-37.5600,5.0976,nan,AS,nan
179.9385,-37.5600,5.0979,nan,AS,nan
179.9384,-37.5599,5.0981,nan,AS,nan
179.9382,-37.5599,5.0984,nan,AS,nan
179.9381,-37.5598,5.0987,nan,AS,nan
179.9380,-37.5598,5.0990,nan,AS,nan
179.9379,-37.5597,5.0992,nan,AS,nan
179.9378,-37.5597,5.0995,nan,AS,nan
179.9376,-37.5596,5.0998,nan,AS,nan
179.9375,-37.5596,5.1001,nan,AS,nan
179.9374,-37.5595,5.1003,nan,AS,nan
179.9373,-37.5594,5.1006,nan,AS,nan
179.9371,-37.5594,5.1009,nan,AS,nan
179.9370,-37.5593,5.1012,nan,AS,nan
179.9369,-37.5593,5.1014,nan,AS,nan
179.9368,-37.5592,5.1017,nan,AS,nan
179.9367,-37.5592,5.1020,nan,AS,nan
179.9365,-37.5591,5.1023,nan,AS,nan
179.9364,-37.5590,5.1025,nan,AS,nan
179.9363,-37.5590,5.1028,nan,AS,nan
179.9362,-37.5589,5.1031,nan,AS,nan
179.9360,-37.5589,5.1034,nan,AS,nan
179.9359,-37.5588,5.1037,nan,AS,nan
179.9358,-37.5588,5.1039,nan,AS,nan
179.9357,-37.5587,5.1042,nan,AS,nan
179.9356,-37.5587,5.1045,nan,AS,nan
179.9354,-37.5586,5.1048,nan,AS,nan
179.9353,-37.5586,5.1051,nan,AS,nan
179.9352,-37.5585,5.1055,nan,AS,nan
179.9351,-37.5584,5.1039,nan,AS,nan
179.9349,-37.5584,5.1022,nan,AS,nan
179.9348,-37.5583,5.1006,nan,AS,nan
179.9347,-37.5583,5.0989,nan,AS,nan
179.9346,-37.5582,5.0973,nan,AS,nan
179.9344,-37.5582,5.0957,nan,AS,nan
179.9343,-37.5581,5.0940,nan,AS,nan
179.9342,-37.5580,5.0924,nan,AS,nan
179.9341,-37.5580,5.0908,nan,AS,nan
179.9340,-37.5579,5.0892,nan,AS,nan
179.9338,-37.5579,5.0876,nan,AS,nan
179.9337,-37.5578,5.0860,nan,AS,nan
179.9336,-37.5578,5.0844,nan,AS,nan
179.9335,-37.5577,5.0828,nan,AS,nan
179.9333,-37.5577,5.0812,nan,AS,nan
179.9332,-37.5576,5.0796,nan,AS,nan
179.9331,-37.5576,5.0780,nan,AS,nan
179.9330,-37.5575,5.0764,nan,AS,nan
179.9328,-37.5574,5.0748,nan,AS,nan
179.9327,-37.5574,5.0733,nan,AS,nan
179.9326,-37.5573,5.0716,nan,AS,nan
179.9325,-37.5573,5.0691,nan,AS,nan
179.9323,-37.5572,5.0666,nan,AS,nan
179.9322,-37.5572,5.0641,nan,AS,nan
179.9321,-37.5571,5.0616,nan,AS,nan
179.9320,-37.5571,5.0591,nan,AS,nan
179.9319,-37.5570,5.0566,nan,AS,nan
179.9317,-37.5569,5.0541,nan,AS,nan
179.9316,-37.5569,5.0517,nan,AS,nan
179.9315,-37.5568,5.0492,nan,AS,nan
179.9314,-37.5568,5.0468,nan,AS,nan
179.9312,-37.5567,5.0443,nan,AS,nan
179.9311,-37.5567,5.0407,nan,AS,nan
179.9310,-37.5566,5.0411,nan,AS,nan
179.9309,-37.5565,5.0416,nan,AS,nan
179.9307,-37.5565,5.0420,nan,AS,nan
179.9306,-37.5564,5.0424,nan,AS,nan
179.9305,-37.5564,5.0429,nan,AS,nan
179.9304,-37.5563,5.0433,nan,AS,nan
179.9303,-37.5563,5.0437,nan,AS,nan
179.9301,-37.5562,5.0442,nan,AS,nan
179.9300,-37.5562,5.0446,nan,AS,nan
179.9299,-37.5561,5.0451,nan,AS,nan
179.9298,-37.5561,5.0455,nan,AS,nan
179.9296,-37.5560,5.0460,nan,AS,nan
179.9295,-37.5559,5.0464,nan,AS,nan
179.9294,-37.5559,5.0469,nan,AS,nan
179.9293,-37.5558,5.0473,nan,AS,nan
179.9291,-37.5558,5.0478,nan,AS,nan
179.9290,-37.5557,5.0483,nan,AS,nan
179.9289,-37.5557,5.0487,nan,AS,nan
179.9288,-37.5556,5.0492,nan,AS,nan
179.9287,-37.5555,5.0496,nan,AS,nan
179.9285,-37.5555,5.0501,nan,AS,nan
179.9284,-37.5554,5.0506,nan,AS,nan
179.9283,-37.5554,5.0510,nan,AS,nan
179.9282,-37.5553,5.0515,nan,AS,nan
179.9280,-37.5553,5.0520,nan,AS,nan
179.9279,-37.5552,5.0525,nan,AS,nan
179.9278,-37.5552,5.0529,nan,AS,nan
179.9277,-37.5551,5.0534,nan,AS,nan
179.9275,-37.5551,5.0539,nan,AS,nan
179.9274,-37.5550,5.0544,nan,AS,nan
179.9273,-37.5549,5.0544,nan,AS,nan
179.9272,-37.5549,5.0540,nan,AS,nan
179.9271,-37.5548,5.0536,nan,AS,nan
179.9269,-37.5548,5.0533,nan,AS,nan
179.9268,-37.5547,5.0529,nan,AS,nan
179.9267,-37.5547,5.0526,nan,AS,nan
179.9266,-37.5546,5.0522,nan,AS,nan
179.9264,-37.5545,5.0518,nan,AS,nan
179.9263,-37.5545,5.0515,nan,AS,nan
179.9262,-37.5544,5.0511,nan,AS,nan
179.9261,-37.5544,5.0507,nan,AS,nan
179.9260,-37.5543,5.0504,nan,AS,nan
179.9258,-37.5543,5.0500,nan,AS,nan
179.9257,-37.5542,5.0496,nan,AS,nan
179.9256,-37.5542,5.0493,nan,AS,nan
179.9255,-37.5541,5.0489,nan,AS,nan
179.9253,-37.5541,5.0486,nan,AS,nan
179.9252,-37.5540,5.0482,nan,AS,nan
179.9251,-37.5539,5.0478,nan,AS,nan
179.9250,-37.5539,5.0475,nan,AS,nan
179.9248,-37.5538,5.0471,nan,AS,nan
179.9247,-37.5538,5.0468,nan,AS,nan
179.9246,-37.5537,5.0464,nan,AS,nan
179.9245,-37.5537,5.0460,nan,AS,nan
179.9244,-37.5536,5.0457,nan,AS,nan
179.9242,-37.5535,5.0453,nan,AS,nan
179.9241,-37.5535,5.0450,nan,AS,nan
179.9240,-37.5534,5.0446,nan,AS,nan
179.9239,-37.5534,5.0442,nan,AS,nan
179.9237,-37.5533,5.0439,nan,AS,nan
179.9236,-37.5533,5.0435,nan,AS,nan
179.9235,-37.5532,5.0431,nan,AS,nan
179.9234,-37.5532,5.0428,nan,AS,nan
179.9232,-37.5531,5.0424,nan,AS,nan
179.9231,-37.5531,5.0421,nan,AS,nan
179.9230,-37.5530,5.0417,nan,AS,nan
179.9229,-37.5529,5.0413,nan,AS,nan
179.9228,-37.5529,5.0410,nan,AS,nan
179.9226,-37.5528,5.0406,nan,AS,nan
179.9225,-37.5528,5.0403,nan,AS,nan
179.9224,-37.5527,5.0399,nan,AS,nan
179.9223,-37.5527,5.0342,nan,AS,nan
179.9221,-37.5526,5.0328,nan,AS,nan
179.9220,-37.5525,5.0314,nan,AS,nan
179.9219,-37.5525,5.0300,nan,AS,nan
179.9218,-37.5524,5.0286,nan,AS,nan
179.9216,-37.5524,5.0271,nan,AS,nan
179.9215,-37.5523,5.0257,nan,AS,nan
179.9214,-37.5523,5.0243,nan,AS,nan
179.9213,-37.5522,5.0229,nan,AS,nan
179.9212,-37.5522,5.0215,nan,AS,nan
179.9210,-37.5521,5.0201,nan,AS,nan
179.9209,-37.5521,5.0187,nan,AS,nan
179.9208,-37.5520,5.0174,nan,AS,nan
179.9207,-37.5519,5.0160,nan,AS,nan
179.9205,-37.5519,5.0146,nan,AS,nan
179.9204,-37.5518,5.0132,nan,AS,nan
179.9203,-37.5518,5.0118,nan,AS,nan
179.9202,-37.5517,5.0104,nan,AS,nan
179.9200,-37.5517,5.0090,nan,AS,nan
179.9199,-37.5516,5.0076,nan,AS,nan
179.9198,-37.5516,5.0062,nan,AS,nan
179.9197,-37.5515,5.0049,nan,AS,nan
179.9195,-37.5514,5.0035,nan,AS,nan
179.9194,-37.5514,5.0021,nan,AS,nan
179.9193,-37.5513,5.0007,nan,AS,nan
179.9192,-37.5513,4.9993,nan,AS,nan
179.9191,-37.5512,4.9980,nan,AS,nan
179.9189,-37.5512,4.9966,nan,AS,nan
179.9188,-37.5511,4.9952,nan,AS,nan
179.9187,-37.5510,4.9938,nan,AS,nan
179.9186,-37.5510,4.9924,nan,AS,nan
179.9184,-37.5509,4.9911,nan,AS,nan
179.9183,-37.5509,4.9897,nan,AS,nan
179.9182,-37.5508,4.9883,nan,AS,nan
179.9181,-37.5508,4.9870,nan,AS,nan
179.9179,-37.5507,4.9856,nan,AS,nan
179.9178,-37.5507,4.9843,nan,AS,nan
179.9177,-37.5506,4.9829,nan,AS,nan
179.9176,-37.5506,5.0127,nan,AS,nan
179.9175,-37.5505,5.0123,nan,AS,nan
179.9173,-37.5504,5.0118,nan,AS,nan
179.9172,-37.5504,5.0113,nan,AS,nan
179.9171,-37.5503,5.0108,nan,AS,nan
179.9170,-37.5503,5.0145,nan,AS,nan
179.9168,-37.5502,5.0171,nan,AS,nan
179.9167,-37.5502,5.0196,nan,AS,nan
179.9166,-37.5501,5.0222,nan,AS,nan
179.9165,-37.5500,5.0247,nan,AS,nan
179.9164,-37.5500,5.0273,nan,AS,nan
179.9162,-37.5499,5.0299,nan,AS,nan
179.9161,-37.5499,5.0325,nan,AS,nan
179.9160,-37.5498,5.0351,nan,AS,nan
179.9159,-37.5498,5.0377,nan,AS,nan
179.9157,-37.5497,5.0403,nan,AS,nan
179.9156,-37.5497,5.0430,nan,AS,nan
179.9155,-37.5496,5.0456,nan,AS,nan
179.9154,-37.5496,5.0483,nan,AS,nan
179.9153,-37.5495,5.0509,nan,AS,nan
179.9151,-37.5494,5.0536,nan,AS,nan
179.9150,-37.5494,5.0563,nan,AS,nan
179.9149,-37.5493,5.0590,nan,AS,nan
179.9148,-37.5493,5.0618,nan,AS,nan
179.9146,-37.5492,5.0645,nan,AS,nan
179.9145,-37.5492,5.0672,nan,AS,nan
179.9144,-37.5491,5.0700,nan,AS,nan
179.9143,-37.5490,5.0728,nan,AS,nan
179.9141,-37.5490,5.0755,nan,AS,nan
179.9140,-37.5489,5.0783,nan,AS,nan
179.9139,-37.5489,5.0811,nan,AS,nan
179.9138,-37.5488,5.0839,nan,AS,nan
179.9137,-37.5488,5.0868,nan,AS,nan
179.9135,-37.5487,5.0896,nan,AS,nan
179.9134,-37.5487,5.0925,nan,AS,nan
179.9133,-37.5486,5.0953,nan,AS,nan
179.9132,-37.5486,5.0982,nan,AS,nan
179.9130,-37.5485,5.1011,nan,AS,nan
179.9129,-37.5484,5.1040,nan,AS,nan
179.9128,-37.5484,5.1069,nan,AS,nan
179.9127,-37.5483,5.1098,nan,AS,nan
179.9125,-37.5483,5.1127,nan,AS,nan
179.9124,-37.5482,5.1156,nan,AS,nan
179.9123,-37.5482,5.1186,nan,AS,nan
179.9122,-37.5481,5.1216,nan,AS,nan
179.9120,-37.5480,5.1245,nan,AS,nan
179.9119,-37.5480,5.1275,nan,AS,nan
179.9118,-37.5479,5.1305,nan,AS,nan
179.9117,-37.5479,5.1335,nan,AS,nan
179.9116,-37.5478,5.1365,nan,AS,nan
179.9114,-37.5478,5.1396,nan,AS,nan
179.9113,-37.5477,5.1426,nan,AS,nan
179.9112,-37.5477,5.1457,nan,AS,nan
179.9111,-37.5476,5.1487,nan,AS,nan
179.9109,-37.5475,5.1518,nan,AS,nan
179.9108,-37.5475,5.1549,nan,AS,nan
179.9107,-37.5474,5.1580,nan,AS,nan
179.9106,-37.5474,5.1611,nan,AS,nan
179.9104,-37.5473,5.1649,nan,AS,nan
179.9103,-37.5473,5.1656,nan,AS,nan
179.9102,-37.5472,5.1663,nan,AS,nan
179.9101,-37.5472,5.1670,nan,AS,nan
179.9100,-37.5471,5.1677,nan,AS,nan
179.9098,-37.5470,5.1684,nan,AS,nan
179.9097,-37.5470,5.1691,nan,AS,nan
179.9096,-37.5469,5.1699,nan,AS,nan
179.9095,-37.5469,5.1706,nan,AS,nan
179.9093,-37.5468,5.1713,nan,AS,nan
179.9092,-37.5468,5.1720,nan,AS,nan
179.9091,-37.5467,5.1727,nan,AS,nan
179.9090,-37.5467,5.1734,nan,AS,nan
179.9088,-37.5466,5.1741,nan,AS,nan
179.9087,-37.5465,5.1749,nan,AS,nan
179.9086,-37.5465,5.1756,nan,AS,nan
179.9085,-37.5464,5.1763,nan,AS,nan
179.9084,-37.5464,5.1770,nan,AS,nan
179.9082,-37.5463,5.1777,nan,AS,nan
179.9081,-37.5463,5.1784,nan,AS,nan
179.9080,-37.5462,5.1792,nan,AS,nan
179.9079,-37.5462,5.1799,nan,AS,nan
179.9077,-37.5461,5.1806,nan,AS,nan
179.9076,-37.5460,5.1813,nan,AS,nan
179.9075,-37.5460,5.1821,nan,AS,nan
179.9074,-37.5459,5.1828,nan,AS,nan
179.9072,-37.5459,5.1835,nan,AS,nan
179.9071,-37.5458,5.1842,nan,AS,nan
179.9070,-37.5458,5.1849,nan,AS,nan
179.9069,-37.5457,5.1857,nan,AS,nan
179.9068,-37.5456,5.1864,nan,AS,nan
179.9066,-37.5456,5.1871,nan,AS,nan
179.9065,-37.5455,5.1879,nan,AS,nan
179.9064,-37.5455,5.1886,nan,AS,nan
179.9063,-37.5454,5.1893,nan,AS,nan
179.9061,-37.5454,5.1900,nan,AS,nan
179.9060,-37.5453,5.1908,nan,AS,nan
179.9059,-37.5453,5.1915,nan,AS,nan
179.9058,-37.5452,5.1922,nan,AS,nan
179.9056,-37.5452,5.1930,nan,AS,nan
179.9055,-37.5451,5.1937,nan,AS,nan
179.9054,-37.5450,5.1960,nan,AS,nan
179.9053,-37.5450,5.1982,nan,AS,nan
179.9052,-37.5449,5.2003,nan,AS,nan
179.9050,-37.5449,5.2025,nan,AS,nan
179.9049,-37.5448,5.2046,nan,AS,nan
179.9048,-37.5448,5.2068,nan,AS,nan
179.9047,-37.5447,5.2089,nan,AS,nan
179.9045,-37.5446,5.2111,nan,AS,nan
179.9044,-37.5446,5.2133,nan,AS,nan
179.9043,-37.5445,5.2154,nan,AS,nan
179.9042,-37.5445,5.2176,nan,AS,nan
179.9040,-37.5444,5.2198,nan,AS,nan
179.9039,-37.5444,5.2220,nan,AS,nan
