lon,lat,depth,unc,etype,mag
-84.7393,9.7482,18.6300,0.5948,ER,nan
-84.1361,9.8091,111.0300,0.4785,ER,nan
-83.9575,8.9245,48.7300,0.7505,ER,nan
-83.8166,8.9181,21.2400,0.4611,ER,nan
-83.6161,8.8788,58.9900,0.6166,ER,nan
-84.3034,10.5237,148.6900,0.4447,ER,nan
-84.4339,9.4359,22.2400,0.5911,ER,nan
-84.0722,9.2761,33.9100,0.4877,ER,nan
-84.0106,8.5691,25.7800,1.1998,ER,nan
-83.8196,8.8045,11.9100,0.4167,ER,nan
-84.8765,8.9420,118.4200,0.4864,ER,nan
-84.1423,8.9881,51.1600,0.2838,ER,nan
-83.5376,8.9916,76.9900,1.3754,ER,nan
-84.5627,9.4494,23.7100,0.8113,ER,nan
-84.6997,9.3903,21.8100,0.1970,ER,nan
-84.7851,9.3747,45.3600,0.1014,ER,nan
-84.7668,9.3816,43.7800,0.3739,ER,nan
-84.0169,9.7512,105.3600,0.3159,ER,nan
-83.8882,8.9366,15.3300,0.7355,ER,nan
-83.8105,9.0242,49.1900,1.2882,ER,nan
-84.5161,9.3931,23.5800,0.3493,ER,nan
-83.6186,9.0038,59.2100,0.2058,ER,nan
-83.9014,8.7361,29.2700,0.2136,ER,nan
-84.1949,8.9826,37.2800,0.2096,ER,nan
-83.8965,8.8831,9.5500,0.6146,ER,nan
-84.7294,8.8295,26.9800,0.3800,ER,nan
-84.2221,9.4656,52.4500,0.6298,ER,nan
-83.9209,8.8238,25.1700,1.5468,ER,nan
-84.0333,8.9946,18.0000,0.3667,ER,nan
-84.0938,9.0938,19.2700,0.2987,ER,nan
-84.3974,9.4690,23.3700,0.3626,ER,nan
-84.1400,9.0051,18.0200,0.4103,ER,nan
-84.1148,9.4454,56.7800,0.3390,ER,nan
-83.8255,8.8018,13.2200,0.4147,ER,nan
-83.7968,9.4711,24.9100,0.3376,ER,nan
-84.2649,9.4508,52.1900,0.3605,ER,nan
-83.7507,9.1523,67.6200,0.8007,ER,nan
-83.8756,9.3551,27.4100,0.5304,ER,nan
