lon,lat,depth,unc,etype,mag
131.1844,28.0120,38.0200,nan,ER,4.6000
131.2395,28.0643,10.0000,nan,ER,4.7000
128.7516,26.1761,28.0900,nan,ER,4.3000
139.4553,27.8468,506.0600,nan,ER,4.2000
135.3742,36.9145,363.9700,nan,ER,4.0000
137.5753,35.0696,286.8700,nan,ER,4.3000
125.7141,26.0018,101.5100,nan,ER,4.5000
131.1018,30.0604,29.8900,nan,ER,4.6000
139.7885,28.4371,462.7400,nan,ER,4.0000
134.3989,33.7570,10.8000,nan,ER,4.7000
139.5318,27.8460,505.4800,nan,ER,4.1000
138.7725,28.2742,516.0800,nan,ER,4.0000
138.6816,30.8067,387.7500,nan,ER,4.1000
139.9439,34.7981,10.0000,nan,ER,4.1000
132.7343,33.5045,52.9800,nan,ER,4.5000
125.5405,26.8311,230.3600,nan,ER,4.1000
137.1808,37.2516,33.0700,nan,ER,4.6000
138.5852,34.5865,216.3200,nan,ER,4.4000
131.7952,31.7162,28.9800,nan,ER,4.4000
128.4801,26.3294,25.2300,nan,ER,4.2000
130.0607,27.4285,20.0600,nan,ER,4.8000
138.8373,29.7603,438.2500,nan,ER,4.0000
139.4854,29.1666,422.1500,nan,ER,4.9000
130.5605,29.5277,42.6800,nan,ER,4.7000
139.6851,34.4104,124.0300,nan,ER,4.7000
139.8361,30.7599,170.7700,nan,ER,4.1000
138.2519,39.3793,232.0800,nan,ER,4.2000
138.4549,37.2051,182.8200,nan,ER,4.8000
139.2120,35.8364,78.1500,nan,ER,4.4000
130.8098,29.3994,38.7200,nan,ER,4.5000
130.5838,30.0781,77.4500,nan,ER,4.0000
128.4545,26.3767,27.5300,nan,ER,4.9000
128.2721,28.2138,49.7400,nan,ER,4.6000
131.4320,30.5992,41.1400,nan,ER,5.0000
131.0491,31.4441,55.8000,nan,ER,4.5000
126.6099,26.0954,80.5800,nan,ER,4.5000
126.5772,25.0255,39.5900,nan,ER,4.7000
131.0657,32.5098,133.2300,nan,ER,4.2000
130.5524,29.2716,26.1900,nan,ER,5.1000
130.5066,29.3033,28.0200,nan,ER,4.2000
130.3394,29.1711,32.9900,nan,ER,4.2000
130.6259,29.2679,42.6300,nan,ER,4.0000
131.7949,32.0638,38.6100,nan,ER,4.2000
139.7966,36.4411,90.6400,nan,ER,4.3000
139.9016,35.7823,89.6400,nan,ER,4.5000
131.7416,30.5632,32.9900,nan,ER,4.3000
135.8185,35.3810,10.0000,nan,ER,4.4000
139.9149,36.0583,51.7100,nan,ER,4.4000
130.1709,27.8726,10.0000,nan,ER,4.5000
128.8769,26.5538,10.0000,nan,ER,4.4000
139.8784,36.0421,53.0100,nan,ER,4.3000
138.0163,36.5993,19.9500,nan,ER,4.6000
129.5271,27.3164,26.6900,nan,ER,4.4000
129.8421,31.9766,19.3400,nan,ER,4.3000
138.9420,30.0148,407.6300,nan,ER,4.3000
139.7167,37.6478,35.0000,nan,ER,4.2000
139.9660,36.0544,69.9600,nan,ER,4.4000
139.1540,31.0973,296.2200,nan,ER,4.0000
139.0096,35.5717,28.4400,nan,ER,4.5000
130.5834,29.4036,43.4600,nan,ER,4.3000
125.2890,25.5922,115.2800,nan,ER,4.4000
139.4812,28.1163,521.4000,nan,ER,4.3000
135.7189,35.5141,355.1200,nan,ER,5.0000
130.3459,27.6378,32.5100,nan,ER,4.6000
128.9801,28.4117,111.1800,nan,ER,4.3000
137.0914,35.3071,40.7000,nan,ER,4.5000
136.9785,32.9767,12.2400,nan,ER,4.6000
128.7357,27.5155,45.2100,nan,ER,4.5000
138.3529,31.6318,378.3800,nan,ER,4.1000
138.0384,36.7696,8.5800,nan,ER,4.5000
137.9627,36.6657,10.0000,nan,ER,4.3000
137.8689,36.8175,7.4700,nan,ER,4.6000
137.9236,36.6804,7.1000,nan,ER,4.6000
137.8875,36.6408,9.0000,nan,ER,6.2000
135.2950,33.7809,48.2700,nan,ER,4.3000
131.4607,30.5126,10.0000,nan,ER,4.5000
131.5179,30.4096,7.7600,nan,ER,4.4000
138.6329,30.2416,425.0100,nan,ER,4.2000
131.3248,30.6262,18.5600,nan,ER,4.4000
131.4948,30.5570,10.0000,nan,ER,4.2000
131.5143,30.6551,10.0000,nan,ER,4.5000
131.3516,30.6106,22.6000,nan,ER,5.1000
131.1233,30.0444,18.6400,nan,ER,5.0000
139.3451,33.8761,55.2800,nan,ER,4.3000
135.0651,34.5892,14.5400,nan,ER,4.3000
139.5527,29.2938,407.3500,nan,ER,4.0000
138.8492,34.9801,162.5800,nan,ER,4.2000
130.0176,27.1127,29.2800,nan,ER,4.2000
132.3955,30.4577,30.7800,nan,ER,4.5000
135.6032,34.2559,62.3800,nan,ER,4.6000
139.4274,36.8356,118.6100,nan,ER,4.6000
130.3672,31.2782,154.1800,nan,ER,4.1000
139.8466,34.4429,35.0000,nan,ER,4.2000
125.1950,26.2379,155.4300,nan,ER,4.1000
128.4807,25.6499,10.0000,nan,ER,4.6000
131.9462,33.6533,73.9700,nan,ER,4.5000
130.8218,28.7943,15.0900,nan,ER,4.4000
130.7101,29.1567,50.9200,nan,ER,4.3000
129.5664,29.6752,163.5500,nan,ER,4.4000
138.3603,33.5143,292.1900,nan,ER,4.1000
130.1696,29.1007,53.4100,nan,ER,4.1000
138.8057,29.9093,400.3300,nan,ER,4.0000
131.2852,30.4939,43.4400,nan,ER,4.0000
128.5533,27.4158,43.0000,nan,ER,5.8000
127.4559,27.0302,106.8100,nan,ER,4.7000
138.2594,30.3769,434.6000,nan,ER,4.2000
129.6226,26.7621,28.7500,nan,ER,4.8000
128.4674,29.5783,22.1500,nan,ER,4.5000
128.6024,29.7876,44.5500,nan,ER,4.2000
128.7225,29.6255,45.5800,nan,ER,4.5000
139.3533,36.1827,148.5200,nan,ER,4.3000
128.5180,29.7016,41.2800,nan,ER,5.0000
132.6513,33.6742,49.9600,nan,ER,4.1000
127.4224,26.2531,34.6500,nan,ER,5.3000
136.8656,34.0985,353.7200,nan,ER,4.0000
130.1975,27.2830,23.4800,nan,ER,4.5000
129.7593,26.6871,21.1400,nan,ER,4.6000
139.1654,29.8365,389.7600,nan,ER,4.3000
128.5073,27.4538,60.9300,nan,ER,4.5000
137.1169,34.3479,344.7500,nan,ER,4.1000
129.9067,26.7797,32.2600,nan,ER,4.6000
128.7960,26.1777,29.5000,nan,ER,4.4000
139.8616,27.6856,480.8600,nan,ER,4.4000
139.3424,28.3060,509.9700,nan,ER,4.2000
136.7764,37.2018,49.8200,nan,ER,4.3000
139.4048,29.2234,392.5400,nan,ER,4.1000
139.6562,27.9109,494.1400,nan,ER,4.9000
139.5970,27.9401,491.1500,nan,ER,5.5000
130.3546,30.0785,89.0200,nan,ER,4.5000
137.0906,33.9320,371.1100,nan,ER,4.0000
129.0207,27.9339,54.7700,nan,ER,4.6000
139.9138,36.1060,53.7700,nan,ER,4.4000
139.8502,36.0873,49.9400,nan,ER,5.5000
125.7999,25.1047,100.1700,nan,ER,4.0000
131.0782,29.9461,23.4800,nan,ER,4.8000
127.8389,26.4032,58.9400,nan,ER,4.3000
139.9329,27.6223,489.8400,nan,ER,4.3000
137.0728,33.6277,362.4000,nan,ER,4.0000
128.3255,25.7293,10.0000,nan,ER,4.5000
139.8232,31.1926,10.0000,nan,ER,4.4000
125.2922,25.8744,68.8700,nan,ER,5.1000
139.5155,36.6765,7.8700,nan,ER,4.6000
139.4332,36.7918,10.0000,nan,ER,4.7000
139.4288,36.8594,29.7100,nan,ER,5.2000
138.8616,29.8604,421.8900,nan,ER,4.5000
132.1359,30.2312,35.0000,nan,ER,4.6000
127.1014,27.6058,148.6600,nan,ER,4.2000
132.0843,31.9180,10.0000,nan,ER,4.5000
132.0682,32.0864,20.0000,nan,ER,5.8000
132.0756,31.9052,21.5700,nan,ER,4.4000
127.8495,27.9872,46.9500,nan,ER,4.5000
134.9298,34.3530,27.5900,nan,ER,4.6000
138.2256,30.4272,447.7300,nan,ER,4.4000
129.8800,29.8942,111.4000,nan,ER,4.7000
128.1494,27.9225,35.0000,nan,ER,4.5000
139.7891,36.0113,82.8100,nan,ER,4.7000
137.7523,31.9183,380.3300,nan,ER,4.0000
128.2453,27.9628,42.4600,nan,ER,4.1000
138.1144,33.1969,307.8900,nan,ER,5.2000
129.6651,28.8985,63.5100,nan,ER,4.6000
128.3047,27.1948,64.8200,nan,ER,4.4000
131.0542,30.8547,92.6400,nan,ER,4.4000
128.0246,27.9216,10.0000,nan,ER,4.1000
128.1841,27.9639,4.9700,nan,ER,5.3000
139.8909,30.6588,10.0000,nan,ER,4.4000
131.8880,33.8501,81.8500,nan,ER,4.5000
130.7969,29.5096,52.6200,nan,ER,4.2000
125.5979,25.3733,41.9500,nan,ER,4.5000
127.9827,28.0634,68.5100,nan,ER,4.2000
128.4901,27.1200,35.2000,nan,ER,4.2000
132.2681,31.1305,49.1200,nan,ER,4.2000
128.0598,28.0108,10.2100,nan,ER,4.4000
135.5381,34.9975,26.6900,nan,ER,4.4000
128.2205,27.9752,10.0000,nan,ER,4.1000
127.8853,27.7550,10.0000,nan,ER,4.4000
126.8999,25.9470,65.1200,nan,ER,4.4000
129.9147,27.4979,25.6600,nan,ER,4.5000
128.2727,28.0121,10.0000,nan,ER,4.2000
128.0642,28.0487,10.0000,nan,ER,5.7000
127.7893,28.0132,67.8900,nan,ER,4.1000
128.0595,28.0568,11.2000,nan,ER,4.9000
128.1164,27.8148,7.9000,nan,ER,4.5000
131.6528,33.2997,94.8700,nan,ER,4.7000
128.1066,28.0478,10.0000,nan,ER,4.8000
128.2084,28.0125,10.0000,nan,ER,4.3000
127.7134,28.0808,47.6200,nan,ER,4.6000
127.8790,28.0228,65.4900,nan,ER,4.5000
127.9258,28.0182,52.5400,nan,ER,4.8000
127.9529,28.0991,61.6600,nan,ER,4.5000
139.4211,34.8195,9.0500,nan,ER,4.4000
139.2809,34.7231,35.0000,nan,ER,4.6000
139.2677,34.7564,35.0000,nan,ER,4.4000
139.4225,35.2168,139.3200,nan,ER,4.2000
127.8925,28.0584,77.9400,nan,ER,4.1000
127.0057,25.1583,24.8600,nan,ER,4.5000
128.2734,27.8585,60.4300,nan,ER,4.8000
130.2254,25.7765,23.4100,nan,ER,4.8000
137.8883,35.9561,10.0000,nan,ER,4.7000
134.3928,32.1242,26.3200,nan,ER,4.6000
135.6869,34.8003,373.2500,nan,ER,4.0000
138.7421,30.3394,373.0800,nan,ER,4.1000
125.8288,26.3117,115.5000,nan,ER,5.3000
139.3776,27.9094,515.7900,nan,ER,4.2000
130.9757,30.5029,61.0200,nan,ER,4.0000
139.4775,28.0111,505.9700,nan,ER,4.2000
139.9715,27.6346,476.1400,nan,ER,4.3000
126.7659,26.2875,45.8900,nan,ER,4.3000
130.0221,26.8767,27.3800,nan,ER,4.9000
126.9728,26.0077,55.9800,nan,ER,4.5000
129.4444,26.9538,16.2700,nan,ER,4.4000
130.2481,31.1584,169.0300,nan,ER,4.7000
129.2966,26.9686,28.9200,nan,ER,4.8000
138.8441,28.3404,511.0000,nan,ER,6.2000
130.0326,28.7758,44.7200,nan,ER,4.6000
138.9887,36.3694,155.6200,nan,ER,4.6000
138.6274,29.9756,410.9700,nan,ER,4.1000
126.9144,26.3686,42.4300,nan,ER,4.4000
139.8683,36.0394,50.1000,nan,ER,4.5000
126.2316,26.7721,134.0100,nan,ER,4.5000
131.2830,31.2023,54.9800,nan,ER,4.7000
131.4666,31.0091,44.5400,nan,ER,4.6000
127.1558,26.4437,45.2900,nan,ER,4.7000
139.5800,33.8719,130.2800,nan,ER,5.3000
137.6703,30.6152,471.9800,nan,ER,4.4000
138.7058,30.1299,420.1100,nan,ER,4.4000
135.7234,35.0138,10.0000,nan,ER,4.4000
129.2860,27.4266,30.5900,nan,ER,5.0000
136.6011,33.7925,380.1800,nan,ER,4.0000
131.5586,30.5315,36.7900,nan,ER,4.6000
137.3837,34.0416,330.1800,nan,ER,4.3000
136.9749,36.9855,263.6200,nan,ER,4.2000
139.3996,33.2844,30.9300,nan,ER,4.7000
131.4509,31.6269,43.6300,nan,ER,4.2000
138.9985,29.6709,400.2800,nan,ER,4.1000
125.7438,25.8749,55.6100,nan,ER,4.6000
125.6669,26.0591,49.5700,nan,ER,4.5000
131.9293,33.5942,88.8500,nan,ER,4.3000
133.9047,38.3004,436.5200,nan,ER,4.2000
128.7439,26.3075,24.6300,nan,ER,4.3000
139.2843,35.0598,126.8700,nan,ER,4.8000
128.5919,28.6075,139.4000,nan,ER,4.3000
134.1566,37.4772,412.2700,nan,ER,4.2000
138.8390,28.2884,529.2800,nan,ER,4.5000
138.2163,30.4233,452.4400,nan,ER,4.0000
139.4186,34.9118,153.0000,nan,ER,6.0000
139.9005,36.0884,50.9700,nan,ER,4.5000
128.4400,29.2675,194.2100,nan,ER,4.3000
132.0353,32.0747,40.6400,nan,ER,4.5000
137.5918,36.2567,10.0000,nan,ER,4.5000
137.6696,36.2883,5.7300,nan,ER,4.4000
137.6203,36.2336,10.0000,nan,ER,4.2000
138.6250,32.3226,82.9500,nan,ER,4.5000
139.1118,28.5633,471.6900,nan,ER,4.1000
129.7191,28.5925,56.2900,nan,ER,4.5000
129.3945,27.4962,43.4300,nan,ER,5.0000
137.5797,32.9499,352.8000,nan,ER,4.3000
139.8409,36.0810,64.8500,nan,ER,4.7000
138.7702,30.1861,422.2400,nan,ER,4.0000
129.6467,28.4124,69.2900,nan,ER,4.6000
128.4417,28.7221,42.1300,nan,ER,4.3000
138.8183,37.3491,13.1000,nan,ER,4.7000
129.9304,28.8062,22.2700,nan,ER,4.7000
137.0592,35.2486,49.0600,nan,ER,4.0000
132.0696,32.5421,37.4000,nan,ER,4.6000
128.1716,31.1506,10.0000,nan,ER,4.7000
138.5178,30.1801,435.5500,nan,ER,4.2000
131.5040,28.1678,35.1000,nan,ER,4.8000
131.5108,28.1900,10.0000,nan,ER,5.5000
137.9378,31.9749,370.9200,nan,ER,4.0000
139.3732,29.2673,420.2900,nan,ER,5.4000
131.8645,33.6617,85.6600,nan,ER,4.6000
130.2798,31.2552,157.4100,nan,ER,4.6000
128.2917,26.7291,32.9000,nan,ER,4.4000
137.3799,36.2994,275.5100,nan,ER,4.0000
131.1078,31.4006,68.9200,nan,ER,4.2000
139.7270,28.3454,455.8600,nan,ER,4.3000
139.3151,28.1645,419.6900,nan,ER,4.4000
131.8249,33.6842,79.0000,nan,ER,6.3000
131.4596,31.0351,50.7500,nan,ER,4.6000
128.6230,25.5661,20.7400,nan,ER,4.0000
130.4560,29.2711,35.1300,nan,ER,4.7000
138.7066,34.4194,199.5500,nan,ER,4.2000
138.2167,31.3621,384.4900,nan,ER,4.7000
137.9904,36.4278,224.6300,nan,ER,4.3000
127.3545,26.2886,58.4800,nan,ER,5.2000
127.3674,27.4312,119.0000,nan,ER,6.5000
138.9349,38.5870,201.3500,nan,ER,4.3000
131.0195,30.4156,48.6000,nan,ER,4.3000
130.3832,31.2970,160.3600,nan,ER,4.6000
126.0720,26.4516,125.4600,nan,ER,4.4000
128.2250,26.1977,26.9800,nan,ER,4.8000
135.9123,33.7552,41.6900,nan,ER,4.8000
139.8035,36.0980,62.4900,nan,ER,4.6000
139.4299,28.1976,420.3300,nan,ER,4.2000
131.5758,32.4228,138.1300,nan,ER,4.3000
130.4875,29.3809,37.4100,nan,ER,4.6000
130.0121,28.0003,41.0400,nan,ER,4.7000
139.9465,34.1564,93.5900,nan,ER,5.3000
139.9240,28.2041,409.3300,nan,ER,4.7000
128.1546,26.1471,13.8300,nan,ER,4.5000
139.7160,36.0251,91.7800,nan,ER,4.8000
139.4095,29.1725,407.7000,nan,ER,4.3000
137.6913,32.3411,400.9400,nan,ER,4.2000
130.1893,28.0129,34.7800,nan,ER,4.5000
138.5670,29.9277,461.0800,nan,ER,4.5000
128.8585,27.7707,68.7900,nan,ER,4.9000
125.6721,25.1881,52.6300,nan,ER,4.2000
130.2964,29.3574,45.2000,nan,ER,4.4000
139.1434,37.5732,178.1100,nan,ER,4.3000
130.6537,29.6484,57.5700,nan,ER,4.3000
138.0335,32.0069,347.5700,nan,ER,4.1000
127.0755,26.8972,99.8100,nan,ER,5.1000
138.9543,29.8644,435.0400,nan,ER,4.1000
138.5126,38.6516,66.5100,nan,ER,4.2000
128.4200,25.8505,31.4500,nan,ER,4.4000
137.1893,36.3124,261.6400,nan,ER,4.1000
139.5424,33.0839,19.3900,nan,ER,4.5000
138.1033,31.9247,350.6400,nan,ER,4.5000
139.9701,33.0068,159.7600,nan,ER,4.3000
139.7572,28.4430,465.8400,nan,ER,4.0000
138.6785,29.9469,438.3400,nan,ER,4.3000
139.9986,35.5269,73.9400,nan,ER,4.6000
129.4503,27.9718,42.3800,nan,ER,5.0000
126.6363,25.8412,58.1500,nan,ER,4.6000
129.4094,27.7989,78.4500,nan,ER,4.1000
126.3187,25.4890,41.6300,nan,ER,5.0000
138.7459,36.2473,144.8100,nan,ER,4.3000
139.5192,33.4243,29.8000,nan,ER,4.6000
139.9683,35.9856,85.7000,nan,ER,4.2000
138.5880,34.6145,230.5900,nan,ER,4.0000
139.4782,33.0833,15.7200,nan,ER,4.1000
134.8971,34.2902,411.1400,nan,ER,4.1000
128.5694,26.1029,19.7700,nan,ER,4.6000
138.9710,33.6802,53.3600,nan,ER,4.6000
139.5494,27.8073,501.4400,nan,ER,4.4000
127.7289,26.5794,37.3900,nan,ER,4.5000
138.6377,30.1622,431.4600,nan,ER,5.2000
135.8570,34.5940,21.8100,nan,ER,4.5000
131.3207,31.2224,52.9400,nan,ER,4.7000
130.8607,30.8450,69.3300,nan,ER,4.7000
139.1781,30.0896,383.9900,nan,ER,4.0000
127.3293,31.3802,10.0000,nan,ER,4.5000
139.0734,32.4371,261.7800,nan,ER,4.3000
138.9427,29.8576,410.5500,nan,ER,4.1000
139.5159,27.8261,495.0900,nan,ER,4.0000
138.8942,29.8049,410.9900,nan,ER,4.3000
137.0020,33.8624,357.1900,nan,ER,4.0000
129.9441,26.3474,27.9300,nan,ER,4.7000
130.2277,31.3456,158.4000,nan,ER,4.4000
139.9774,35.5978,72.2200,nan,ER,5.0000
139.5351,28.4093,446.7900,nan,ER,4.4000
131.0807,30.0642,37.7700,nan,ER,4.7000
138.9557,29.3338,443.2200,nan,ER,4.1000
139.5543,33.1195,24.5000,nan,ER,4.1000
139.4232,32.9917,14.1400,nan,ER,4.4000
134.7298,34.8987,36.6800,nan,ER,4.2000
136.9609,34.3739,335.6600,nan,ER,4.3000
129.0202,28.3803,91.0200,nan,ER,4.4000
137.0475,34.3343,328.0000,nan,ER,5.6000
130.4512,30.9635,121.2800,nan,ER,4.3000
129.6623,28.9198,56.2000,nan,ER,5.2000
126.6447,26.4359,100.5800,nan,ER,4.4000
131.6079,29.4625,20.2700,nan,ER,4.5000
128.4197,26.0869,13.4600,nan,ER,4.6000
130.9706,30.7466,66.0500,nan,ER,4.4000
130.1635,26.9018,10.0000,nan,ER,4.4000
130.2256,31.1209,168.3200,nan,ER,4.7000
128.5454,27.4769,43.8000,nan,ER,4.3000
139.9684,35.9187,64.3100,nan,ER,5.6000
127.3854,26.2060,52.7700,nan,ER,4.4000
128.4780,26.0409,35.0000,nan,ER,4.3000
128.9450,26.6205,31.5600,nan,ER,5.4000
136.1583,34.6851,348.7300,nan,ER,4.2000
128.4964,26.0672,17.6900,nan,ER,4.3000
128.4469,26.0088,9.0600,nan,ER,4.6000
128.4653,26.0424,11.7700,nan,ER,4.3000
128.4107,26.0861,13.4000,nan,ER,4.5000
128.4171,26.0913,19.1800,nan,ER,5.4000
128.4924,26.0482,16.4600,nan,ER,4.4000
138.1922,33.1683,309.9800,nan,ER,4.2000
138.3649,31.6036,368.1100,nan,ER,4.2000
125.1396,25.7393,47.2900,nan,ER,4.4000
139.2963,39.5355,61.1600,nan,ER,4.4000
139.9777,31.4115,32.7000,nan,ER,4.2000
130.5144,31.2544,164.1700,nan,ER,4.4000
135.4182,38.2720,363.8800,nan,ER,4.2000
130.4707,29.5813,49.0800,nan,ER,5.0000
131.7599,31.6636,37.5500,nan,ER,4.8000
136.1803,34.3449,388.1000,nan,ER,4.2000
139.8199,27.6181,464.9500,nan,ER,4.7000
138.9042,29.3936,443.7900,nan,ER,4.4000
129.9159,28.2046,23.6700,nan,ER,5.2000
138.7799,36.9516,104.3000,nan,ER,4.5000
131.2927,28.7024,10.0700,nan,ER,4.6000
131.3222,31.3228,46.5300,nan,ER,4.8000
138.7145,28.3512,532.9100,nan,ER,4.8000
137.4451,33.7866,351.6000,nan,ER,4.2000
131.0000,30.0201,37.8700,nan,ER,4.6000
131.1832,30.1010,40.7900,nan,ER,4.8000
131.1030,30.1235,41.6100,nan,ER,4.7000
136.6234,33.8857,375.2700,nan,ER,4.5000
131.1453,30.0386,31.5800,nan,ER,5.0000
129.4414,30.7291,249.6900,nan,ER,4.5000
139.3855,33.8210,115.0900,nan,ER,4.3000
130.4081,29.0967,30.1900,nan,ER,4.7000
139.5186,28.2982,454.3600,nan,ER,4.4000
130.9982,30.0611,31.6300,nan,ER,4.7000
