lon,lat,depth,unc,etype,src
-71.7395,-23.4180,4.8500,nan,AS,nan
-71.6618,-23.4186,5.1200,nan,AS,nan
-71.5871,-23.4191,5.6500,nan,AS,nan
-71.5405,-23.4195,5.9200,nan,AS,nan
-71.4844,-23.4198,6.4500,nan,AS,nan
-71.4379,-23.4201,6.3200,nan,AS,nan
-71.3974,-23.4204,7.1100,nan,AS,nan
-71.3382,-23.4207,7.6400,nan,AS,nan
-71.2791,-23.4210,8.8300,nan,AS,nan
-71.2385,-23.4212,10.5300,nan,AS,nan
-71.1793,-23.4215,11.3300,nan,AS,nan
-71.1171,-23.4217,12.2500,nan,AS,nan
-71.0735,-23.4219,12.7800,nan,AS,nan
-71.0331,-23.4221,13.0400,nan,AS,nan
-70.9676,-23.4223,14.4900,nan,AS,nan
-70.9022,-23.4225,16.3300,nan,AS,nan
-70.8429,-23.4226,18.1700,nan,AS,nan
-70.7369,-23.4228,21.4600,nan,AS,nan
-70.6652,-23.4229,23.5600,nan,AS,nan
-70.5903,-23.4230,25.6700,nan,AS,nan
