lon,lat,az,bound,slab
75.9586,36.2990,269.2644,IN-EU,hin
76.0976,36.2952,270.6776,IN-EU,hin
76.2366,36.2915,272.0908,IN-EU,hin
76.3800,36.3103,269.2944,IN-EU,hin
76.5234,36.3291,266.4980,IN-EU,hin
76.6668,36.3479,263.7015,IN-EU,hin
76.8102,36.3668,260.9051,IN-EU,hin
76.9275,36.4497,252.8799,IN-EU,hin
77.0448,36.5327,244.8547,IN-EU,hin
77.1621,36.6156,236.8295,IN-EU,hin
77.2794,36.6985,228.8044,IN-EU,hin
77.3272,36.7927,222.1385,IN-EU,hin
77.3750,36.8869,215.4726,IN-EU,hin
77.4228,36.9811,208.8067,IN-EU,hin
77.4706,37.0754,202.1408,IN-EU,hin
68.0332,33.0970,268.9583,IN-EU,pam
68.4332,33.3970,268.9583,IN-EU,pam
68.6374,33.4008,268.9583,IN-EU,pam
68.8416,33.4046,268.9583,IN-EU,pam
69.0458,33.4083,268.9583,IN-EU,pam
69.2500,33.4121,268.9583,IN-EU,pam
69.3629,33.4310,267.7059,IN-EU,pam
69.4759,33.4498,266.4535,IN-EU,pam
69.5889,33.4686,265.2011,IN-EU,pam
69.7019,33.4875,263.9487,IN-EU,pam
69.8149,33.5063,262.6962,IN-EU,pam
69.9278,33.5251,261.4438,IN-EU,pam
70.0408,33.5440,260.1914,IN-EU,pam
70.1537,33.5628,258.9390,IN-EU,pam
70.2732,33.5930,258.2461,IN-EU,pam
70.3927,33.6231,257.5532,IN-EU,pam
70.5122,33.6532,256.8603,IN-EU,pam
70.6317,33.6834,256.1673,IN-EU,pam
70.7511,33.7135,255.4744,IN-EU,pam
70.8706,33.7437,254.7815,IN-EU,pam
70.9901,33.7738,254.0885,IN-EU,pam
71.1096,33.8040,253.3956,IN-EU,pam
71.3182,33.8417,254.5349,IN-EU,pam
71.5267,33.8794,255.6742,IN-EU,pam
71.7353,33.9171,256.8135,IN-EU,pam
71.9438,33.9548,257.9528,IN-EU,pam
72.1219,33.9963,257.0929,IN-EU,pam
72.3001,34.0377,256.2330,IN-EU,pam
72.4783,34.0791,255.3731,IN-EU,pam
72.6564,34.1206,254.5132,IN-EU,pam
72.8302,34.2262,244.1592,IN-EU,pam
73.0040,34.3317,233.8051,IN-EU,pam
73.1170,34.4372,230.7371,IN-EU,pam
73.2300,34.5427,227.6692,IN-EU,pam
73.3430,34.6483,224.6012,IN-EU,pam
73.4559,34.7538,221.5332,IN-EU,pam
73.5037,34.8706,215.7958,IN-EU,pam
73.5515,34.9874,210.0584,IN-EU,pam
73.5993,35.1043,204.3211,IN-EU,pam
73.6471,35.2211,198.5837,IN-EU,pam
73.7166,35.3304,200.8062,IN-EU,pam
73.7861,35.4397,203.0288,IN-EU,pam
73.8556,35.5490,205.2514,IN-EU,pam
73.9251,35.6583,207.4740,IN-EU,pam
74.0076,35.7186,212.6300,IN-EU,pam
74.0902,35.7789,217.7860,IN-EU,pam
74.1728,35.8392,222.9420,IN-EU,pam
74.2554,35.8995,228.0979,IN-EU,pam
74.4378,35.9975,232.3161,IN-EU,pam
74.6203,36.0955,236.5344,IN-EU,pam
74.7420,36.1407,238.7541,IN-EU,pam
74.8636,36.1860,240.9738,IN-EU,pam
74.9853,36.2312,243.1935,IN-EU,pam
75.1069,36.2764,245.4132,IN-EU,pam
75.2503,36.2839,250.6694,IN-EU,pam
75.3937,36.2914,255.9255,IN-EU,pam
75.5371,36.2990,261.1817,IN-EU,pam
75.6805,36.3065,266.4379,IN-EU,pam
75.8195,36.3028,267.8512,IN-EU,pam
75.9586,36.2990,269.2644,IN-EU,pam
76.0976,36.2952,270.6776,IN-EU,pam
76.2366,36.2915,272.0908,IN-EU,pam
76.3800,36.3103,269.2944,IN-EU,pam
76.5234,36.3291,266.4980,IN-EU,pam
76.6668,36.3479,263.7015,IN-EU,pam
76.8102,36.3668,260.9051,IN-EU,pam
76.9275,36.4497,252.8799,IN-EU,pam
77.0448,36.5327,244.8547,IN-EU,pam
77.1621,36.6156,236.8295,IN-EU,pam
77.2794,36.6985,228.8044,IN-EU,pam
77.3272,36.7927,222.1385,IN-EU,pam
77.3750,36.8869,215.4726,IN-EU,pam
77.4228,36.9811,208.8067,IN-EU,pam
77.4706,37.0754,202.1408,IN-EU,pam
