lon,lat,depth,unc,etype,src
-173.3300,50.7002,7.9600,nan,AS,nan
-173.3320,50.7142,8.2100,nan,AS,nan
-173.3350,50.7304,8.1700,nan,AS,nan
-173.3360,50.7410,8.5900,nan,AS,nan
-173.3380,50.7524,8.5100,nan,AS,nan
-173.3400,50.7697,9.0500,nan,AS,nan
-173.3410,50.7744,8.9700,nan,AS,nan
-173.3420,50.7811,9.0500,nan,AS,nan
-173.3440,50.7906,8.8800,nan,AS,nan
-173.3450,50.8013,9.5600,nan,AS,nan
-173.3470,50.8147,9.9400,nan,AS,nan
-173.3490,50.8232,9.4700,nan,AS,nan
-173.3500,50.8346,9.8100,nan,AS,nan
-173.3530,50.8519,9.9400,nan,AS,nan
-173.3560,50.8700,10.1500,nan,AS,nan
-173.3570,50.8824,9.9300,nan,AS,nan
-173.3590,50.8938,9.9300,nan,AS,nan
-173.3610,50.9034,10.1000,nan,AS,nan
-173.3620,50.9110,9.9700,nan,AS,nan
-173.3650,50.9322,11.0300,nan,AS,nan
-173.3680,50.9524,11.5400,nan,AS,nan
-173.3690,50.9601,11.7900,nan,AS,nan
-173.3710,50.9705,11.6200,nan,AS,nan
-173.3780,51.0205,13.5600,nan,AS,nan
-173.3850,51.0616,13.9000,nan,AS,nan
-173.3950,51.1321,13.9700,nan,AS,nan
