lon,lat,depth,unc,Reference_,Location_T
-123.0047491,42.03968962,80.0,8,29.0,TELESEISMIC RECEIVER FUNCTION <2002 (v.4)
-122.5225865,42.03696439,100.0,8,29.0,TELESEISMIC RECEIVER FUNCTION <2002 (v.4)
