lon,lat,depth,unc,etype,src
-174.0300,50.5831,7.8200,nan,AS,nan
-174.0300,50.5974,7.9900,nan,AS,nan
-174.0290,50.6041,7.8200,nan,AS,nan
-174.0290,50.6099,8.0700,nan,AS,nan
-174.0290,50.6242,8.2400,nan,AS,nan
-174.0290,50.6289,7.9400,nan,AS,nan
-174.0290,50.6384,7.8600,nan,AS,nan
-174.0280,50.6614,7.9000,nan,AS,nan
-174.0280,50.6758,8.3700,nan,AS,nan
-174.0270,50.6967,8.2000,nan,AS,nan
-174.0270,50.7102,9.0900,nan,AS,nan
-174.0270,50.7207,9.0100,nan,AS,nan
-174.0270,50.7274,9.3000,nan,AS,nan
-174.0260,50.7418,9.5600,nan,AS,nan
-174.0260,50.7599,9.9000,nan,AS,nan
-174.0260,50.7667,10.2000,nan,AS,nan
-174.0250,50.7857,9.8100,nan,AS,nan
-174.0250,50.7982,10.4100,nan,AS,nan
-174.0250,50.8164,10.5400,nan,AS,nan
-174.0240,50.8403,10.8300,nan,AS,nan
-174.0240,50.8535,10.3700,nan,AS,nan
-174.0230,50.8688,10.4900,nan,AS,nan
-174.0230,50.8776,11.4300,nan,AS,nan
-174.0220,50.9073,12.4500,nan,AS,nan
-174.0220,50.9341,13.0000,nan,AS,nan
