lon,lat,depth,mag,unc,date
-127.04,49.66,25.4,1.2,10.0,1/28/1990
-124.65,48.35,33.7,1.9,10.0,1/29/1990
-123.03,48.73,60.3,1.1,10.0,1/31/1990
-125.49,48.84,33.7,2.3,10.0,02/01/1990
-124.99,48.72,34.2,1.6,10.0,2/15/1990
-126.66,49.11,31.9,1.9,10.0,2/15/1990
-126.74,49.55,26.1,1.5,10.0,2/21/1990
-124.88,48.12,35.8,1.3,10.0,03/04/1990
-126.93,49.58,36.0,1.4,10.0,03/11/1990
-127.48,49.27,29.0,2.8,10.0,3/16/1990
-127.1,49.61,31.9,1.7,10.0,3/17/1990
-127.15,49.67,32.7,1.5,10.0,3/22/1990
-123.78,49.04,54.7,1.4,10.0,3/23/1990
-127.17,49.5,31.0,1.7,10.0,3/31/1990
-124.69,48.67,43.0,2.5,10.0,04/01/1990
-123.91,49.37,65.5,1.1,10.0,04/08/1990
-127.49,49.36,38.9,2.0,10.0,04/10/1990
-123.95,49.31,64.2,1.0,10.0,04/11/1990
-127.42,49.4,36.5,2.6,10.0,4/13/1990
-126.29,49.33,34.2,2.4,10.0,4/18/1990
-127.23,49.48,31.6,1.7,10.0,4/23/1990
-125.38,48.82,32.4,1.1,10.0,4/24/1990
-126.54,49.59,34.4,2.1,10.0,4/25/1990
-125.96,49.0,26.2,1.8,10.0,05/02/1990
-123.96,49.34,64.2,0.7,10.0,05/09/1990
-126.0,48.93,37.1,1.8,10.0,5/20/1990
-125.71,49.01,36.0,1.4,10.0,5/21/1990
-124.82,48.58,34.9,2.0,10.0,5/24/1990
-126.97,49.44,33.5,2.7,10.0,5/25/1990
-123.29,48.75,57.8,2.7,10.0,5/27/1990
-127.03,49.45,35.9,1.6,10.0,5/30/1990
-127.25,49.53,32.8,1.5,10.0,6/18/1990
-125.41,48.6,27.4,1.3,10.0,6/26/1990
-125.46,48.84,28.8,1.6,10.0,7/17/1990
-127.07,49.7,21.8,1.0,10.0,7/21/1990
-123.13,48.28,47.0,1.2,10.0,7/25/1990
-126.96,49.43,32.9,1.8,10.0,7/30/1990
-123.26,48.48,51.1,0.7,10.0,08/02/1990
-127.25,49.61,23.5,1.3,10.0,8/14/1990
-123.11,48.72,55.1,1.5,10.0,8/16/1990
-125.68,48.9,35.9,0.9,10.0,8/17/1990
-126.22,48.74,38.5,2.3,10.0,8/24/1990
-125.23,49.1,35.3,1.1,10.0,8/26/1990
-126.9,49.65,39.7,1.2,10.0,8/26/1990
-126.9,49.65,38.6,1.0,10.0,8/26/1990
-125.15,48.61,32.8,1.1,10.0,8/27/1990
-127.62,49.65,32.6,1.5,10.0,09/07/1990
-126.56,48.56,10.0,1.3,10.0,09/08/1990
-125.19,48.92,33.9,0.9,10.0,09/08/1990
-123.17,48.7,52.0,0.9,10.0,09/09/1990
-122.83,48.56,55.8,1.0,10.0,09/10/1990
-125.62,49.22,35.0,1.0,10.0,9/26/1990
-124.61,48.36,43.9,2.3,10.0,10/04/1990
-123.23,48.2,47.0,0.8,10.0,10/10/1990
-126.13,48.82,39.0,1.1,10.0,10/14/1990
-127.07,49.64,26.2,1.5,10.0,10/19/1990
-125.44,48.85,31.0,2.0,10.0,10/25/1990
-125.29,49.07,32.9,1.8,10.0,10/28/1990
-126.78,49.55,26.7,0.9,10.0,11/04/1990
-125.64,48.75,37.7,1.4,10.0,11/06/1990
-125.94,48.7,36.2,1.7,10.0,11/10/1990
-126.05,48.7,38.1,1.5,10.0,11/10/1990
-126.88,49.56,27.6,1.9,10.0,11/17/1990
-125.59,49.09,28.8,1.7,10.0,11/21/1990
-127.11,49.67,37.5,1.5,10.0,11/30/1990
-125.37,48.98,37.0,1.5,10.0,12/06/1990
-127.15,49.58,29.0,1.7,10.0,12/16/1990
-123.5,48.53,46.0,0.9,10.0,12/17/1990
-127.08,49.6,31.3,1.5,10.0,12/20/1990
-122.76,48.17,52.6,2.3,10.0,12/22/1990
-126.82,49.53,39.7,1.8,10.0,12/22/1990
-124.66,48.3,31.3,1.3,10.0,01/05/1991
-126.96,49.71,38.9,1.5,10.0,1/14/1991
-126.89,49.71,39.3,1.8,10.0,1/16/1991
-126.35,49.25,32.0,1.5,10.0,1/16/1991
-126.84,49.83,45.6,3.0,10.0,1/18/1991
-127.53,49.32,32.3,1.4,10.0,1/19/1991
-125.52,49.17,33.8,1.2,10.0,1/19/1991
-125.23,48.43,28.0,1.7,10.0,1/23/1991
-125.33,49.01,36.3,1.5,10.0,1/23/1991
-126.35,49.08,30.7,1.3,10.0,02/08/1991
-125.46,49.11,34.5,1.6,10.0,02/09/1991
-126.82,49.48,31.0,2.8,10.0,2/23/1991
-126.8,49.49,34.1,4.9,10.0,2/23/1991
-126.78,49.51,22.9,2.0,10.0,2/23/1991
-126.46,49.27,33.6,2.0,10.0,2/23/1991
-122.66,48.12,54.6,1.3,10.0,2/23/1991
-126.78,49.49,24.9,1.5,10.0,2/27/1991
-127.23,49.63,37.2,2.3,10.0,3/15/1991
-126.93,49.34,17.9,1.4,10.0,3/16/1991
-127.4,49.59,33.2,1.3,10.0,3/19/1991
-125.18,48.45,38.6,1.3,10.0,3/25/1991
-125.5,49.05,35.5,1.0,10.0,04/07/1991
-125.07,48.82,37.4,1.5,10.0,04/09/1991
-127.28,49.61,25.1,1.8,10.0,4/13/1991
-125.94,48.85,36.3,1.1,10.0,4/19/1991
-127.31,49.62,32.0,1.4,10.0,05/05/1991
-125.12,49.25,46.0,1.5,10.0,5/18/1991
-126.38,48.72,42.3,1.5,10.0,5/19/1991
-124.81,48.13,36.6,2.5,10.0,5/20/1991
-127.23,49.5,33.7,1.8,10.0,5/24/1991
-125.36,48.98,32.8,1.4,10.0,5/25/1991
-126.87,49.53,35.8,1.3,10.0,06/02/1991
-125.93,49.12,34.9,1.1,10.0,06/03/1991
-126.2,49.41,37.1,2.0,10.0,6/15/1991
-127.51,49.3,10.0,2.0,10.0,6/15/1991
-125.61,49.16,36.2,1.2,10.0,6/22/1991
-125.46,48.12,35.8,2.2,10.0,6/30/1991
-125.31,48.94,40.0,1.4,10.0,07/11/1991
-125.04,48.73,34.3,1.9,10.0,07/12/1991
-125.29,48.84,35.6,2.0,10.0,7/17/1991
-123.15,48.09,50.2,1.0,10.0,7/22/1991
-125.51,48.8,38.5,1.9,10.0,7/31/1991
-123.25,48.48,56.6,0.7,10.0,7/31/1991
-126.98,49.41,22.9,1.3,10.0,08/01/1991
-126.84,49.48,39.5,1.8,10.0,08/03/1991
-124.74,48.69,34.7,0.7,10.0,08/04/1991
-125.12,48.92,35.9,1.5,10.0,08/06/1991
-124.26,48.02,33.8,1.4,10.0,08/10/1991
-127.41,49.63,34.2,1.6,10.0,08/11/1991
-122.61,49.04,77.8,2.3,10.0,08/12/1991
-127.27,49.57,34.4,2.4,10.0,8/14/1991
-122.95,48.57,55.0,1.4,10.0,8/20/1991
-123.06,48.57,54.5,2.0,10.0,8/21/1991
-125.39,48.79,31.9,1.1,10.0,8/26/1991
-126.03,49.61,35.0,2.7,10.0,8/27/1991
-122.76,48.08,54.2,1.5,10.0,09/08/1991
-127.04,49.74,31.4,1.6,10.0,09/08/1991
-124.49,48.79,35.0,1.2,10.0,9/20/1991
-126.4,49.12,36.6,2.8,10.0,9/21/1991
-127.03,49.67,32.5,1.5,10.0,10/01/1991
-126.71,49.27,33.6,1.3,10.0,10/04/1991
-125.65,49.49,46.0,0.9,10.0,10/04/1991
-127.18,49.61,33.7,1.3,10.0,10/10/1991
-126.67,49.38,31.0,1.3,10.0,10/11/1991
-127.19,49.66,32.5,1.1,10.0,10/12/1991
-126.92,49.65,32.4,1.7,10.0,10/13/1991
-125.42,48.92,31.0,0.9,10.0,10/25/1991
-126.94,49.6,31.0,2.1,10.0,10/29/1991
-126.74,49.76,38.7,1.5,10.0,10/30/1991
-126.92,49.67,37.5,1.5,10.0,11/05/1991
-127.14,49.64,38.0,1.7,10.0,11/06/1991
-125.72,48.83,24.2,1.2,10.0,11/08/1991
-125.65,49.07,33.2,1.4,10.0,11/14/1991
-127.59,49.77,23.0,1.2,10.0,11/26/1991
-125.32,49.16,38.0,1.6,10.0,12/10/1991
-126.83,49.83,31.4,1.4,10.0,12/18/1991
-123.93,49.25,58.9,1.0,10.0,12/19/1991
-123.94,49.24,57.3,0.4,10.0,12/21/1991
-126.95,49.44,33.1,1.2,10.0,12/23/1991
-127.01,49.48,33.0,1.6,10.0,12/23/1991
-127.27,49.57,25.1,1.7,10.0,12/24/1991
-123.93,49.26,57.4,0.7,10.0,12/24/1991
-126.94,49.56,34.1,1.5,10.0,12/30/1991
-127.46,49.69,16.7,2.4,10.0,12/30/1991
-125.83,49.15,29.1,1.9,10.0,01/03/1992
-125.83,49.15,27.8,1.2,10.0,01/03/1992
-125.88,48.87,28.9,1.0,10.0,01/06/1992
-127.59,49.77,30.7,0.8,10.0,01/06/1992
-126.89,49.49,27.9,1.2,10.0,1/14/1992
-127.4,49.45,35.5,2.2,10.0,02/06/1992
-124.66,48.05,40.9,1.6,10.0,02/08/1992
-126.38,49.19,33.1,1.7,10.0,2/25/1992
-123.93,49.3,62.8,0.6,10.0,2/26/1992
-125.32,48.61,27.0,1.1,10.0,03/07/1992
-127.55,49.81,28.2,1.8,10.0,3/19/1992
-125.75,48.94,29.2,0.9,10.0,3/20/1992
-125.46,48.67,29.5,1.2,10.0,3/24/1992
-125.38,48.49,26.0,1.1,10.0,3/28/1992
-126.79,49.76,41.7,1.4,10.0,3/28/1992
-123.2,49.2,64.7,0.9,10.0,3/30/1992
-125.51,48.85,29.2,1.1,10.0,3/31/1992
-126.83,49.52,33.2,1.4,10.0,04/08/1992
-123.42,48.51,48.3,0.9,10.0,4/26/1992
-123.42,48.87,52.6,0.9,10.0,4/27/1992
-124.74,48.6,34.0,1.6,10.0,05/10/1992
-126.51,49.28,30.0,2.0,10.0,5/15/1992
-125.06,48.61,30.0,1.3,10.0,5/22/1992
-122.93,48.45,55.9,1.2,10.0,5/23/1992
-126.16,49.11,37.2,1.5,10.0,5/28/1992
-125.43,49.02,34.5,1.3,10.0,06/07/1992
-126.89,49.53,35.0,1.2,10.0,06/09/1992
-125.9,48.82,27.1,1.5,10.0,06/10/1992
-127.09,49.48,35.7,1.5,10.0,6/21/1992
-125.7,49.22,39.1,1.7,10.0,6/21/1992
-124.47,48.57,39.3,1.1,10.0,6/24/1992
-125.65,48.83,27.4,0.9,10.0,6/24/1992
-125.51,48.57,27.9,0.6,10.0,6/28/1992
-125.51,48.58,32.0,1.2,10.0,6/28/1992
-124.68,48.86,39.7,1.3,10.0,07/03/1992
-125.4,48.76,29.9,1.4,10.0,07/05/1992
-127.12,49.71,29.6,2.3,10.0,7/21/1992
-125.65,49.21,34.8,0.9,10.0,7/24/1992
-122.99,48.59,52.3,1.9,10.0,7/27/1992
-122.99,48.59,52.3,2.0,10.0,7/27/1992
-127.6,49.53,37.0,2.4,10.0,7/29/1992
-122.72,48.52,60.7,1.5,10.0,08/09/1992
-127.24,49.66,35.7,1.7,10.0,08/12/1992
-127.39,49.63,26.8,1.4,10.0,08/12/1992
-125.3,48.84,32.4,0.9,10.0,8/21/1992
-127.32,49.8,28.2,2.0,10.0,8/23/1992
-122.79,48.39,50.6,1.4,10.0,8/25/1992
-127.56,49.62,31.8,2.0,10.0,8/28/1992
-123.87,49.31,65.5,0.8,10.0,09/07/1992
-125.21,48.82,33.0,0.6,10.0,09/10/1992
-127.02,49.48,33.5,1.5,10.0,09/11/1992
-124.68,48.03,42.1,2.9,10.0,09/12/1992
-126.5,49.28,33.0,1.6,10.0,9/18/1992
-125.63,49.28,39.0,0.6,10.0,9/19/1992
-123.15,49.04,63.5,1.2,10.0,9/21/1992
-123.15,49.04,63.5,1.3,10.0,9/21/1992
-125.65,48.73,31.1,1.2,10.0,9/29/1992
-125.9,49.04,32.3,1.2,10.0,10/03/1992
-125.48,48.92,29.6,1.0,10.0,10/03/1992
-125.85,48.96,29.2,1.2,10.0,10/05/1992
-125.9,48.95,28.2,1.0,10.0,10/06/1992
-125.47,48.66,28.8,0.8,10.0,10/08/1992
-125.45,49.01,32.1,1.2,10.0,10/09/1992
-127.21,49.56,38.1,2.2,10.0,10/14/1992
-126.91,49.47,28.0,1.5,10.0,10/18/1992
-123.27,48.12,44.3,1.2,10.0,10/24/1992
-123.29,48.39,43.0,0.9,10.0,11/01/1992
-127.08,49.56,27.9,1.6,10.0,11/01/1992
-123.93,49.35,66.7,1.5,10.0,11/02/1992
-126.72,49.84,39.1,1.8,10.0,11/09/1992
-123.27,48.4,47.1,1.2,10.0,11/09/1992
-127.46,50.19,41.5,1.1,10.0,11/20/1992
-124.5,48.15,42.2,1.9,10.0,11/26/1992
-125.7,49.24,34.2,2.0,10.0,11/27/1992
-125.72,49.13,32.9,1.0,10.0,11/29/1992
-126.98,49.58,39.9,1.8,10.0,11/29/1992
-125.81,49.21,28.6,1.1,10.0,11/30/1992
-124.52,48.15,39.8,1.6,10.0,12/02/1992
-126.82,49.68,39.3,1.3,10.0,12/10/1992
-124.51,48.15,39.6,1.4,10.0,12/10/1992
-123.49,48.62,44.5,0.8,10.0,12/11/1992
-123.49,48.62,44.5,0.8,10.0,12/11/1992
-124.53,48.15,40.7,1.6,10.0,12/12/1992
-124.23,48.59,42.1,1.4,10.0,12/13/1992
-124.51,48.14,38.4,1.4,10.0,12/20/1992
-126.5,49.09,35.2,1.5,10.0,12/20/1992
-125.19,48.95,38.3,2.4,10.0,12/22/1992
-127.0,49.63,27.8,1.9,10.0,12/23/1992
-127.0,49.64,29.0,2.2,10.0,12/23/1992
-125.38,48.6,30.6,1.0,10.0,12/25/1992
-122.9,48.89,63.0,1.4,10.0,01/09/1993
-122.9,48.89,63.0,1.5,10.0,01/09/1993
-124.92,48.74,39.0,2.1,10.0,01/12/1993
-126.54,49.52,38.0,1.0,10.0,1/18/1993
-123.07,48.04,48.4,1.1,10.0,1/20/1993
-126.02,48.89,40.3,2.2,10.0,02/10/1993
-125.38,48.9,30.8,1.2,10.0,2/16/1993
-127.57,49.36,20.0,1.7,10.0,2/20/1993
-125.29,48.61,29.4,1.0,10.0,03/07/1993
-125.9,48.97,27.1,1.6,10.0,03/09/1993
-124.83,48.69,29.9,0.7,10.0,03/10/1993
-123.35,48.13,40.8,2.0,10.0,3/14/1993
-125.93,49.32,40.1,1.5,10.0,04/08/1993
-124.83,49.17,49.0,1.4,10.0,4/13/1993
-125.68,49.13,33.8,1.4,10.0,4/29/1993
-125.77,49.05,31.6,1.6,10.0,4/30/1993
-125.43,48.5,35.3,1.4,10.0,05/03/1993
-127.33,49.51,26.7,1.8,10.0,05/10/1993
-122.93,48.08,46.3,1.7,10.0,5/19/1993
-127.23,49.62,29.0,1.6,10.0,5/23/1993
-125.6,49.2,35.2,1.8,10.0,5/29/1993
-127.38,50.02,31.0,0.2,10.0,06/04/1993
-124.75,48.38,38.3,2.0,10.0,06/05/1993
-122.91,48.13,46.7,1.2,10.0,06/10/1993
-125.54,48.93,29.7,1.0,10.0,06/11/1993
-125.13,48.92,34.2,1.0,10.0,6/14/1993
-125.48,49.11,35.4,1.6,10.0,6/15/1993
-122.85,48.11,47.5,2.3,10.0,6/15/1993
-125.5,48.86,28.5,1.3,10.0,6/21/1993
-127.16,49.75,35.1,1.8,10.0,6/21/1993
-122.97,48.13,48.8,1.9,10.0,6/23/1993
-126.87,49.51,33.2,1.3,10.0,6/23/1993
-127.31,50.1,29.9,1.1,10.0,6/25/1993
-123.21,48.98,58.0,0.8,10.0,6/26/1993
-123.21,48.98,58.0,0.9,10.0,6/26/1993
-126.5,49.33,29.7,1.1,10.0,07/01/1993
-127.61,49.76,43.2,1.9,10.0,07/07/1993
-126.96,49.81,30.3,2.7,10.0,07/08/1993
-122.9,48.71,58.4,1.1,10.0,7/15/1993
-123.98,49.3,64.4,0.6,10.0,7/24/1993
-125.46,48.95,31.3,1.0,10.0,7/25/1993
-125.72,49.26,38.0,0.7,10.0,7/28/1993
-126.68,49.66,30.9,1.4,10.0,8/13/1993
-124.96,48.7,39.1,1.7,10.0,8/13/1993
-123.07,49.11,64.5,0.7,10.0,8/26/1993
-125.91,48.96,30.1,1.2,10.0,8/26/1993
-125.58,48.96,30.1,1.7,10.0,8/29/1993
-127.15,49.6,32.0,2.0,10.0,8/31/1993
-127.28,49.8,30.5,2.6,10.0,09/08/1993
-124.03,49.39,69.2,2.4,10.0,09/09/1993
-124.73,48.83,37.3,1.1,10.0,09/11/1993
-126.05,49.01,34.7,3.1,10.0,9/22/1993
-125.2,49.02,34.3,0.8,10.0,9/24/1993
-125.88,48.97,32.0,1.6,10.0,10/04/1993
-123.34,49.09,58.0,0.7,10.0,10/07/1993
-125.59,48.07,35.9,1.4,10.0,10/08/1993
-123.28,48.51,45.4,1.1,10.0,10/18/1993
-123.99,49.38,66.2,2.2,10.0,10/24/1993
-127.6,49.63,34.1,2.9,10.0,10/27/1993
-123.26,48.26,44.0,2.0,10.0,11/02/1993
-125.64,48.8,23.9,0.9,10.0,11/10/1993
-122.2,48.81,85.3,0.6,10.0,11/13/1993
-124.04,49.4,68.4,1.2,10.0,11/18/1993
-124.99,49.11,40.6,0.8,10.0,11/20/1993
-123.99,49.29,65.9,0.7,10.0,11/25/1993
-125.59,48.82,29.9,2.0,10.0,12/06/1993
-124.96,48.32,28.0,1.7,10.0,12/13/1993
-125.98,49.21,36.8,1.8,10.0,12/17/1993
-123.15,48.35,46.7,0.6,10.0,12/18/1993
-125.5,48.59,30.9,1.2,10.0,12/25/1993
-125.33,48.2,44.6,1.6,10.0,12/25/1993
-126.91,49.59,34.7,1.4,10.0,12/26/1993
-127.42,49.58,35.6,2.2,10.0,12/26/1993
-124.64,48.24,27.9,1.2,10.0,12/30/1993
-127.02,49.64,23.6,5.7,10.0,01/03/1994
-127.07,49.57,29.1,1.9,10.0,01/03/1994
-127.03,49.61,30.5,2.5,10.0,01/03/1994
-127.04,49.61,27.0,2.2,10.0,01/03/1994
-127.0,49.61,24.0,1.6,10.0,01/03/1994
-127.02,49.62,24.5,1.8,10.0,01/03/1994
-127.01,49.58,22.8,1.5,10.0,01/03/1994
-127.08,49.59,20.6,1.9,10.0,01/03/1994
-127.06,49.61,29.8,1.9,10.0,01/03/1994
-127.01,49.56,24.6,1.8,10.0,01/03/1994
-127.02,49.63,20.2,2.3,10.0,01/03/1994
-127.04,49.57,28.0,1.6,10.0,01/04/1994
-127.03,49.58,27.0,1.8,10.0,01/05/1994
-127.02,49.63,25.5,2.6,10.0,01/05/1994
-127.01,49.63,23.0,1.8,10.0,01/05/1994
-127.04,49.58,27.0,1.9,10.0,01/06/1994
-127.05,49.59,26.9,1.7,10.0,1/13/1994
-127.2,49.37,37.5,2.7,10.0,1/13/1994
-127.06,49.58,27.4,1.4,10.0,1/14/1994
-125.45,48.84,28.1,1.5,10.0,1/15/1994
-127.07,49.6,27.0,1.7,10.0,1/17/1994
-127.03,49.61,24.4,1.7,10.0,1/17/1994
-125.53,48.96,27.1,1.0,10.0,1/19/1994
-127.06,49.63,25.7,1.4,10.0,1/25/1994
-127.09,49.58,27.7,1.4,10.0,02/02/1994
-125.14,49.04,34.4,0.8,10.0,02/02/1994
-126.88,49.23,29.4,1.6,10.0,02/05/1994
-125.37,48.91,30.4,0.9,10.0,02/05/1994
-125.28,48.7,30.6,0.9,10.0,02/06/1994
-127.05,49.56,27.2,2.1,10.0,02/09/1994
-124.85,48.74,34.1,1.4,10.0,2/16/1994
-127.04,49.73,34.9,1.4,10.0,2/23/1994
-126.99,49.61,30.0,2.1,10.0,2/26/1994
-125.77,49.06,29.1,1.4,10.0,03/02/1994
-127.34,49.71,27.2,1.3,10.0,03/08/1994
-127.07,49.61,33.7,2.3,10.0,03/11/1994
-126.65,49.62,40.1,3.0,10.0,3/17/1994
-125.15,49.03,38.6,1.9,10.0,3/17/1994
-126.83,49.63,31.1,1.5,10.0,3/27/1994
-126.98,49.62,38.9,2.0,10.0,3/28/1994
-126.95,49.64,35.3,2.4,10.0,3/28/1994
-126.94,49.65,37.4,1.7,10.0,3/28/1994
-123.27,48.24,41.3,0.8,10.0,04/02/1994
-126.96,49.36,31.1,1.5,10.0,04/02/1994
-127.05,49.31,30.4,1.8,10.0,04/02/1994
-127.54,49.5,20.9,1.8,10.0,04/05/1994
-125.46,48.74,27.8,1.4,10.0,04/07/1994
-125.92,48.91,29.6,1.6,10.0,4/14/1994
-127.09,49.62,28.7,1.6,10.0,4/14/1994
-122.87,48.11,51.5,1.5,10.0,4/26/1994
-125.78,49.0,26.4,1.0,10.0,4/26/1994
-125.99,49.08,30.9,1.2,10.0,4/30/1994
-125.79,49.12,30.3,1.2,10.0,05/05/1994
-125.8,49.12,30.0,1.2,10.0,05/05/1994
-125.05,48.62,28.6,2.5,10.0,05/08/1994
-125.05,48.65,30.0,2.5,10.0,05/08/1994
-125.81,49.17,30.4,1.2,10.0,5/20/1994
-125.81,49.17,30.7,1.2,10.0,5/20/1994
-127.05,49.57,30.8,1.0,10.0,5/23/1994
-127.05,49.57,30.8,1.1,10.0,5/23/1994
-127.09,49.44,30.0,0.9,10.0,06/03/1994
-127.09,49.44,30.0,0.9,10.0,06/03/1994
-125.63,48.74,28.8,1.2,10.0,06/09/1994
-125.63,48.74,29.0,1.3,10.0,06/09/1994
-127.12,49.82,32.8,1.6,10.0,6/13/1994
-127.12,49.82,32.8,1.6,10.0,6/13/1994
-127.26,49.76,28.8,2.2,10.0,6/14/1994
-127.26,49.76,28.8,2.2,10.0,6/14/1994
-125.69,48.74,25.2,1.2,10.0,6/15/1994
-125.69,48.74,25.5,1.2,10.0,6/15/1994
-124.5,48.59,38.5,0.7,10.0,6/25/1994
-124.5,48.59,38.5,0.8,10.0,6/25/1994
-126.8,49.21,20.4,1.9,10.0,6/27/1994
-126.8,49.21,20.4,1.9,10.0,6/27/1994
-127.32,49.78,28.3,1.4,10.0,7/13/1994
-127.04,49.6,26.0,1.6,10.0,7/16/1994
-125.47,48.85,32.4,2.6,10.0,7/22/1994
-124.75,48.44,38.9,1.7,10.0,7/22/1994
-125.23,48.94,30.2,1.0,10.0,7/25/1994
-127.1,49.56,29.8,1.4,10.0,7/25/1994
-125.67,48.96,32.3,2.2,10.0,08/03/1994
-125.06,48.75,31.9,1.5,10.0,8/14/1994
-125.25,49.11,37.0,0.9,10.0,8/14/1994
-126.97,49.45,29.7,1.4,10.0,8/21/1994
-122.94,48.09,59.8,1.2,10.0,8/22/1994
-127.16,49.65,24.7,1.5,10.0,8/22/1994
-127.35,50.18,43.2,1.6,10.0,8/25/1994
-127.08,49.61,31.4,1.5,10.0,8/28/1994
-127.29,49.57,31.5,1.9,10.0,09/01/1994
-122.29,48.85,77.9,1.2,10.0,09/03/1994
-125.09,48.84,29.8,1.5,10.0,09/03/1994
-124.96,48.21,25.5,0.9,10.0,09/06/1994
-124.53,48.26,31.1,0.8,10.0,09/08/1994
-124.56,48.24,30.9,1.2,10.0,09/08/1994
-127.33,48.85,10.0,2.1,10.0,09/11/1994
-126.91,49.56,30.0,1.1,10.0,9/13/1994
-125.46,48.79,30.1,1.3,10.0,9/13/1994
-125.99,49.19,29.5,1.2,10.0,9/17/1994
-125.99,49.18,37.9,1.3,10.0,9/22/1994
-125.94,48.8,38.5,1.6,10.0,9/22/1994
-122.52,48.76,72.6,1.4,10.0,9/25/1994
-127.62,49.51,29.0,1.3,10.0,10/08/1994
-126.42,49.29,29.0,1.2,10.0,10/09/1994
-125.41,49.27,43.1,1.6,10.0,10/11/1994
-127.2,49.63,20.9,2.0,10.0,11/04/1994
-123.04,48.77,55.7,1.3,10.0,11/11/1994
-127.28,49.64,29.3,1.3,10.0,11/14/1994
-125.89,48.11,10.0,3.0,10.0,11/15/1994
-126.99,49.63,31.7,2.0,10.0,11/18/1994
-125.54,49.18,38.2,3.8,10.0,11/20/1994
-126.37,49.23,36.9,1.8,10.0,11/21/1994
-125.87,48.9,29.5,2.3,10.0,11/30/1994
-125.48,49.1,39.6,2.4,10.0,12/17/1994
-127.27,49.61,16.7,1.4,10.0,01/12/1995
-125.34,48.89,31.9,1.0,10.0,1/27/1995
-127.47,49.33,10.0,2.7,10.0,02/02/1995
-127.53,49.37,10.0,2.8,10.0,02/02/1995
-126.89,49.58,31.8,1.6,10.0,02/05/1995
-126.89,49.59,30.1,1.5,10.0,02/05/1995
-127.23,49.7,26.6,2.1,10.0,3/18/1995
-127.26,49.72,26.0,1.4,10.0,3/28/1995
-125.03,48.9,37.6,1.6,10.0,4/14/1995
-125.29,49.02,38.8,1.6,10.0,4/15/1995
-122.74,48.18,55.7,1.4,10.0,4/18/1995
-127.53,50.03,32.3,1.2,10.0,05/04/1995
-125.1,48.95,39.0,1.8,10.0,5/16/1995
-127.31,49.68,23.4,2.8,10.0,5/29/1995
-127.22,49.78,27.8,1.2,10.0,6/14/1995
-125.1,48.89,33.4,1.5,10.0,6/15/1995
-124.65,48.37,32.3,1.5,10.0,07/09/1995
-124.64,48.37,31.5,1.8,10.0,07/10/1995
-124.64,48.37,32.3,1.6,10.0,07/11/1995
-124.96,48.68,26.8,1.3,10.0,07/11/1995
-124.01,49.43,59.9,1.9,10.0,07/12/1995
-127.24,49.81,28.3,2.1,10.0,7/21/1995
-124.84,48.91,37.8,2.9,10.0,7/23/1995
-127.2,49.36,31.5,1.9,10.0,7/24/1995
-122.74,48.17,57.5,1.7,10.0,7/28/1995
-125.61,48.74,26.1,1.0,10.0,7/29/1995
-125.14,48.6,24.0,0.8,10.0,8/15/1995
-125.06,48.3,30.0,1.9,10.0,8/20/1995
-127.13,49.51,34.4,2.0,10.0,8/25/1995
-127.12,49.52,34.7,3.2,10.0,8/25/1995
-125.47,49.01,29.2,1.1,10.0,8/29/1995
-127.61,49.39,10.0,1.8,10.0,8/29/1995
-125.75,48.82,26.7,1.6,10.0,8/31/1995
-124.92,48.1,26.0,1.1,10.0,09/02/1995
-125.05,48.39,32.5,1.3,10.0,09/05/1995
-126.39,49.82,42.5,1.0,10.0,09/06/1995
-126.82,49.62,41.3,1.4,10.0,09/09/1995
-126.89,49.53,33.2,1.9,10.0,09/11/1995
-125.27,48.77,28.9,1.1,10.0,9/14/1995
-122.83,48.42,49.9,1.0,10.0,9/22/1995
-123.3,49.04,59.0,1.3,10.0,9/26/1995
-125.31,49.08,41.2,1.0,10.0,9/26/1995
-124.85,48.12,38.9,1.7,10.0,10/01/1995
-125.4,48.78,33.9,0.8,10.0,10/01/1995
-122.91,48.35,50.2,0.4,10.0,10/06/1995
-123.11,48.28,45.6,1.0,10.0,10/09/1995
-126.49,49.3,30.7,1.4,10.0,11/01/1995
-126.35,49.23,32.3,0.9,10.0,11/05/1995
-126.42,49.11,36.6,1.7,10.0,11/07/1995
-125.03,48.68,31.1,1.1,10.0,11/17/1995
-125.47,48.78,25.5,1.5,10.0,12/06/1995
-125.54,48.98,31.4,1.6,10.0,12/08/1995
-126.1,49.62,42.1,1.8,10.0,12/17/1995
-124.29,48.66,38.9,1.0,10.0,12/18/1995
-125.63,48.98,38.6,1.4,10.0,12/18/1995
-123.31,49.19,61.5,2.0,10.0,12/20/1995
-123.32,49.01,63.0,2.4,10.0,12/21/1995
-125.46,49.19,42.6,2.3,10.0,1/16/1996
-125.01,49.01,38.9,1.6,10.0,1/22/1996
-125.36,49.1,41.1,1.4,10.0,02/03/1996
-126.64,49.26,30.2,1.8,10.0,2/13/1996
-124.65,48.25,27.5,1.4,10.0,03/06/1996
-125.54,48.73,31.2,1.5,10.0,03/10/1996
-127.31,49.69,38.5,5.0,10.0,3/18/1996
-123.51,48.94,52.1,0.7,10.0,04/04/1996
-126.78,49.44,40.8,2.0,10.0,04/07/1996
-124.86,48.56,30.8,1.4,10.0,04/09/1996
