lon,lat,depth,unc,etype,src
-81.7762,-8.6985,4.9600,nan,AS,nan
-81.7553,-8.6904,5.1900,nan,AS,nan
-81.7395,-8.6842,5.5200,nan,AS,nan
-81.7222,-8.6775,4.7300,nan,AS,nan
-81.7048,-8.6707,4.3900,nan,AS,nan
-81.6698,-8.6570,4.5000,nan,AS,nan
-81.6367,-8.6441,4.9500,nan,AS,nan
-81.5791,-8.6216,4.8400,nan,AS,nan
-81.5478,-8.6093,4.7200,nan,AS,nan
-81.4920,-8.5875,4.8300,nan,AS,nan
-81.4553,-8.5732,5.2800,nan,AS,nan
-81.4101,-8.5555,5.0500,nan,AS,nan
-81.3612,-8.5363,5.0500,nan,AS,nan
-81.3159,-8.5186,5.2700,nan,AS,nan
-81.2845,-8.5063,5.4900,nan,AS,nan
-81.2235,-8.4824,5.6000,nan,AS,nan
-81.1922,-8.4701,5.3700,nan,AS,nan
-81.1381,-8.4489,6.0500,nan,AS,nan
-81.0963,-8.4325,6.1600,nan,AS,nan
-81.0789,-8.4257,6.0400,nan,AS,nan
-81.0231,-8.4038,6.6000,nan,AS,nan
-80.9848,-8.3888,6.8300,nan,AS,nan
-80.9482,-8.3744,7.0500,nan,AS,nan
-80.8855,-8.3497,7.8300,nan,AS,nan
-80.8192,-8.3237,8.6200,nan,AS,nan
-80.7652,-8.3024,9.8600,nan,AS,nan
-80.7025,-8.2778,10.9800,nan,AS,nan
-80.6206,-8.2455,12.1000,nan,AS,nan
-80.5196,-8.2057,13.6700,nan,AS,nan
-80.4238,-8.1679,15.1300,nan,AS,nan
-80.3106,-8.1232,17.0400,nan,AS,nan
-80.2288,-8.0909,18.2800,nan,AS,nan
-80.1366,-8.0545,19.6200,nan,AS,nan
