lon,lat,depth,unc,etype,src
144.337,36.5213,6.53,nan,AS,nan
144.312,36.5318,6.79,nan,AS,nan
144.257,36.5551,7.01,nan,AS,nan
144.215,36.5727,7.02,nan,AS,nan
144.108,36.6179,7.2,nan,AS,nan
144.01,36.6586,7.6,nan,AS,nan
143.916,36.6981,8.48,nan,AS,nan
143.873,36.7162,8.74,nan,AS,nan
143.828,36.7348,8.7,nan,AS,nan
143.736,36.7731,9.97,nan,AS,nan
143.704,36.7862,9.89,nan,AS,nan
143.666,36.802,9.67,nan,AS,nan
143.617,36.8222,10.54,nan,AS,nan
143.593,36.8321,10.98,nan,AS,nan
143.556,36.8473,11.76,nan,AS,nan
143.525,36.8604,12.2,nan,AS,nan
143.457,36.8881,12.81,nan,AS,nan
143.371,36.9234,13.69,nan,AS,nan
143.3,36.9528,15.42,nan,AS,nan
