lon,lat,depth,unc,etype,src
137.2890,32.5523,4.9000,nan,AS,nan
137.2590,32.6253,5.1700,nan,AS,nan
137.2290,32.6984,4.8000,nan,AS,nan
137.2020,32.7649,5.4300,nan,AS,nan
137.1730,32.8358,4.8900,nan,AS,nan
137.1280,32.9431,5.2400,nan,AS,nan
137.0880,33.0397,5.7800,nan,AS,nan
137.0570,33.1148,5.9600,nan,AS,nan
137.0080,33.2350,6.4000,nan,AS,nan
136.9540,33.3638,7.7500,nan,AS,nan
136.9000,33.4925,9.0100,nan,AS,nan
136.8560,33.5998,10.4600,nan,AS,nan
136.8210,33.6814,11.7200,nan,AS,nan
136.7620,33.8230,14.7000,nan,AS,nan
136.7170,33.9282,17.1400,nan,AS,nan
136.6670,34.0483,19.8400,nan,AS,nan
136.5990,34.2071,23.4600,nan,AS,nan
136.4890,34.4666,29.6000,nan,AS,nan
