lon,lat,depth,unc,etype,src
-84.1690,8.4119,2.2300,nan,AS,nan
-84.1641,8.4218,2.1800,nan,AS,nan
-84.1594,8.4311,2.1600,nan,AS,nan
-84.1552,8.4397,2.1800,nan,AS,nan
-84.1501,8.4498,2.2600,nan,AS,nan
-84.1398,8.4704,2.3200,nan,AS,nan
-84.1334,8.4833,2.4700,nan,AS,nan
-84.1283,8.4934,2.5500,nan,AS,nan
-84.1220,8.5060,2.6800,nan,AS,nan
-84.1138,8.5226,3.0500,nan,AS,nan
-84.1075,8.5351,3.3100,nan,AS,nan
-84.0988,8.5525,3.6500,nan,AS,nan
-84.0905,8.5691,3.9100,nan,AS,nan
