lon,lat,depth,unc,etype,src
-75.7430,-37.7814,5.2900,nan,AS,nan
-75.5176,-37.8260,5.2700,nan,AS,nan
-75.1370,-37.9003,5.5300,nan,AS,nan
-74.7943,-37.9661,6.6700,nan,AS,nan
-74.5481,-38.0126,9.3000,nan,AS,nan
-74.2950,-38.0598,12.5100,nan,AS,nan
-74.0870,-38.0982,15.4300,nan,AS,nan
-73.8201,-38.1468,20.4100,nan,AS,nan
-73.4809,-38.2077,28.0200,nan,AS,nan
-73.1674,-38.2630,35.6400,nan,AS,nan
-72.8663,-38.3152,42.9600,nan,AS,nan
