lon,lat,depth,unc,etype,src
144.3370,36.5213,6.5300,nan,AS,nan
144.3120,36.5318,6.7900,nan,AS,nan
144.2570,36.5551,7.0100,nan,AS,nan
144.2150,36.5727,7.0200,nan,AS,nan
144.1080,36.6179,7.2000,nan,AS,nan
144.0100,36.6586,7.6000,nan,AS,nan
143.9160,36.6981,8.4800,nan,AS,nan
143.8730,36.7162,8.7400,nan,AS,nan
143.8280,36.7348,8.7000,nan,AS,nan
143.7360,36.7731,9.9700,nan,AS,nan
143.7040,36.7862,9.8900,nan,AS,nan
143.6660,36.8020,9.6700,nan,AS,nan
143.6170,36.8222,10.5400,nan,AS,nan
143.5930,36.8321,10.9800,nan,AS,nan
143.5560,36.8473,11.7600,nan,AS,nan
143.5250,36.8604,12.2000,nan,AS,nan
143.4570,36.8881,12.8100,nan,AS,nan
143.3710,36.9234,13.6900,nan,AS,nan
143.3000,36.9528,15.4200,nan,AS,nan
