lon,lat,depth,unc,etype,mag
-87.7507,11.5782,0.0000,6.39,ER,nan
-85.9590,10.9025,118.3900,0.55,ER,nan
-87.7652,11.5648,9.2900,4.02,ER,nan
-87.6507,11.5577,0.0000,2.45,ER,nan
-87.1326,11.7445,86.7800,5.16,ER,nan
-89.0179,12.0931,0.0000,32.85,ER,nan
-88.8657,11.6323,0.0000,1.72,ER,nan
-87.4294,11.5349,66.6100,7.02,ER,nan
-86.3855,10.5563,33.8000,0.50,ER,nan
-86.6455,10.6231,37.6600,0.66,ER,nan
-87.3663,11.7820,17.7400,2.08,ER,nan
-87.4857,11.1296,56.0500,2.29,ER,nan
-86.8321,12.0522,0.0000,304.50,ER,nan
-86.7188,11.4133,30.3300,4.32,ER,nan
-86.3045,11.6916,141.9500,0.44,ER,nan
-86.7755,11.7527,10.2500,0.26,ER,nan
-85.9939,11.0862,87.9600,0.45,ER,nan
-86.5304,11.2778,68.6300,1.26,ER,nan
-88.8226,12.3711,0.0000,4.87,ER,nan
-86.9078,12.0063,0.0000,1.20,ER,nan
-89.0482,12.6930,0.0000,12.96,ER,nan
-86.9035,11.2008,74.0900,2.01,ER,nan
-87.1637,11.0216,0.0000,0.35,ER,nan
-87.1775,11.0909,0.0000,0.33,ER,nan
-87.3535,12.3217,183.9200,0.46,ER,nan
-86.4608,10.5115,29.8600,0.58,ER,nan
-86.5026,10.4735,41.9600,0.66,ER,nan
-86.5003,11.5797,120.5300,3.12,ER,nan
-86.5371,11.0348,9.8700,0.44,ER,nan
-87.0823,11.0154,0.0000,0.32,ER,nan
-87.8035,12.0768,0.0000,2.05,ER,nan
-86.4715,11.1541,67.0600,1.35,ER,nan
-86.1182,10.0362,35.3500,0.27,ER,nan
-86.8380,12.0374,153.5700,0.56,ER,nan
-86.9469,10.9821,0.0000,0.58,ER,nan
-86.9991,10.9174,3.6900,0.29,ER,nan
-87.0420,11.4836,0.0000,1.50,ER,nan
-86.5715,10.5030,35.6800,0.57,ER,nan
-86.6785,11.4146,0.0000,1.48,ER,nan
-88.4268,12.8620,0.0000,8.78,ER,nan
-86.5772,10.4936,33.2900,0.46,ER,nan
-86.5908,10.5101,34.9600,0.51,ER,nan
-86.5624,10.5081,32.8400,0.57,ER,nan
-87.4885,11.1392,35.4200,1.64,ER,nan
-88.1934,11.3979,50.1000,4.71,ER,nan
-87.7863,11.4301,0.0000,0.86,ER,nan
-87.8293,11.3467,0.0000,6.62,ER,nan
-88.8600,11.5387,0.0000,3.28,ER,nan
-87.3462,10.7460,0.0000,16.98,ER,nan
-88.1985,11.3037,49.4100,10.04,ER,nan
-87.6556,11.4317,0.0000,1.68,ER,nan
-87.6061,11.4442,0.0000,4.13,ER,nan
-87.9219,11.3181,6.6300,0.79,ER,nan
-86.9498,11.1219,0.0000,2.12,ER,nan
-86.7110,10.6215,23.7800,0.54,ER,nan
-86.7320,10.6966,22.0500,0.46,ER,nan
-87.6205,11.8831,23.6400,1.11,ER,nan
-86.3669,11.4657,115.0300,0.40,ER,nan
-86.5903,11.7610,111.6900,0.50,ER,nan
-86.5929,11.6969,107.5800,1.78,ER,nan
-87.3368,12.8232,188.3600,1.82,ER,nan
-89.0523,12.8320,0.0000,67.11,ER,nan
-88.8409,12.6799,0.0000,6.79,ER,nan
-88.1092,12.2430,59.0300,5.87,ER,nan
-85.2442,11.0122,195.4200,0.33,ER,nan
-86.4648,10.4898,33.2400,0.58,ER,nan
-86.9371,10.4642,26.3400,0.48,ER,nan
-87.0481,11.5854,0.0000,1.64,ER,nan
-87.3150,12.3999,181.8900,2.98,ER,nan
-90.4530,12.7970,0.0000,305.13,ER,nan
-86.8079,10.8251,52.3200,1.90,ER,nan
-85.8008,9.9024,26.5700,0.23,ER,nan
-90.3123,12.7059,0.0000,23.59,ER,nan
-82.7721,8.2876,34.3800,ER,nan,nan
-86.4497,10.7819,51.4400,1.03,ER,nan
-88.0699,13.2529,173.6800,1.32,ER,nan
-87.1998,12.1059,103.4800,1.55,ER,nan
-87.3888,11.3902,6.5900,0.66,ER,nan
-87.7315,11.5753,0.0000,0.42,ER,nan
-86.6032,10.3149,35.0700,0.46,ER,nan
-84.2142,9.9225,111.6400,0.59,ER,nan
-86.8415,10.7777,33.7200,0.90,ER,nan
-86.4448,10.9308,0.0000,2.09,ER,nan
-86.8831,10.5241,14.7600,0.41,ER,nan
-87.9275,11.0880,0.0000,1.03,ER,nan
-87.1207,10.7545,0.8700,0.33,ER,nan
-84.9179,10.6802,201.8200,0.33,ER,nan
-88.4225,11.4117,34.9300,1.91,ER,nan
-85.6240,11.3305,191.5500,0.31,ER,nan
-86.6187,10.5387,28.1000,0.65,ER,nan
-88.3532,12.2430,0.0000,0.93,ER,nan
-87.4382,11.5868,0.0000,3.11,ER,nan
-86.6934,10.9662,59.3200,1.60,ER,nan
-86.7982,12.1614,101.8700,0.65,ER,nan
-86.8733,11.7288,0.0000,0.66,ER,nan
-86.6999,10.9123,5.5500,0.30,ER,nan
-88.0490,11.7850,4.8700,0.74,ER,nan
-87.9270,11.6423,0.0000,2.53,ER,nan
-86.7599,11.4383,0.0000,1.20,ER,nan
-86.7531,10.8860,15.1000,1.07,ER,nan
-86.9586,11.1331,0.0000,0.41,ER,nan
-86.5579,11.4815,87.6800,0.75,ER,nan
-86.5151,10.8009,14.4800,0.46,ER,nan
-86.5616,11.2138,73.8700,2.34,ER,nan
-90.0665,13.0146,0.0000,6.31,ER,nan
-86.5824,11.1996,64.4100,1.68,ER,nan
-86.4007,11.6355,151.6700,0.34,ER,nan
-86.7126,11.0421,27.7000,0.88,ER,nan
-88.1391,11.8518,19.0700,0.66,ER,nan
-87.9404,12.7499,100.7500,1.26,ER,nan
-84.9557,10.6173,10.1300,0.41,ER,nan
-89.5465,12.4126,0.0000,ER,nan,nan
-89.4579,12.5857,0.0000,ER,nan,nan
-86.7225,10.8442,64.8700,3.77,ER,nan
-89.6097,12.8542,0.0000,22.79,ER,nan
-86.4234,10.7109,34.2800,0.83,ER,nan
-86.3885,10.5768,31.6200,0.49,ER,nan
-86.7370,11.3265,0.0000,1.02,ER,nan
-86.4739,11.6502,152.6500,0.40,ER,nan
-87.9068,11.1042,0.0000,1.66,ER,nan
-88.0056,11.0682,19.1200,1.89,ER,nan
-86.3157,11.1305,20.7600,76.24,ER,nan
-86.8603,10.8021,54.9400,8.00,ER,nan
-88.5410,11.5617,0.0000,1.87,ER,nan
-88.3661,12.7246,0.0000,4.95,ER,nan
-86.5894,11.4271,100.3700,1.83,ER,nan
-86.5324,11.0440,8.9400,0.43,ER,nan
-86.9199,11.5101,0.0000,0.22,ER,nan
-88.8663,13.3127,118.2600,9.07,ER,nan
-87.9910,12.0941,1.8500,1.02,ER,nan
-87.9478,12.0788,0.0000,0.98,ER,nan
-87.9982,12.2592,7.8900,0.97,ER,nan
-86.1366,11.4312,163.5500,0.42,ER,nan
-86.6725,11.4015,94.9500,1.70,ER,nan
-87.1222,11.0141,0.3400,0.33,ER,nan
-87.1374,11.0871,16.1200,1.56,ER,nan
-86.6794,10.8440,15.1900,0.43,ER,nan
-86.5305,11.4669,115.7400,1.31,ER,nan
-86.5227,11.4591,117.9900,0.83,ER,nan
-86.9175,11.2592,0.0000,0.44,ER,nan
-87.0997,11.0189,6.7600,0.52,ER,nan
-86.9922,10.9229,5.7000,0.31,ER,nan
-86.9195,10.8106,4.7300,0.48,ER,nan
-86.8413,10.7420,2.4200,0.29,ER,nan
-87.6013,11.1459,50.6400,1.50,ER,nan
-87.5780,11.8469,109.1400,6.03,ER,nan
-87.8015,11.7499,42.2700,2.96,ER,nan
-88.5790,12.0392,0.0000,4.18,ER,nan
-86.5337,10.8331,65.1700,2.06,ER,nan
-86.1431,11.4140,159.4300,0.68,ER,nan
-88.9785,12.4248,6.0100,8.56,ER,nan
-87.9306,12.8418,0.0000,4.58,ER,nan
-86.5872,10.5796,4.2800,0.33,ER,nan
-87.8531,11.9865,203.7500,6.15,ER,nan
-86.2545,10.3223,34.3000,0.36,ER,nan
-86.3124,11.1645,0.0000,8.89,ER,nan
-88.8533,12.7011,0.0000,6.92,ER,nan
-85.6877,11.2750,194.2200,0.29,ER,nan
-86.8750,10.9714,21.0400,1.46,ER,nan
-86.7139,10.6563,38.4300,0.79,ER,nan
-86.8952,10.2074,16.8200,0.34,ER,nan
-86.6431,12.5534,53.0100,1.30,ER,nan
-86.7205,12.3810,75.7400,5.46,ER,nan
-87.2735,11.0745,50.0700,1.92,ER,nan
-86.7491,10.7754,15.6600,0.95,ER,nan
-87.0127,10.9745,6.2600,0.43,ER,nan
-86.6599,11.4839,5.2500,0.38,ER,nan
-88.9613,12.5081,3.7500,53.10,ER,nan
-88.0003,12.0209,0.0000,2.33,ER,nan
-86.1596,11.2309,73.4200,0.63,ER,nan
-88.2473,11.8557,2.7800,1.97,ER,nan
-86.1994,11.1854,95.7400,0.59,ER,nan
-86.5929,10.9045,84.7900,0.76,ER,nan
-87.0442,11.0462,0.0000,0.28,ER,nan
-87.1507,10.8888,0.0000,0.89,ER,nan
-87.5831,11.5368,7.3500,6.01,ER,nan
-86.9203,12.0019,0.0000,12.91,ER,nan
-85.8166,12.5349,100.3000,4.00,ER,nan
-86.5132,12.3817,4.0500,0.41,ER,nan
-86.8975,12.1203,0.0000,4.08,ER,nan
-87.7330,12.4682,0.0000,4.10,ER,nan
-86.3156,10.3233,27.4100,0.35,ER,nan
-85.8002,11.3716,205.9300,0.37,ER,nan
-86.8213,10.7942,8.0500,0.63,ER,nan
-86.9437,10.7611,0.0000,3.21,ER,nan
-86.1927,11.1950,78.7000,0.65,ER,nan
-87.8350,11.5692,0.0000,4.49,ER,nan
-86.7360,11.5020,0.0000,0.77,ER,nan
-86.7488,11.6658,7.5400,0.84,ER,nan
-87.1324,12.2109,150.3100,0.80,ER,nan
-86.4037,10.4723,32.1700,0.63,ER,nan
-86.6991,11.4417,140.1900,1.90,ER,nan
-88.3450,11.6863,0.0000,4.19,ER,nan
-86.8944,10.7516,19.4100,3.57,ER,nan
-86.3860,11.5042,107.2900,1.53,ER,nan
-87.7520,11.5070,0.0000,24.85,ER,nan
-86.9271,10.9077,67.6800,6.52,ER,nan
-86.9301,10.8351,54.8300,4.54,ER,nan
-86.8630,10.8792,4.5200,0.37,ER,nan
-87.4455,10.8476,17.0400,4.02,ER,nan
-86.8800,12.1426,0.0000,3.52,ER,nan
-86.8438,10.9112,11.4200,0.35,ER,nan
-86.7389,11.0062,1.6600,0.53,ER,nan
-86.7752,10.9054,0.0000,0.79,ER,nan
-86.3984,10.9629,0.0000,0.28,ER,nan
-87.0948,10.7700,47.8100,1.88,ER,nan
-84.2857,10.1425,119.0000,0.73,ER,nan
-86.8611,10.7593,11.6300,0.36,ER,nan
-86.8686,10.7321,13.5600,0.55,ER,nan
-86.9312,12.7029,3.1300,0.52,ER,nan
-86.7467,11.7687,0.0000,18.60,ER,nan
-86.8990,10.8658,15.7000,1.64,ER,nan
-87.0555,10.5183,52.7400,1.28,ER,nan
-87.2019,11.4856,76.2900,4.54,ER,nan
-86.4147,10.5685,18.6000,0.29,ER,nan
-85.7073,10.1561,21.7000,0.24,ER,nan
-86.6574,10.6945,22.9500,0.72,ER,nan
-86.8390,10.6636,15.1100,0.41,ER,nan
-86.0799,12.0424,2.5600,0.23,ER,nan
-86.0663,11.9500,3.6100,0.38,ER,nan
-86.0320,11.8919,0.0000,0.30,ER,nan
-85.9059,12.0176,0.0000,0.32,ER,nan
-86.0207,11.8990,9.3800,0.21,ER,nan
-86.0020,11.9026,4.4400,0.43,ER,nan
-86.0201,11.9089,0.0000,0.33,ER,nan
-86.1003,11.9427,0.0000,0.40,ER,nan
-86.0557,11.9100,0.0000,0.70,ER,nan
-85.8915,12.0719,22.8300,1.17,ER,nan
-85.9452,11.9928,16.7800,0.35,ER,nan
-86.6198,11.7568,0.0000,1.75,ER,nan
-85.9916,11.9852,2.9500,0.36,ER,nan
-85.7703,11.9753,0.0000,4.17,ER,nan
-85.8283,12.1673,62.0400,3.50,ER,nan
-86.0240,11.8628,0.0000,0.48,ER,nan
-86.0238,11.8752,0.0000,0.27,ER,nan
-86.0126,11.8853,4.3300,0.28,ER,nan
-85.9941,11.9103,4.5600,0.29,ER,nan
-86.0219,12.0832,67.0900,1.00,ER,nan
-86.0637,11.9142,0.6200,0.24,ER,nan
-85.9954,11.9051,11.5400,0.43,ER,nan
-85.9614,12.1100,0.0000,1.14,ER,nan
-86.0369,11.9194,14.6900,0.17,ER,nan
-85.9496,12.0124,30.1500,3.28,ER,nan
-85.9548,11.9836,16.8100,0.35,ER,nan
-86.3669,12.3172,26.6700,0.28,ER,nan
-85.9925,11.8756,3.6600,0.43,ER,nan
-85.9075,11.9571,0.0000,0.73,ER,nan
-85.9871,11.8419,0.0000,0.53,ER,nan
-86.1514,11.9251,0.0000,0.23,ER,nan
-85.9918,11.8981,0.0000,0.32,ER,nan
-86.1314,11.9109,0.0000,0.44,ER,nan
-86.5314,11.5026,110.7400,2.00,ER,nan
-86.0975,12.1045,0.0000,0.39,ER,nan
-86.0415,11.9556,0.0000,0.73,ER,nan
-86.1021,11.9800,3.7500,0.27,ER,nan
-86.0446,11.8773,0.9200,0.43,ER,nan
-86.2280,9.9433,33.2700,0.33,ER,nan
-86.0015,11.8385,0.0000,0.30,ER,nan
-86.0578,11.8899,1.1300,0.26,ER,nan
-86.0483,11.8587,4.9900,0.31,ER,nan
-86.0220,11.9341,19.1400,0.80,ER,nan
-85.9392,11.9301,1.2900,0.50,ER,nan
-86.3893,11.8599,88.4400,1.06,ER,nan
-87.2309,11.8946,0.0000,0.65,ER,nan
-87.9624,11.6791,0.0000,2.82,ER,nan
-86.8968,11.7600,131.0100,1.00,ER,nan
-86.1547,10.4157,34.4900,0.36,ER,nan
-85.5809,9.1081,18.4800,0.33,ER,nan
-85.5236,9.2914,33.2800,0.48,ER,nan
-85.5842,9.3081,28.0500,0.60,ER,nan
-85.5918,9.2338,26.5700,0.58,ER,nan
-85.5225,9.2397,26.5700,0.48,ER,nan
-85.5177,9.3580,41.5000,0.51,ER,nan
-85.5139,9.2461,25.8100,0.54,ER,nan
-85.5824,9.2518,27.3700,0.55,ER,nan
-85.5044,9.2975,27.3400,0.43,ER,nan
-85.5392,9.2133,23.8300,0.56,ER,nan
-85.5392,9.2133,23.8300,0.57,ER,nan
-85.4637,9.1195,41.4300,0.56,ER,nan
-85.5953,9.2623,25.1800,0.73,ER,nan
-85.6462,9.3463,25.9300,0.54,ER,nan
-85.4864,9.2474,26.0000,0.46,ER,nan
-85.4862,9.2043,25.2800,0.43,ER,nan
-85.5460,9.3057,32.8000,0.54,ER,nan
-85.5827,9.2875,27.3300,0.55,ER,nan
-85.5676,9.3057,43.3800,0.52,ER,nan
-85.6687,9.3699,24.0200,0.37,ER,nan
-85.5335,9.2048,29.8500,0.82,ER,nan
-85.4650,9.3149,40.4700,0.48,ER,nan
-85.5409,9.3444,39.2600,0.64,ER,nan
-85.5235,9.3280,24.9700,0.42,ER,nan
-85.4773,9.1568,30.0500,0.83,ER,nan
-85.5831,9.3717,24.8900,0.41,ER,nan
-85.4834,9.2509,30.4000,0.49,ER,nan
-87.0852,10.8752,0.0000,0.67,ER,nan
-87.3119,11.9658,134.3200,3.76,ER,nan
-86.6206,11.4167,8.6900,0.27,ER,nan
-85.7880,11.3610,159.5200,1.76,ER,nan
-86.2666,10.3804,25.9000,0.31,ER,nan
-86.1024,11.9946,4.6900,0.22,ER,nan
-88.1955,12.2407,0.0000,1.51,ER,nan
-87.9801,10.9960,33.6400,3.53,ER,nan
-88.5939,11.5233,0.0000,4.56,ER,nan
-88.5447,11.6091,0.0000,4.03,ER,nan
-85.4737,9.3360,36.3300,0.53,ER,nan
-85.5431,9.2731,31.7100,0.65,ER,nan
-86.9258,11.0434,0.0000,9.18,ER,nan
-88.7926,12.2680,0.0000,11.39,ER,nan
-85.5809,9.3377,29.3100,0.66,ER,nan
-85.5725,9.3111,29.4800,0.86,ER,nan
-87.5599,12.9787,164.7800,1.40,ER,nan
-86.5359,10.5485,38.1200,0.53,ER,nan
-85.5744,9.2700,28.8500,0.50,ER,nan
-86.2695,10.2902,28.9100,0.42,ER,nan
-88.4756,11.7283,0.0000,1.05,ER,nan
-88.2601,12.1587,223.8900,12.83,ER,nan
-86.5718,11.4551,142.3800,2.32,ER,nan
-83.9803,8.9798,54.0400,1.67,ER,nan
-87.5992,11.7077,0.0000,6.92,ER,nan
-86.4794,11.3569,0.6200,0.33,ER,nan
-87.7418,12.5043,170.4900,6.22,ER,nan
-87.1419,11.2514,83.2300,4.56,ER,nan
-86.9236,11.0699,0.0000,24.52,ER,nan
-86.0547,9.3736,39.5800,0.77,ER,nan
-86.6595,10.8026,22.5100,0.56,ER,nan
-88.2084,11.6920,0.0000,1.52,ER,nan
-86.9430,11.1319,0.0000,0.34,ER,nan
-85.4789,12.3772,58.1700,3.95,ER,nan
-88.0053,11.1930,0.0000,1.39,ER,nan
-86.9272,11.8726,109.2900,2.86,ER,nan
-86.9489,11.2182,163.9700,6.72,ER,nan
-85.9756,11.3092,139.2800,0.32,ER,nan
-86.8503,10.8690,51.0700,5.71,ER,nan
-86.8011,10.7475,3.4600,0.59,ER,nan
-87.8355,12.3371,125.0000,3.75,ER,nan
-86.9558,11.5567,50.0000,1.60,ER,nan
-86.7638,10.6478,23.8500,1.69,ER,nan
-86.8092,10.7268,21.1300,1.24,ER,nan
-86.8249,10.7381,45.4200,2.60,ER,nan
-84.7637,9.3023,17.8500,0.46,ER,nan
-86.3123,11.1095,67.7400,1.97,ER,nan
-86.1799,11.3004,79.2600,0.72,ER,nan
-85.5167,9.2656,25.1000,0.37,ER,nan
-85.5505,11.4668,8.4400,0.39,ER,nan
-87.8310,11.6652,30.1000,2.46,ER,nan
-86.9971,11.9692,50.4500,2.31,ER,nan
-87.2713,10.6145,50.0000,209.53,ER,nan
-86.4526,10.7321,24.9300,2.58,ER,nan
-86.6488,11.0359,0.0000,1.63,ER,nan
-88.4520,11.6120,69.9400,4.26,ER,nan
-86.3912,11.3307,73.7200,1.28,ER,nan
-87.1171,11.6752,0.0000,3.64,ER,nan
-87.9740,11.1175,0.0000,6.04,ER,nan
-86.9571,11.9736,142.4100,1.07,ER,nan
-86.8143,10.7047,20.3100,0.54,ER,nan
-86.7650,10.6761,18.8100,0.69,ER,nan
-88.7062,12.4452,100.4000,4.00,ER,nan
-86.6680,11.8604,107.9100,0.71,ER,nan
-87.8823,11.6489,29.3100,4.12,ER,nan
-87.3401,10.9731,75.4000,20.21,ER,nan
-86.8319,10.8941,3.9800,0.56,ER,nan
-87.4282,11.9625,144.5200,4.78,ER,nan
-84.9210,10.0334,52.8000,0.59,ER,nan
-89.7677,12.5498,123.7700,54.89,ER,nan
-84.8268,11.9512,56.1600,2.10,ER,nan
-86.4998,11.6838,104.9600,1.95,ER,nan
-86.6544,11.6553,105.8800,0.82,ER,nan
-87.7677,12.0339,51.8600,7.01,ER,nan
-87.0475,11.6807,120.2100,2.71,ER,nan
-87.7089,11.4305,0.0000,8.37,ER,nan
-87.2432,10.9231,0.0000,0.65,ER,nan
-87.3475,11.2754,9.4000,1.48,ER,nan
-85.9855,11.1822,125.2500,0.48,ER,nan
-86.7599,10.7334,2.1200,0.44,ER,nan
-87.3439,10.8645,0.0000,3.91,ER,nan
-87.2877,10.9981,0.0000,1.99,ER,nan
-87.2632,10.9691,0.0000,2.63,ER,nan
-87.1806,11.8090,141.3300,3.29,ER,nan
-87.5416,10.9531,85.9600,8.38,ER,nan
-87.2400,11.0220,19.7600,3.85,ER,nan
-86.6375,10.7611,24.6900,0.82,ER,nan
-86.5174,10.7399,0.0000,0.58,ER,nan
-88.0684,11.5767,26.4500,9.30,ER,nan
-86.3196,11.4075,149.8800,1.11,ER,nan
-87.9156,11.0843,8.1600,1.32,ER,nan
-86.7677,10.7064,8.0100,0.65,ER,nan
-87.5553,11.1452,0.0000,1.21,ER,nan
-87.7354,11.3759,80.2800,10.17,ER,nan
-87.0554,11.7451,52.1300,7.46,ER,nan
-86.5425,11.2714,0.0000,1.95,ER,nan
-86.5632,10.7181,27.7100,0.58,ER,nan
-87.2226,11.0127,0.0000,3.45,ER,nan
-87.3709,11.8470,124.0000,44.45,ER,nan
-85.9152,11.8078,4.7800,0.80,ER,nan
-86.9648,11.9928,146.3600,3.98,ER,nan
-87.1045,12.2127,172.3400,0.43,ER,nan
-87.3032,11.5527,64.9700,11.20,ER,nan
-86.8764,11.7772,120.2800,2.27,ER,nan
-87.1435,11.1547,0.0000,1.45,ER,nan
-87.5619,10.7257,16.6000,5.09,ER,nan
-87.6269,11.3029,7.7200,2.94,ER,nan
-87.5685,11.2176,3.4100,4.61,ER,nan
-87.2115,11.7968,134.1900,13.27,ER,nan
-88.1097,11.4503,31.0800,7.47,ER,nan
-87.8612,11.3872,21.2400,3.29,ER,nan
-87.5086,11.4488,20.4600,4.48,ER,nan
-87.1982,11.2386,15.6100,2.54,ER,nan
-86.7710,10.7202,13.6100,0.59,ER,nan
-86.1781,11.2576,112.8900,0.70,ER,nan
-87.6698,11.9291,132.4200,7.35,ER,nan
-87.1321,12.0176,229.4300,0.99,ER,nan
-86.4760,11.5917,126.9100,1.12,ER,nan
-86.9676,11.4235,0.0000,1.52,ER,nan
-87.9801,11.5367,0.0000,2.01,ER,nan
-86.4227,10.7464,12.0700,0.53,ER,nan
-86.0187,11.1899,102.9000,0.80,ER,nan
-86.3270,10.6627,36.7600,0.87,ER,nan
-87.0494,11.2037,0.0000,4.43,ER,nan
-87.1021,11.3525,0.0000,0.84,ER,nan
-84.5231,9.5873,17.2400,0.52,ER,nan
-86.5712,11.4447,101.8100,2.12,ER,nan
-86.3801,11.4273,158.4200,0.43,ER,nan
-87.3836,11.8813,98.8300,5.67,ER,nan
-88.5388,11.8660,10.5000,1.90,ER,nan
-88.2625,11.1359,0.0000,2.98,ER,nan
-86.5185,10.9247,6.0700,11.52,ER,nan
-87.6550,11.0405,14.3300,1.60,ER,nan
-87.3787,11.0093,23.1800,0.97,ER,nan
-87.0008,10.7710,1.8200,0.64,ER,nan
-84.7514,9.2129,11.3200,1.65,ER,nan
-86.9010,10.8445,4.0400,0.57,ER,nan
-86.9017,10.9133,30.4400,4.26,ER,nan
-87.8599,11.4483,29.5400,4.29,ER,nan
-90.3724,13.1370,0.0000,495.65,ER,nan
-86.8323,10.7759,12.3800,0.27,ER,nan
-88.0945,11.6475,2.1500,2.47,ER,nan
-87.1504,11.5375,0.0000,0.87,ER,nan
-88.1305,12.0304,2.3700,1.06,ER,nan
-88.4318,11.4453,15.4800,5.07,ER,nan
-88.3014,11.3271,0.0000,2.51,ER,nan
-88.0707,12.1026,94.1600,9.89,ER,nan
-88.9301,12.2020,0.0000,57.02,ER,nan
-88.5646,11.8566,0.0000,4.53,ER,nan
-85.5771,9.2835,25.7100,0.51,ER,nan
-84.3557,9.2325,60.9600,1.27,ER,nan
-85.5784,9.2775,44.8600,0.49,ER,nan
-85.5616,9.2748,44.5200,0.65,ER,nan
-85.5678,9.2791,38.9600,0.63,ER,nan
-86.4624,11.3519,123.1300,1.25,ER,nan
-85.5113,9.1936,30.9200,0.84,ER,nan
-88.3479,11.1594,0.0000,1.92,ER,nan
-86.3119,11.2937,136.2400,1.92,ER,nan
-86.7949,11.6908,169.1000,1.46,ER,nan
-88.3968,11.2183,5.1300,2.01,ER,nan
-85.3617,10.1264,15.5100,0.28,ER,nan
-86.4526,11.5620,151.6000,0.71,ER,nan
-86.1924,10.8993,55.2200,0.84,ER,nan
-87.6599,12.1269,112.8200,1.37,ER,nan
-86.9557,11.5802,93.0000,2.26,ER,nan
-86.2870,11.4343,9.1900,0.49,ER,nan
-87.9182,11.6062,87.3700,4.49,ER,nan
-86.5761,11.5211,120.1400,0.96,ER,nan
-87.3355,12.3065,199.7800,0.87,ER,nan
-88.4216,12.4221,98.0900,3.17,ER,nan
-86.6483,10.6712,24.1500,0.79,ER,nan
-88.9182,12.2121,4.7600,38.94,ER,nan
-86.7356,11.3320,93.2000,3.28,ER,nan
-86.9847,10.7900,46.1100,2.76,ER,nan
-85.5644,9.2873,23.4800,0.39,ER,nan
-86.2683,11.3396,106.3700,1.41,ER,nan
-86.4654,11.1741,63.0200,1.49,ER,nan
-87.6105,11.4076,3.7700,2.59,ER,nan
-88.0708,11.0592,23.3500,1.12,ER,nan
-87.9750,10.8507,2.9600,1.44,ER,nan
-86.5680,11.4668,137.5300,1.33,ER,nan
-87.2063,12.2361,0.0000,3.12,ER,nan
-86.6410,11.5741,137.8100,1.52,ER,nan
-87.5700,11.0315,34.8600,2.00,ER,nan
-86.6068,10.8411,18.3300,0.58,ER,nan
-86.6488,10.7149,21.3400,0.66,ER,nan
-86.5537,11.7962,0.0000,0.23,ER,nan
-86.5286,11.7755,0.0000,0.87,ER,nan
-87.1042,11.6751,84.9000,3.47,ER,nan
-86.6177,10.2030,26.1100,0.55,ER,nan
-89.6548,12.2315,0.0000,ER,nan,nan
-87.1367,10.8922,0.0000,0.80,ER,nan
-89.2680,13.3569,82.4000,4.01,ER,nan
-86.3192,9.8751,31.2600,0.52,ER,nan
-88.3647,12.6982,129.7600,2.43,ER,nan
-86.8576,11.6729,38.9500,5.35,ER,nan
-85.6831,9.3395,43.6000,0.46,ER,nan
-87.8120,12.5131,229.2100,2.33,ER,nan
-88.3165,11.6903,0.0000,2.03,ER,nan
