lon,lat,depth,unc,etype,src
140.6498,41.5411,161.8480,nan,ER,nan
140.6921,41.5451,148.8420,nan,ER,nan
140.2910,41.8562,131.4070,nan,ER,nan
140.9455,41.9906,139.2200,nan,ER,nan
140.7836,41.9377,114.4240,nan,ER,nan
139.1435,41.1746,24.9700,nan,ER,nan
140.1961,41.3976,147.0470,nan,ER,nan
139.1456,41.1870,24.8320,nan,ER,nan
139.1574,41.5704,207.7330,nan,ER,nan
139.8776,41.3476,166.0470,nan,ER,nan
140.0291,41.8881,148.4050,nan,ER,nan
140.1428,41.4242,163.7500,nan,ER,nan
140.1914,41.5812,145.7310,nan,ER,nan
140.0874,41.0762,155.0850,nan,ER,nan
140.8761,41.1235,107.4850,nan,ER,nan
140.7254,41.4265,144.9860,nan,ER,nan
140.7368,41.7892,121.2250,nan,ER,nan
140.1775,41.3435,160.4020,nan,ER,nan
140.3336,41.7917,134.5320,nan,ER,nan
140.7591,41.9810,122.6530,nan,ER,nan
139.7464,41.9510,186.3500,nan,ER,nan
140.2969,41.1583,158.3390,nan,ER,nan
140.3929,41.2682,146.7970,nan,ER,nan
139.1508,41.3076,21.0920,nan,ER,nan
140.8096,41.0021,112.0820,nan,ER,nan
140.1058,41.6138,147.4480,nan,ER,nan
140.8847,41.2263,136.5250,nan,ER,nan
140.5493,41.3683,135.0140,nan,ER,nan
139.7552,41.5905,173.2610,nan,ER,nan
139.5441,41.8471,187.9320,nan,ER,nan
140.3191,41.2608,146.0620,nan,ER,nan
140.5387,41.9597,131.1650,nan,ER,nan
140.4542,41.3387,144.0270,nan,ER,nan
139.1075,41.2211,24.5150,nan,ER,nan
140.5640,41.5069,125.0550,nan,ER,nan
140.3791,41.1953,161.5890,nan,ER,nan
140.3981,41.2470,164.7240,nan,ER,nan
140.6359,41.3084,148.6670,nan,ER,nan
140.6835,41.5051,140.3400,nan,ER,nan
140.0384,41.0223,167.8590,nan,ER,nan
140.6750,41.4968,115.6600,nan,ER,nan
140.6360,41.7288,123.6090,nan,ER,nan
140.3089,41.2524,162.6690,nan,ER,nan
140.7987,41.9846,120.7510,nan,ER,nan
140.5801,41.4891,145.9310,nan,ER,nan
140.2975,41.1156,166.6300,nan,ER,nan
140.1741,41.1406,163.2260,nan,ER,nan
139.5541,41.5159,180.5440,nan,ER,nan
140.4398,41.4922,127.7690,nan,ER,nan
140.7934,41.9413,117.1310,nan,ER,nan
140.5016,41.1364,155.3710,nan,ER,nan
140.4670,41.2552,142.8540,nan,ER,nan
140.9335,41.8411,113.5540,nan,ER,nan
139.7704,41.9843,176.4780,nan,ER,nan
139.9178,41.6137,159.1140,nan,ER,nan
140.6503,41.4728,117.7530,nan,ER,nan
140.3000,41.1052,165.9580,nan,ER,nan
139.2069,41.2479,17.4070,nan,ER,nan
139.9714,41.7921,156.2690,nan,ER,nan
139.2097,41.1746,25.8820,nan,ER,nan
140.4990,41.7216,130.6170,nan,ER,nan
139.3350,41.0855,10.8210,nan,ER,nan
140.6619,41.1183,119.6580,nan,ER,nan
140.8725,41.5666,109.4970,nan,ER,nan
140.6312,41.9070,120.3760,nan,ER,nan
140.0288,41.6080,158.9880,nan,ER,nan
139.2816,41.1741,28.7210,nan,ER,nan
140.4002,41.1817,166.7150,nan,ER,nan
140.0409,41.6892,149.3420,nan,ER,nan
139.1768,41.2025,12.0550,nan,ER,nan
139.3088,41.0428,26.1720,nan,ER,nan
139.9375,41.7031,155.5210,nan,ER,nan
139.2280,41.1978,25.2700,nan,ER,nan
140.4386,41.2674,161.3530,nan,ER,nan
139.8134,41.8871,179.5310,nan,ER,nan
140.2865,41.1473,167.3700,nan,ER,nan
139.9096,41.9857,172.0290,nan,ER,nan
140.4247,41.5108,123.2900,nan,ER,nan
140.8056,41.1708,111.1510,nan,ER,nan
140.9125,41.2111,105.4550,nan,ER,nan
140.8175,41.7725,146.0710,nan,ER,nan
140.3279,41.1076,170.1990,nan,ER,nan
140.6770,41.5107,147.1360,nan,ER,nan
140.0361,41.5467,174.1600,nan,ER,nan
140.7061,41.7326,120.9280,nan,ER,nan
140.5490,41.1085,161.6970,nan,ER,nan
140.4471,41.3674,139.9450,nan,ER,nan
140.9479,41.7179,121.0150,nan,ER,nan
140.6578,41.4206,120.7460,nan,ER,nan
140.0733,41.0247,153.6040,nan,ER,nan
140.6626,41.1315,115.6500,nan,ER,nan
140.2989,41.2041,167.6900,nan,ER,nan
140.5777,41.5458,126.8110,nan,ER,nan
140.2704,41.0962,168.8960,nan,ER,nan
140.0271,41.3855,163.3850,nan,ER,nan
140.7019,41.5445,149.1270,nan,ER,nan
140.5296,41.3784,153.4940,nan,ER,nan
140.5594,41.0078,115.8740,nan,ER,nan
140.1869,41.4092,151.6370,nan,ER,nan
140.0378,41.9716,149.9460,nan,ER,nan
140.0539,41.6574,154.9490,nan,ER,nan
140.9979,41.9260,142.3460,nan,ER,nan
140.8649,41.1178,106.7920,nan,ER,nan
140.0093,41.0549,160.8560,nan,ER,nan
140.5007,41.2778,134.7120,nan,ER,nan
140.7937,41.8517,117.5080,nan,ER,nan
140.5164,41.2688,154.2980,nan,ER,nan
140.2342,41.4047,141.6500,nan,ER,nan
140.4849,41.8444,133.6650,nan,ER,nan
140.7161,41.5592,125.4350,nan,ER,nan
140.5451,41.5558,132.7470,nan,ER,nan
139.2972,41.0461,16.1550,nan,ER,nan
139.7907,41.8923,186.1860,nan,ER,nan
140.6515,41.9675,127.9890,nan,ER,nan
140.1136,41.9623,176.4780,nan,ER,nan
139.4335,41.5474,187.7210,nan,ER,nan
140.3821,41.2491,131.4570,nan,ER,nan
140.7260,41.6638,113.0790,nan,ER,nan
140.7051,41.5409,145.0940,nan,ER,nan
140.3218,41.0710,171.8620,nan,ER,nan
140.8096,41.3949,138.8220,nan,ER,nan
140.0983,41.3171,159.0450,nan,ER,nan
140.3423,41.1962,167.1260,nan,ER,nan
140.4772,41.4965,128.8410,nan,ER,nan
140.4899,41.2772,158.9210,nan,ER,nan
139.0518,41.2694,21.9350,nan,ER,nan
140.3266,41.2594,149.5470,nan,ER,nan
140.2124,41.3498,170.8590,nan,ER,nan
140.6719,41.5077,142.0770,nan,ER,nan
139.8312,41.3313,165.9880,nan,ER,nan
140.8464,41.2951,106.5840,nan,ER,nan
139.2694,41.3611,15.8620,nan,ER,nan
140.9091,41.1092,101.3740,nan,ER,nan
140.6599,41.0909,114.5790,nan,ER,nan
140.3361,41.2735,147.0850,nan,ER,nan
140.7289,41.4648,138.8960,nan,ER,nan
140.9217,41.9743,115.1000,nan,ER,nan
140.3493,41.0020,133.0000,nan,ER,nan
140.9279,41.2414,100.6370,nan,ER,nan
