lon,lat,depth,unc,etype,src
-72.6724,-56.0278,6.1400,nan,AS,nan
-72.5769,-56.0007,6.3000,nan,AS,nan
-72.4690,-55.9698,6.7400,nan,AS,nan
-72.4192,-55.9555,6.4600,nan,AS,nan
-72.3738,-55.9425,7.1800,nan,AS,nan
-72.2953,-55.9198,7.7600,nan,AS,nan
-72.2002,-55.8923,8.2000,nan,AS,nan
-72.0725,-55.8552,9.3600,nan,AS,nan
-71.9326,-55.8143,10.5200,nan,AS,nan
-71.8054,-55.7769,11.6800,nan,AS,nan
-71.6580,-55.7333,13.2700,nan,AS,nan
-71.5109,-55.6896,15.0000,nan,AS,nan
-71.3112,-55.6297,17.3200,nan,AS,nan
-71.1406,-55.5781,19.4800,nan,AS,nan
-70.9866,-55.5313,21.6400,nan,AS,nan
-70.8329,-55.4842,23.9500,nan,AS,nan
-70.6596,-55.4308,26.6800,nan,AS,nan
-70.4827,-55.3758,29.4200,nan,AS,nan
-70.4145,-55.3545,30.7200,nan,AS,nan
