lon,lat,depth,unc,elev,thickness
122.4170,7.1670,1.2180,5.0000,-106.0000,1112.0000
122.5000,7.1670,1.1420,5.0000,-22.0000,1120.0000
122.5830,7.1670,1.2530,5.0000,-126.0000,1127.0000
122.6670,7.1670,1.3470,5.0000,-208.0000,1139.0000
122.7500,7.1670,1.5500,5.0000,-388.0000,1162.0000
122.8330,7.1670,2.1880,5.0000,-990.0000,1198.0000
122.9170,7.1670,2.3160,5.0000,-1090.0000,1226.0000
123.0000,7.1670,2.3110,5.0000,-1076.0000,1235.0000
123.0830,7.1670,2.5360,5.0000,-1291.0000,1245.0000
123.1670,7.1670,3.2530,5.0000,-1974.0000,1279.0000
123.2500,7.1670,3.7240,5.0000,-2407.0000,1317.0000
123.3330,7.1670,3.9650,5.0000,-2619.0000,1346.0000
121.5830,7.0830,2.1520,5.0000,-923.0000,1229.0000
121.6670,7.0830,1.3090,5.0000,-214.0000,1095.0000
121.7500,7.0830,1.2290,5.0000,-195.0000,1034.0000
121.8330,7.0830,1.3800,5.0000,-363.0000,1017.0000
122.2500,7.0830,1.1180,5.0000,-26.0000,1092.0000
122.3330,7.0830,1.1690,5.0000,-61.0000,1108.0000
122.4170,7.0830,1.2120,5.0000,-91.0000,1121.0000
122.5000,7.0830,1.2500,5.0000,-121.0000,1129.0000
122.5830,7.0830,1.1640,5.0000,-30.0000,1134.0000
122.6670,7.0830,1.3020,5.0000,-156.0000,1146.0000
122.7500,7.0830,2.1140,5.0000,-929.0000,1185.0000
122.8330,7.0830,2.7710,5.0000,-1510.0000,1261.0000
122.9170,7.0830,2.7970,5.0000,-1455.0000,1342.0000
123.0000,7.0830,3.2310,5.0000,-1835.0000,1396.0000
123.0830,7.0830,3.7130,5.0000,-2279.0000,1434.0000
123.1670,7.0830,4.4870,5.0000,-3002.0000,1485.0000
123.2500,7.0830,4.7740,5.0000,-3237.0000,1537.0000
123.3330,7.0830,5.2120,5.0000,-3641.0000,1571.0000
121.5830,7.0000,1.9610,5.0000,-904.0000,1057.0000
121.6670,7.0000,1.3560,5.0000,-337.0000,1019.0000
121.7500,7.0000,1.1350,5.0000,-123.0000,1012.0000
121.8330,7.0000,1.1180,5.0000,-101.0000,1017.0000
121.9170,7.0000,1.0230,5.0000,4.0000,1027.0000
122.2500,7.0000,1.0800,5.0000,20.0000,1100.0000
122.3330,7.0000,1.1650,5.0000,-46.0000,1119.0000
122.4170,7.0000,1.1540,5.0000,-19.0000,1135.0000
122.5000,7.0000,1.4060,5.0000,-260.0000,1146.0000
122.5830,7.0000,1.4490,5.0000,-298.0000,1151.0000
122.6670,7.0000,2.2610,5.0000,-1099.0000,1162.0000
122.7500,7.0000,2.7350,5.0000,-1515.0000,1220.0000
122.8330,7.0000,2.4540,5.0000,-1104.0000,1350.0000
122.9170,7.0000,3.1080,5.0000,-1610.0000,1498.0000
123.0000,7.0000,4.0370,5.0000,-2439.0000,1598.0000
123.0830,7.0000,4.6130,5.0000,-2961.0000,1652.0000
123.1670,7.0000,5.2950,5.0000,-3597.0000,1698.0000
123.2500,7.0000,5.8270,5.0000,-4086.0000,1741.0000
123.3330,7.0000,6.1950,5.0000,-4428.0000,1767.0000
121.5830,6.9170,1.0240,5.0000,-14.0000,1010.0000
121.6670,6.9170,1.0310,5.0000,-27.0000,1004.0000
121.7500,6.9170,1.0790,5.0000,-68.0000,1011.0000
121.8330,6.9170,1.0900,5.0000,-68.0000,1022.0000
121.9170,6.9170,1.1010,5.0000,-67.0000,1034.0000
122.0000,6.9170,1.0990,5.0000,-49.0000,1050.0000
122.1670,6.9170,1.1030,5.0000,-15.0000,1088.0000
122.2500,6.9170,1.1410,5.0000,-32.0000,1109.0000
122.3330,6.9170,1.1670,5.0000,-34.0000,1133.0000
122.4170,6.9170,1.2090,5.0000,-52.0000,1157.0000
122.5000,6.9170,1.4820,5.0000,-302.0000,1180.0000
122.5830,6.9170,2.1640,5.0000,-966.0000,1198.0000
122.6670,6.9170,2.5550,5.0000,-1329.0000,1226.0000
122.7500,6.9170,2.6380,5.0000,-1327.0000,1311.0000
122.8330,6.9170,3.1550,5.0000,-1674.0000,1481.0000
122.9170,6.9170,4.1420,5.0000,-2475.0000,1667.0000
123.0000,6.9170,4.7040,5.0000,-2920.0000,1784.0000
123.0830,6.9170,5.0030,5.0000,-3175.0000,1828.0000
123.1670,6.9170,5.4680,5.0000,-3620.0000,1848.0000
123.2500,6.9170,6.0610,5.0000,-4192.0000,1869.0000
121.5830,6.8330,1.0250,5.0000,-18.0000,1007.0000
121.6670,6.8330,1.0490,5.0000,-41.0000,1008.0000
121.7500,6.8330,1.0800,5.0000,-63.0000,1017.0000
121.8330,6.8330,1.0630,5.0000,-35.0000,1028.0000
121.9170,6.8330,1.0930,5.0000,-53.0000,1040.0000
122.0000,6.8330,1.1470,5.0000,-92.0000,1055.0000
122.0830,6.8330,1.1540,5.0000,-81.0000,1073.0000
122.1670,6.8330,1.1860,5.0000,-92.0000,1094.0000
122.2500,6.8330,1.1810,5.0000,-63.0000,1118.0000
122.3330,6.8330,1.2220,5.0000,-76.0000,1146.0000
122.4170,6.8330,1.3110,5.0000,-129.0000,1182.0000
122.5000,6.8330,1.7880,5.0000,-559.0000,1229.0000
122.5830,6.8330,2.5580,5.0000,-1271.0000,1287.0000
122.6670,6.8330,2.3680,5.0000,-1006.0000,1362.0000
122.7500,6.8330,3.0790,5.0000,-1599.0000,1480.0000
122.8330,6.8330,4.3230,5.0000,-2673.0000,1650.0000
122.9170,6.8330,4.9170,5.0000,-3102.0000,1815.0000
123.0000,6.8330,5.0760,5.0000,-3169.0000,1907.0000
123.0830,6.8330,5.1220,5.0000,-3195.0000,1927.0000
123.1670,6.8330,5.6260,5.0000,-3700.0000,1926.0000
123.2500,6.8330,5.9500,5.0000,-4022.0000,1928.0000
121.5830,6.7500,1.0420,5.0000,-30.0000,1012.0000
121.6670,6.7500,1.0500,5.0000,-35.0000,1015.0000
121.7500,6.7500,1.0660,5.0000,-44.0000,1022.0000
121.8330,6.7500,1.0760,5.0000,-45.0000,1031.0000
121.9170,6.7500,1.0780,5.0000,-34.0000,1044.0000
122.0000,6.7500,1.0650,5.0000,-6.0000,1059.0000
122.0830,6.7500,1.0930,5.0000,-17.0000,1076.0000
122.1670,6.7500,1.1470,5.0000,-49.0000,1098.0000
122.2500,6.7500,1.1540,5.0000,-32.0000,1122.0000
122.3330,6.7500,1.2050,5.0000,-52.0000,1153.0000
122.4170,6.7500,1.4470,5.0000,-246.0000,1201.0000
122.5000,6.7500,1.7670,5.0000,-490.0000,1277.0000
122.5830,6.7500,3.0320,5.0000,-1645.0000,1387.0000
122.6670,6.7500,3.3800,5.0000,-1858.0000,1522.0000
122.7500,6.7500,4.8250,5.0000,-3159.0000,1666.0000
122.8330,6.7500,5.0080,5.0000,-3204.0000,1804.0000
122.9170,6.7500,5.2240,5.0000,-3314.0000,1910.0000
123.0000,6.7500,5.3870,5.0000,-3426.0000,1961.0000
123.0830,6.7500,5.4550,5.0000,-3489.0000,1966.0000
123.1670,6.7500,5.7780,5.0000,-3819.0000,1959.0000
123.2500,6.7500,5.6540,5.0000,-3700.0000,1954.0000
121.5830,6.6670,1.0290,5.0000,-12.0000,1017.0000
121.6670,6.6670,1.0810,5.0000,-60.0000,1021.0000
121.7500,6.6670,1.0740,5.0000,-48.0000,1026.0000
122.2500,6.6670,1.2740,5.0000,-149.0000,1125.0000
122.3330,6.6670,1.2030,5.0000,-54.0000,1149.0000
122.4170,6.6670,1.9820,5.0000,-780.0000,1202.0000
122.5000,6.6670,2.3080,5.0000,-1006.0000,1302.0000
122.5830,6.6670,3.7890,5.0000,-2330.0000,1459.0000
122.6670,6.6670,4.6880,5.0000,-3047.0000,1641.0000
122.7500,6.6670,5.4560,5.0000,-3659.0000,1797.0000
122.8330,6.6670,5.4200,5.0000,-3520.0000,1900.0000
122.9170,6.6670,5.4160,5.0000,-3460.0000,1956.0000
123.0000,6.6670,5.5830,5.0000,-3605.0000,1978.0000
123.0830,6.6670,5.8220,5.0000,-3844.0000,1978.0000
123.1670,6.6670,5.9620,5.0000,-3990.0000,1972.0000
123.2500,6.6670,5.6140,5.0000,-3648.0000,1966.0000
121.5830,6.5830,1.0530,5.0000,-30.0000,1023.0000
121.6670,6.5830,1.0820,5.0000,-55.0000,1027.0000
121.7500,6.5830,1.0740,5.0000,-43.0000,1031.0000
121.8330,6.5830,1.0480,5.0000,-13.0000,1035.0000
122.2500,6.5830,1.1170,5.0000,-1.0000,1116.0000
122.3330,6.5830,3.2410,5.0000,-2102.0000,1139.0000
122.4170,6.5830,2.9500,5.0000,-1756.0000,1194.0000
122.5000,6.5830,3.9420,5.0000,-2629.0000,1313.0000
122.5830,6.5830,4.7130,5.0000,-3208.0000,1505.0000
122.6670,6.5830,5.4590,5.0000,-3753.0000,1706.0000
122.7500,6.5830,5.7140,5.0000,-3859.0000,1855.0000
122.8330,6.5830,5.6960,5.0000,-3760.0000,1936.0000
122.9170,6.5830,5.6950,5.0000,-3726.0000,1969.0000
123.0000,6.5830,5.6580,5.0000,-3677.0000,1981.0000
123.0830,6.5830,5.9010,5.0000,-3919.0000,1982.0000
123.1670,6.5830,6.1420,5.0000,-4163.0000,1979.0000
123.2500,6.5830,5.9610,5.0000,-3985.0000,1976.0000
121.6670,6.5000,1.0860,5.0000,-55.0000,1031.0000
121.7500,6.5000,1.0570,5.0000,-23.0000,1034.0000
121.8330,6.5000,1.0740,5.0000,-37.0000,1037.0000
122.2500,6.5000,1.3810,5.0000,-274.0000,1107.0000
122.3330,6.5000,2.3210,5.0000,-1179.0000,1142.0000
122.4170,6.5000,3.8850,5.0000,-2665.0000,1220.0000
122.5000,6.5000,4.6150,5.0000,-3244.0000,1371.0000
122.5830,6.5000,5.0420,5.0000,-3460.0000,1582.0000
122.6670,6.5000,5.7480,5.0000,-3978.0000,1770.0000
122.7500,6.5000,5.9510,5.0000,-4063.0000,1888.0000
122.8330,6.5000,6.0180,5.0000,-4071.0000,1947.0000
122.9170,6.5000,5.8710,5.0000,-3898.0000,1973.0000
123.0000,6.5000,5.6780,5.0000,-3697.0000,1981.0000
123.0830,6.5000,5.3600,5.0000,-3375.0000,1985.0000
123.1670,6.5000,6.0260,5.0000,-4040.0000,1986.0000
123.2500,6.5000,6.4190,5.0000,-4435.0000,1984.0000
121.6670,6.4170,1.0760,5.0000,-41.0000,1035.0000
121.7500,6.4170,1.1110,5.0000,-74.0000,1037.0000
121.8330,6.4170,1.0690,5.0000,-31.0000,1038.0000
121.9170,6.4170,1.0660,5.0000,-28.0000,1038.0000
122.0830,6.4170,1.0890,5.0000,-41.0000,1048.0000
122.1670,6.4170,1.5760,5.0000,-513.0000,1063.0000
122.2500,6.4170,1.9140,5.0000,-817.0000,1097.0000
122.3330,6.4170,2.5350,5.0000,-1367.0000,1168.0000
122.4170,6.4170,3.8500,5.0000,-2547.0000,1303.0000
122.5000,6.4170,5.3430,5.0000,-3843.0000,1500.0000
122.5830,6.4170,5.7370,5.0000,-4029.0000,1708.0000
122.6670,6.4170,5.8610,5.0000,-4008.0000,1853.0000
122.7500,6.4170,6.1060,5.0000,-4180.0000,1926.0000
122.8330,6.4170,6.1050,5.0000,-4145.0000,1960.0000
122.9170,6.4170,6.1010,5.0000,-4125.0000,1976.0000
123.0000,6.4170,6.0860,5.0000,-4101.0000,1985.0000
123.0830,6.4170,5.8140,5.0000,-3826.0000,1988.0000
123.1670,6.4170,5.8900,5.0000,-3900.0000,1990.0000
123.2500,6.4170,6.3180,5.0000,-4326.0000,1992.0000
121.6670,6.3330,1.0680,5.0000,-28.0000,1040.0000
121.7500,6.3330,1.0790,5.0000,-41.0000,1038.0000
121.8330,6.3330,1.0700,5.0000,-33.0000,1037.0000
121.9170,6.3330,1.0340,5.0000,1.0000,1035.0000
122.0000,6.3330,1.0490,5.0000,-15.0000,1034.0000
122.0830,6.3330,1.5950,5.0000,-555.0000,1040.0000
122.1670,6.3330,2.7860,5.0000,-1732.0000,1054.0000
122.2500,6.3330,3.9450,5.0000,-2849.0000,1096.0000
122.3330,6.3330,4.2740,5.0000,-3068.0000,1206.0000
122.4170,6.3330,5.2230,5.0000,-3817.0000,1406.0000
122.5000,6.3330,5.5720,5.0000,-3934.0000,1638.0000
122.5830,6.3330,6.0590,5.0000,-4236.0000,1823.0000
122.6670,6.3330,6.1760,5.0000,-4256.0000,1920.0000
122.7500,6.3330,6.1980,5.0000,-4240.0000,1958.0000
122.8330,6.3330,6.2230,5.0000,-4249.0000,1974.0000
122.9170,6.3330,6.2240,5.0000,-4240.0000,1984.0000
123.0000,6.3330,6.2110,5.0000,-4221.0000,1990.0000
123.0830,6.3330,6.1510,5.0000,-4158.0000,1993.0000
123.1670,6.3330,6.0270,5.0000,-4032.0000,1995.0000
121.7500,6.2500,1.0610,5.0000,-21.0000,1040.0000
121.8330,6.2500,1.0350,5.0000,1.0000,1036.0000
121.9170,6.2500,1.2140,5.0000,-183.0000,1031.0000
122.0000,6.2500,1.5000,5.0000,-472.0000,1028.0000
122.0830,6.2500,2.6060,5.0000,-1572.0000,1034.0000
122.1670,6.2500,3.7030,5.0000,-2645.0000,1058.0000
122.2500,6.2500,5.0020,5.0000,-3876.0000,1126.0000
122.3330,6.2500,5.2390,5.0000,-3959.0000,1280.0000
122.4170,6.2500,5.6550,5.0000,-4134.0000,1521.0000
122.5000,6.2500,5.9560,5.0000,-4201.0000,1755.0000
122.5830,6.2500,6.0770,5.0000,-4177.0000,1900.0000
122.6670,6.2500,6.2760,5.0000,-4315.0000,1961.0000
122.7500,6.2500,6.1660,5.0000,-4188.0000,1978.0000
122.8330,6.2500,6.2690,5.0000,-4284.0000,1985.0000
122.9170,6.2500,6.3220,5.0000,-4332.0000,1990.0000
123.0000,6.2500,6.3780,5.0000,-4384.0000,1994.0000
123.0830,6.2500,6.2860,5.0000,-4290.0000,1996.0000
123.1670,6.2500,6.1370,5.0000,-4139.0000,1998.0000
121.7500,6.1670,1.0660,5.0000,-23.0000,1043.0000
121.8330,6.1670,1.0490,5.0000,-14.0000,1035.0000
121.9170,6.1670,1.2780,5.0000,-251.0000,1027.0000
122.0000,6.1670,1.8430,5.0000,-819.0000,1024.0000
122.0830,6.1670,3.6840,5.0000,-2647.0000,1037.0000
122.1670,6.1670,4.6710,5.0000,-3581.0000,1090.0000
122.2500,6.1670,5.5700,5.0000,-4361.0000,1209.0000
122.3330,6.1670,5.8050,5.0000,-4394.0000,1411.0000
122.4170,6.1670,5.8120,5.0000,-4153.0000,1659.0000
122.5000,6.1670,6.0760,5.0000,-4223.0000,1853.0000
122.5830,6.1670,6.1660,5.0000,-4216.0000,1950.0000
122.6670,6.1670,6.2150,5.0000,-4235.0000,1980.0000
122.7500,6.1670,6.1160,5.0000,-4129.0000,1987.0000
122.8330,6.1670,6.3450,5.0000,-4356.0000,1989.0000
122.9170,6.1670,6.3620,5.0000,-4371.0000,1991.0000
123.0000,6.1670,6.4710,5.0000,-4477.0000,1994.0000
123.0830,6.1670,6.4840,5.0000,-4488.0000,1996.0000
123.1670,6.1670,6.4650,5.0000,-4467.0000,1998.0000
121.8330,6.0830,1.0470,5.0000,-9.0000,1038.0000
121.9170,6.0830,1.0420,5.0000,-13.0000,1029.0000
122.0000,6.0830,1.6750,5.0000,-645.0000,1030.0000
122.0830,6.0830,4.1180,5.0000,-3060.0000,1058.0000
