lon,lat,depth,unc,etype,src
103.5200,-8.6500,6.5500,nan,AS,nan
103.5860,-8.5599,6.5500,nan,AS,nan
103.6590,-8.4609,6.5500,nan,AS,nan
103.7350,-8.3562,6.3200,nan,AS,nan
103.8010,-8.2660,6.3200,nan,AS,nan
103.8820,-8.1555,6.3200,nan,AS,nan
103.9590,-8.0507,6.7800,nan,AS,nan
104.0060,-7.9867,7.4900,nan,AS,nan
104.0780,-7.8877,7.7200,nan,AS,nan
104.1400,-7.8033,8.6500,nan,AS,nan
104.2080,-7.7101,9.3600,nan,AS,nan
104.2670,-7.6286,10.5300,nan,AS,nan
104.3410,-7.5267,11.9300,nan,AS,nan
104.4200,-7.4189,13.5700,nan,AS,nan
104.4860,-7.3286,15.2000,nan,AS,nan
104.5680,-7.2150,17.5400,nan,AS,nan
104.6890,-7.0489,21.0500,nan,AS,nan
104.7840,-6.9179,24.0900,nan,AS,nan
104.8980,-6.7605,27.6000,nan,AS,nan
104.9940,-6.6293,30.4100,nan,AS,nan
105.0800,-6.5098,33.2200,nan,AS,nan
105.1500,-6.4135,35.3200,nan,AS,nan
105.2220,-6.3144,37.4300,nan,AS,nan
105.2620,-6.2590,38.8300,nan,AS,nan
