lat,lon,depth
-4.3920,103.4600,199.8779
-4.3686,103.6914,206.0405
-4.3498,103.8560,215.1164
-4.3920,104.0151,232.8712
-4.4220,104.1674,252.8492
-4.4183,104.3439,273.6880
-4.4885,104.4750,301.4724
-4.0537,102.3073,142.8941
-4.0135,102.5646,150.6850
-4.0428,102.7656,169.6747
-4.0241,102.9995,184.7387
-3.9425,103.3009,196.3728
-4.0637,103.4816,220.9972
-4.1913,103.6645,240.0450
-4.1888,103.8503,252.6349
-4.2169,104.0365,270.6398
-4.2455,104.2022,291.2678
-3.8261,102.1185,138.8408
-3.8208,102.3352,150.7817
-3.8335,102.5325,169.2041
-3.8282,102.7616,187.5472
-3.7812,103.0192,205.1016
-3.7137,103.3072,223.7553
-3.7568,103.5070,248.5527
-3.8932,103.6628,274.9743
-3.9990,103.8265,298.6219
-4.0161,104.0336,318.8874
-3.5601,102.1971,139.3669
-3.6022,102.3546,162.5644
-3.5909,102.5776,182.0139
-3.5831,102.8003,204.7583
-3.5237,103.0678,226.6786
-3.3754,103.4227,244.9846
-3.4000,103.6000,275.4558
-3.7389,103.6008,320.1754
-3.7676,103.8229,345.2784
-3.8221,104.0286,369.8828
-3.8814,104.1996,394.2049
-3.3214,102.0257,130.8235
-3.3628,102.1758,155.2545
-3.3488,102.4059,174.4693
-3.3201,102.6520,196.0628
-3.2858,102.9011,220.8899
-3.2616,103.1309,250.5187
-3.2481,103.3513,283.3656
-3.3437,103.4721,322.8819
-3.4734,103.5996,363.1338
-3.3895,103.8964,390.2253
-3.4664,104.0871,418.9229
-3.4521,104.2972,441.0860
-3.1455,101.7686,133.0472
-3.0997,102.0313,142.2491
-3.1113,102.2078,166.0658
-3.1060,102.4272,189.6845
-3.0324,102.7533,210.0885
-3.0259,102.9672,242.5663
-3.0553,103.1344,280.7430
-3.0714,103.3233,319.6854
-3.1121,103.4855,360.8889
-3.0267,103.7758,397.4215
-3.0075,103.9950,433.4697
-3.1447,104.1275,467.7001
-3.0653,104.3698,486.9279
-2.9709,101.7126,149.6366
-3.0079,101.8143,176.7241
-2.9235,102.1424,184.3010
-2.8783,102.4415,204.0889
-2.8130,102.7785,231.0844
-2.8308,102.9587,271.6422
-2.8223,103.1729,312.1126
-2.8426,103.3543,356.2347
-2.8505,103.5482,399.6528
-2.8132,103.7874,442.3112
-2.8074,103.9947,480.9140
-2.8637,104.1668,511.6440
-2.7397,101.5910,137.6771
-2.7340,101.7770,153.0298
-2.8007,101.8402,186.5733
-2.7450,102.0792,201.3282
-2.6885,102.3859,222.5139
-2.6224,102.7537,254.9958
-2.5681,103.0519,295.5899
-2.6150,103.1780,346.2551
-2.6446,103.3435,395.8896
-2.7119,103.4684,445.6467
-2.7719,103.6109,494.6269
-2.5053,101.4218,128.0010
-2.4956,101.6514,139.3571
-2.5814,101.7074,172.6238
-2.5912,101.8752,196.7563
-2.5268,102.1019,212.1728
-2.4760,102.3771,237.6378
-2.4736,102.6044,282.2373
-2.4642,102.8650,330.1089
-2.4760,103.0575,381.4596
-2.5073,103.2323,434.8147
-2.6104,103.3039,489.1988
-2.3295,101.3615,142.5947
-2.3820,101.5010,166.9415
-2.3992,101.6851,187.8275
-2.3946,101.9044,208.8916
-2.3471,102.0750,227.2003
-2.2980,102.7522,356.7905
-2.2854,103.0002,409.6753
-2.3890,103.0366,472.9038
-2.1985,101.0259,149.3022
-2.1752,101.2841,159.4622
-2.1799,101.4928,177.9254
-2.1721,101.7280,196.8190
-2.2211,101.9115,223.2016
-2.2193,102.0311,245.7603
-2.1890,102.1266,279.8240
-2.0020,101.0525,155.6967
-2.0388,101.1705,181.3913
-2.0214,101.4043,197.7356
-1.9561,101.7425,208.7772
-2.0493,101.8786,240.5458
-2.0625,102.0321,265.1025
-1.9057,102.3908,288.9940
-1.8628,100.8572,154.5408
-1.8370,101.0462,168.6591
-1.8712,101.1564,194.3216
-1.8466,101.3786,212.4080
-1.7813,101.6932,227.2228
-1.8489,101.8304,259.8603
-1.8274,102.0514,285.6030
-1.6746,100.6904,150.8461
-1.6508,100.9055,161.2296
-1.7345,100.9728,190.6367
-1.6990,101.1813,206.1125
-1.6305,101.4539,221.1530
-1.5682,101.7326,240.6818
-1.6037,101.8704,274.3706
-1.4734,100.4992,150.1914
-1.4598,100.7081,160.1622
-1.5436,100.8084,187.1259
-1.5462,100.9816,205.1115
-1.4802,101.2308,218.6010
-1.4057,101.5064,235.0469
-1.2446,100.3108,147.0049
-1.1533,100.6198,143.6403
-1.2089,100.7522,167.8564
-1.2008,100.9584,184.4591
-1.2288,101.1100,208.4688
-1.2322,101.2799,232.3337
-0.9881,100.3749,147.6131
-1.0030,100.5592,164.6508
-0.9927,100.7725,180.3037
-0.9998,101.1560,221.7915
-0.8410,100.0720,158.6067
-0.8455,100.2738,172.1266
-0.8375,100.4898,186.3818
-0.6383,99.8128,161.7686
-0.6225,100.0553,169.0878
-0.6620,100.2086,190.2732
-0.4137,99.8172,166.9750
-0.4874,99.9022,195.7162
-0.4261,100.2174,199.2926
-0.2166,99.6351,161.9245
-0.2046,99.8172,174.9999
-0.2484,99.9083,203.8292
-0.1949,100.1935,212.0047
-0.1874,100.4030,232.1952
-0.0494,99.4484,161.0568
-0.0198,99.6518,169.4334
-0.0330,99.7584,193.5788
0.0116,99.9672,207.7624
0.0585,100.2111,219.6519
0.2193,99.5434,155.0615
0.2141,99.7235,170.5260
0.1780,99.8317,197.1456
0.2060,100.0190,213.2130
0.2263,100.1837,232.4279
0.1990,100.2287,267.8736
0.4642,99.3614,146.6833
0.4616,99.5844,156.5539
0.3978,99.7157,181.8982
0.3468,99.8531,206.1858
0.3215,99.9998,228.0864
0.3070,100.1197,252.4157
0.3211,100.2592,277.2286
0.6545,99.1124,149.3326
0.6682,99.3363,154.7510
0.6347,99.5100,173.0750
0.5650,99.6539,199.6349
0.5252,99.8238,221.3790
0.4989,99.9922,242.6772
0.4912,100.1522,264.9420
0.8436,99.1211,153.6670
0.8544,99.3131,163.7470
0.8008,99.4103,192.2228
0.7908,99.6367,211.4423
0.7793,99.8287,231.9668
1.0365,98.9237,150.0551
1.0366,99.1280,159.3192
1.0333,99.2929,175.0973
1.0092,99.4245,200.2874
1.0097,99.6446,221.0452
1.2615,98.9467,151.2828
1.2535,99.1379,165.4773
1.2155,99.2440,191.2016
1.2296,99.4426,208.9911
1.2437,99.6796,227.2979
1.4543,98.7354,150.7136
1.4851,98.9732,153.7612
1.4847,99.1746,168.5710
1.4341,99.2543,199.7240
1.4617,99.4800,214.6337
1.5355,98.4101,180.3698
1.6236,98.6835,166.2055
1.6533,98.8958,171.5516
1.6561,99.0974,187.0684
1.6637,99.2977,204.2078
1.6786,98.3741,196.2663
1.7821,98.6331,183.0048
1.8484,98.8731,182.9488
1.8806,99.1074,194.2934
1.8856,99.2942,213.6629
1.8056,98.1883,200.7244
1.8532,98.4055,202.6551
2.0021,98.6997,183.4286
2.1160,99.0190,172.4692
2.0958,99.0832,206.7585
2.0995,99.2055,232.6107
2.0901,97.9742,189.1269
2.0643,98.2315,199.1836
2.2007,98.5859,176.4545
2.2893,98.8512,167.9189
2.2742,98.9796,190.6211
2.2550,99.0452,223.3810
2.2671,99.1619,245.5328
2.3465,97.9280,196.6475
2.4459,98.3916,170.2678
2.5412,98.7322,152.6218
2.4806,98.8518,178.2889
2.4064,98.9335,211.8139
2.3707,99.0068,242.3024
2.3980,99.1508,256.4725
2.4156,99.3055,274.9911
2.6266,97.7381,176.5056
2.6573,98.0943,169.8083
2.6683,98.3953,173.6275
2.6903,98.6621,174.9564
2.6213,98.7851,201.0277
2.5422,98.8925,233.0226
2.5275,99.0152,254.5071
2.5600,99.1629,266.1421
2.7812,97.7972,172.5751
2.8273,98.0840,176.8723
2.8107,98.3106,193.8870
2.7478,98.4701,217.7747
2.7930,98.7533,216.6187
2.8126,98.9949,224.2590
2.8026,99.1574,240.3504
2.8797,97.6364,173.5387
2.9427,97.8440,179.0035
3.0067,98.0863,187.6043
2.9976,98.2762,206.1037
2.9643,98.4685,223.2489
3.1048,97.4571,163.1592
3.0925,97.6924,175.1850
3.1314,97.9174,184.9100
3.1717,98.1191,196.9752
3.1824,98.2962,211.2967
3.2160,98.5485,217.3210
3.1640,97.2041,174.5145
3.2682,97.4728,171.6909
3.2795,97.7183,184.9832
3.3183,97.9681,193.0288
3.3214,98.1518,207.2494
3.3575,98.3414,217.0399
3.4121,98.5801,224.3016
3.6004,97.2348,138.4616
3.5845,97.4255,151.5761
3.5121,97.5543,176.6951
3.4976,97.7614,194.5038
3.5065,97.9890,206.5365
3.4838,98.1635,223.0507
3.5921,98.4177,221.2657
3.8549,97.0618,131.9667
3.8711,97.2845,143.5332
3.7683,97.4116,171.5417
3.7258,97.5761,192.6927
3.9237,96.6125,144.4033
4.0195,96.8767,136.3370
4.0751,97.1002,143.2818
3.9829,97.2275,170.7211
3.9926,97.4495,184.8292
4.0915,96.2941,158.5302
4.1444,96.5807,153.9817
4.3890,96.9918,134.6958
4.3392,97.1530,155.9354
4.2428,96.0761,162.6481
4.3390,96.3526,156.6914
4.3624,96.5781,167.2337
4.5469,96.9565,159.3655
4.4223,95.8227,166.4860
4.4288,96.0647,171.5186
4.4399,96.2764,182.4025
4.6330,95.6817,158.1465
4.4992,95.9550,199.9496
4.8766,95.5170,151.5379
5.1783,95.3695,140.0240
5.1233,95.5447,159.9365
5.3739,95.1730,138.3113
5.3687,95.3795,153.9118
5.2880,95.5336,180.5637
5.5172,94.8075,148.5304
5.4688,95.0292,167.0480
5.4555,95.2463,187.0901
5.5482,95.5705,202.9822
5.7396,94.7960,159.4365
5.6492,94.9177,192.5704
5.6616,95.1559,216.0220
5.8411,95.6012,225.7957
5.9911,94.7226,143.9234
5.8735,94.7141,181.6141
5.8047,94.8567,216.4729
5.8437,95.1241,241.4773
6.2745,94.6263,129.4416
6.1790,94.6926,162.9502
6.0565,94.6430,205.2829
5.9897,94.7570,244.8719
6.4953,94.4198,122.4025
6.4523,94.5759,147.7905
6.2665,94.5296,194.5690
6.2285,94.5496,232.0394
6.2605,94.7107,268.0633
6.7028,94.4029,133.9776
6.4327,94.1622,195.9094
6.4279,94.4628,219.4889
6.4117,94.5491,256.3905
6.8759,94.0937,134.3610
6.8098,94.1063,168.4170
6.7398,94.1797,205.4064
6.7014,94.4454,238.1325
6.6497,94.5791,276.9210
7.0290,93.9432,156.2209
6.9682,93.9014,192.8829
6.9825,94.1442,218.3232
6.9707,94.4567,249.8464
7.2480,93.9614,162.1699
7.1831,93.8476,205.9339
7.1973,94.0119,237.4190
7.4340,93.7785,149.6656
7.3937,93.8179,184.0448
7.3844,93.7922,220.3537
7.6438,93.7814,158.0837
7.5943,93.7739,198.5991
7.9010,93.7602,167.7849
8.1294,93.5468,157.8006
8.1524,93.7229,176.8551
8.3646,93.5584,161.6519
8.6386,93.5340,169.0188
8.8617,93.5042,176.7668
8.8990,93.5105,181.7538
8.9492,93.5467,185.0575
9.1429,93.4111,190.9985
9.4461,93.1689,187.1133
9.4237,93.3907,193.8317
9.6731,93.1679,185.7707
9.6625,93.4097,190.2120
9.6737,93.6412,191.5334
9.8706,93.1711,185.0972
9.8776,93.4475,184.5257
9.8891,93.6892,188.0927
9.8694,93.8113,213.4896
10.0788,93.1934,182.5735
10.0875,93.4610,184.4147
10.1076,93.7369,184.8243
10.2711,92.9307,181.3989
10.2818,93.1849,186.2453
10.2940,93.4523,188.5856
10.4765,92.9552,181.1250
10.4828,93.1701,191.7056
10.4957,93.4161,197.6392
10.7029,93.4207,200.8010
