lon,lat,depth,unc,etype,src
-72.0158,-19.9700,4.3000,nan,AS,nan
-71.9771,-19.9699,3.9500,nan,AS,nan
-71.9384,-19.9698,4.4600,nan,AS,nan
-71.8996,-19.9697,5.1400,nan,AS,nan
-71.8726,-19.9696,4.9700,nan,AS,nan
-71.8378,-19.9695,4.7900,nan,AS,nan
-71.7682,-19.9692,4.7800,nan,AS,nan
-71.7063,-19.9690,5.4600,nan,AS,nan
-71.6752,-19.9688,5.8000,nan,AS,nan
-71.6366,-19.9686,5.8000,nan,AS,nan
-71.5939,-19.9684,6.4800,nan,AS,nan
-71.5513,-19.9682,6.9900,nan,AS,nan
-71.5205,-19.9681,5.7800,nan,AS,nan
-71.4972,-19.9679,6.8100,nan,AS,nan
-71.4082,-19.9674,7.8300,nan,AS,nan
-71.2997,-19.9668,9.8800,nan,AS,nan
-71.2454,-19.9664,10.9000,nan,AS,nan
-71.1369,-19.9656,13.4700,nan,AS,nan
-71.0478,-19.9650,15.1800,nan,AS,nan
-70.8423,-19.9632,20.6500,nan,AS,nan
