lat,lon,depth
-39.1296,-65.9367,509.3413
-39.1305,-65.7476,518.2063
-39.1322,-65.5593,527.0967
-39.1346,-65.3710,536.0327
-39.1369,-65.1904,546.9183
-39.1412,-64.9981,554.9876
-39.1468,-64.7973,561.2123
-39.1532,-64.5911,566.5465
-39.1592,-64.3940,573.7700
-39.1665,-64.1787,577.2677
-39.1736,-63.9631,580.7606
-39.1806,-63.7470,584.2626
-39.1869,-63.5409,590.6346
-39.1933,-63.3240,594.0890
-39.1993,-63.1171,600.4049
-39.2050,-62.9217,609.5135
-39.2108,-62.7218,617.6223
-39.2161,-62.5119,623.7956
-39.2215,-62.3149,632.7051
-39.2265,-62.1119,640.6141
-39.2321,-61.9235,652.2423
-39.2365,-61.7194,659.9444
-39.2404,-61.5135,667.5561
-39.2416,-61.2831,668.2942
-39.2408,-61.0385,665.0508
-39.0001,-69.7911,205.7669
-38.9998,-69.6659,230.3851
-38.9993,-69.5798,263.3182
-38.9976,-69.5004,298.1069
-38.9923,-69.5084,352.5167
-38.9873,-69.3436,370.4183
-38.9816,-69.1508,382.5885
-38.9756,-68.9478,392.7327
-38.9694,-68.7374,400.7655
-38.9621,-68.5448,412.3553
-38.9540,-68.3538,424.7866
-38.9492,-68.1308,428.4441
-38.9451,-67.9087,431.9729
-38.9412,-67.6915,436.3048
-38.9386,-67.4746,439.5159
-38.9369,-67.2557,442.7271
-38.9339,-67.0551,449.6185
-38.9315,-66.8554,456.4930
-38.9275,-66.6709,467.1636
-38.9253,-66.4814,475.8901
-38.9227,-66.2985,486.5836
-38.9221,-66.1095,495.3709
-38.9211,-65.9291,506.0955
-38.9210,-65.7487,516.8738
-38.9229,-65.5611,525.7936
-38.9256,-65.3737,534.7679
-38.9292,-65.1859,543.8100
-38.9339,-64.9943,551.9439
-38.9401,-64.7941,558.2470
-38.9471,-64.5882,563.6736
-38.9549,-64.3752,567.2039
-38.9625,-64.1641,571.7564
-38.9699,-63.9526,576.3073
-38.9770,-63.7447,581.8186
-38.9843,-63.5263,585.4661
-38.9909,-63.3176,590.9322
-38.9973,-63.1146,598.3131
-39.0035,-62.9151,606.5822
-39.0096,-62.7152,614.7983
-39.0157,-62.5168,623.9346
-39.0214,-62.3156,631.9905
-39.0276,-62.1277,643.8114
-39.0327,-61.9235,651.7093
-39.0375,-61.7189,659.4924
-39.0408,-61.5014,664.3030
-39.0438,-61.2885,669.9034
-39.0454,-61.0677,673.4541
-39.0501,-60.8814,687.5010
-39.0546,-60.7025,702.2409
-38.8000,-69.8000,207.1339
-38.7972,-69.6532,227.2342
-38.7949,-69.5316,252.8080
-38.7935,-69.3945,275.5125
-38.7856,-69.4271,335.4995
-38.7830,-69.2567,352.4426
-38.7787,-69.0767,367.3350
-38.7743,-68.8743,377.3630
-38.7679,-68.6845,389.9898
-38.7623,-68.4767,397.6589
-38.7562,-68.2707,406.1619
-38.7507,-68.0608,412.5128
-38.7466,-67.8439,416.8477
-38.7426,-67.6317,421.9989
-38.7403,-67.4160,425.0926
-38.7377,-67.2057,430.1028
-38.7310,-67.0281,442.6249
-38.7254,-66.8477,454.1900
-38.7210,-66.6639,464.8035
-38.7166,-66.4865,476.3395
-38.7157,-66.2932,484.1506
-38.7156,-66.1013,491.9752
-38.7138,-65.9256,503.6490
-38.7142,-65.7422,513.4933
-38.7162,-65.5553,522.4457
-38.7190,-65.3689,531.4615
-38.7227,-65.1817,540.5632
-38.7291,-64.9787,545.9305
-38.7352,-64.7830,553.2643
-38.7425,-64.5774,558.7909
-38.7500,-64.3730,564.3166
-38.7584,-64.1579,568.0415
-38.7665,-63.9424,571.7676
-38.7735,-63.7429,579.2917
-38.7812,-63.5243,583.0722
-38.7883,-63.3155,588.6628
-38.7949,-63.1206,598.0636
-38.8015,-62.9169,605.5070
-38.8080,-62.7209,614.7910
-38.8145,-62.5222,624.0452
-38.8210,-62.3325,635.0641
-38.8269,-62.1285,643.1805
-38.8322,-61.9199,650.2211
-38.8372,-61.7149,658.0906
-38.8413,-61.5042,664.8981
-38.8441,-61.2870,669.6098
-38.8476,-61.0831,678.0267
-38.8526,-60.8957,692.1290
-38.8554,-60.6988,702.0846
-38.5995,-69.8046,206.9583
-38.5978,-69.6271,220.8434
-38.5951,-69.4753,240.0833
-38.5918,-69.3428,263.7958
-38.5840,-69.2931,306.0384
-38.5787,-69.1731,334.2070
-38.5753,-68.9848,347.1496
-38.5703,-68.8034,361.7850
-38.5650,-68.6057,372.4069
-38.5598,-68.4030,380.8741
-38.5539,-68.2017,390.1832
-38.5486,-67.9964,397.3366
-38.5447,-67.7846,402.4796
-38.5418,-67.5698,406.5455
-38.5366,-67.3770,415.2384
-38.5311,-67.1858,424.9117
-38.5240,-67.0086,437.3479
-38.5173,-66.8325,449.7922
-38.5112,-66.6567,462.2512
-38.5074,-66.4765,472.7914
-38.5043,-66.2954,483.4248
-38.5037,-66.1084,492.1873
-38.5048,-65.9183,500.0675
-38.5054,-65.7359,509.9326
-38.5069,-65.5538,519.8706
-38.5121,-65.3564,526.0991
-38.5161,-65.1699,535.2694
-38.5221,-64.9755,542.6102
-38.5307,-64.7640,546.2634
-38.5381,-64.5628,552.8458
-38.5458,-64.3629,559.4286
-38.5541,-64.1562,565.1697
-38.5620,-63.9533,571.8591
-38.5707,-63.7372,575.7412
-38.5785,-63.5309,582.4981
-38.5862,-63.3221,588.2248
-38.5936,-63.1147,594.9240
-38.6007,-62.9151,603.4454
-38.6078,-62.7271,614.7491
-38.6148,-62.5280,624.1307
-38.6219,-62.3382,635.2628
-38.6285,-62.1376,644.4456
-38.6350,-61.9399,654.4543
-38.6400,-61.7264,660.5174
-38.6430,-61.4961,662.6328
-38.6460,-61.2784,667.4153
-38.6519,-61.0952,681.6552
-38.6569,-60.9032,694.8508
-38.6581,-60.6884,700.0252
-38.4064,-69.7524,195.4699
-38.4010,-69.5908,212.3405
-38.3950,-69.4538,234.5181
-38.3898,-69.3217,258.3290
-38.3826,-69.2205,289.4018
-38.3786,-69.0668,310.0644
-38.3736,-68.9038,328.5669
-38.3693,-68.7190,342.1607
-38.3644,-68.5259,353.6028
-38.3577,-68.3432,366.6690
-38.3517,-68.1460,376.7933
-38.3475,-67.9379,382.8510
-38.3444,-67.7271,387.8542
-38.3383,-67.5348,397.5117
-38.3324,-67.3462,407.0458
-38.3231,-67.1733,421.3881
-38.3147,-67.0002,434.6902
-38.3092,-66.8175,445.1569
-38.3028,-66.6425,457.5588
-38.2995,-66.4594,467.1092
-38.2931,-66.2942,481.5163
-38.2943,-66.1006,488.3758
-38.2933,-65.9232,499.1093
-38.2949,-65.7379,508.0540
-38.2983,-65.5489,516.1472
-38.3040,-65.3524,522.4391
-38.3098,-65.1585,529.8024
-38.3181,-64.9524,534.4112
-38.3267,-64.7454,539.1232
-38.3350,-64.5402,544.8883
-38.3431,-64.3406,551.5994
-38.3505,-64.1467,560.3045
-38.3593,-63.9397,566.1953
-38.3670,-63.7490,575.8781
-38.3757,-63.5383,581.8495
-38.3841,-63.3295,587.7267
-38.3920,-63.1345,597.4102
-38.3998,-62.9262,604.1917
-38.4075,-62.7340,614.6878
-38.4151,-62.5345,624.2091
-38.4228,-62.3444,635.4656
-38.4300,-62.1433,644.7729
-38.4370,-61.9450,654.8960
-38.4412,-61.7155,657.2507
-38.4453,-61.4958,662.3284
-38.4486,-61.2773,667.1920
-38.4557,-61.1006,683.4156
-38.4583,-60.8835,689.9286
-38.4595,-60.6681,695.1377
-38.2120,-69.7215,188.2259
-38.2098,-69.5244,198.0478
-38.1953,-69.4410,230.4838
-38.1863,-69.3317,259.0679
-38.1814,-69.1871,280.9156
-38.1780,-69.0162,297.8655
-38.1733,-68.8452,314.4448
-38.1689,-68.6607,327.9629
-38.1641,-68.4677,339.2953
-38.1585,-68.2780,350.3323
-38.1499,-68.0995,365.0795
-38.1469,-67.8886,370.0413
-38.1423,-67.6893,377.7702
-38.1362,-67.4973,387.3045
-38.1256,-67.3302,402.4499
-38.1182,-67.1469,413.8339
-38.1103,-66.9706,426.0979
-38.1011,-66.8028,440.3032
-38.0970,-66.6176,449.7973
-38.0901,-66.4500,463.1122
-38.0879,-66.2670,472.7534
-38.0884,-66.0779,480.5682
-38.0892,-65.8935,489.4305
-38.0875,-65.7247,502.1959
-38.0913,-65.5364,510.3489
-38.0976,-65.3407,516.7165
-38.1046,-65.1433,523.2329
-38.1128,-64.9418,528.8941
-38.1234,-64.7268,531.8527
-38.1316,-64.5260,538.6962
-38.1391,-64.3353,547.4253
-38.1480,-64.1331,554.4014
-38.1561,-63.9391,563.2669
-38.1646,-63.7444,572.1646
-38.1733,-63.5464,581.1244
-38.1825,-63.3375,587.1649
-38.1910,-63.1424,597.0094
-38.1995,-62.9422,605.8380
-38.2079,-62.7414,614.5993
-38.2161,-62.5415,624.2721
-38.2242,-62.3471,634.7159
-38.2319,-62.1455,644.1559
-38.2394,-61.9467,654.3995
-38.2446,-61.7240,658.7786
-38.2502,-61.5145,666.8309
-38.2547,-61.3021,673.7076
-38.2579,-61.0847,679.4592
-38.2601,-60.8638,685.0570
-38.2619,-60.6513,691.2670
-38.0146,-69.6942,181.8462
-38.0119,-69.5035,192.8593
-38.0000,-69.4000,220.8141
-37.9890,-69.2972,250.3774
-37.9826,-69.1533,272.2691
-37.9782,-68.9782,288.2816
-37.9738,-68.7953,301.9723
-37.9673,-68.6188,317.2857
-37.9632,-68.4186,326.5971
-37.9574,-68.2294,337.4934
-37.9510,-68.0369,348.2854
-37.9442,-67.8478,358.8206
-37.9390,-67.6525,367.3689
-37.9277,-67.4814,382.5066
-37.9180,-67.3075,395.6301
-37.9113,-67.1211,405.9631
-37.9040,-66.9416,417.1930
-37.8973,-66.7636,428.4808
-37.8903,-66.5896,440.7857
-37.8822,-66.4262,455.0233
-37.8791,-66.2478,465.6063
-37.8812,-66.0557,472.4944
-37.8804,-65.8798,483.2815
-37.8798,-65.7080,495.1513
-37.8851,-65.5164,502.4406
-37.8904,-65.3295,510.7830
-37.8990,-65.1286,516.4748
-37.9081,-64.9275,522.2657
-37.9169,-64.7297,529.1237
-37.9261,-64.5293,536.1225
-37.9361,-64.3262,542.1937
-37.9452,-64.1285,550.2777
-37.9544,-63.9304,558.3760
-37.9630,-63.7446,569.3195
-37.9724,-63.5466,578.4600
-37.9820,-63.3507,587.4933
-37.9916,-63.1468,595.6377
-38.0009,-62.9464,604.6385
-38.0100,-62.7412,612.6243
-38.0191,-62.5451,623.4012
-38.0282,-62.3545,634.9361
-38.0364,-62.1482,643.5751
-38.0443,-61.9449,652.9992
-38.0503,-61.7253,658.4542
-38.0547,-61.4998,662.8010
-38.0581,-61.2759,666.8926
-38.0609,-61.0547,671.7488
-38.0646,-60.8443,680.2705
-38.0675,-60.6379,688.4469
-37.8025,-69.5804,205.8338
-37.7989,-69.4093,221.2098
-37.7901,-69.2797,245.3078
-37.7841,-69.1231,264.4301
-37.7801,-68.9403,278.5219
-37.7734,-68.7694,294.9477
-37.7662,-68.5927,310.1603
-37.7619,-68.3926,319.3384
-37.7573,-68.1964,328.1865
-37.7516,-68.0007,337.8765
-37.7430,-67.8187,350.1754
-37.7341,-67.6373,362.4082
-37.7218,-67.4660,377.4231
-37.7146,-67.2821,387.5725
-37.7077,-67.0961,397.8111
-37.6990,-66.9205,409.9166
-37.6876,-66.7571,424.9469
-37.6859,-66.5660,432.4610
-37.6817,-66.3885,442.8901
-37.6753,-66.2217,456.3180
-37.6722,-66.0493,467.9585
-37.6758,-65.8589,475.0142
-37.6772,-65.6799,485.0651
-37.6828,-65.4887,492.4504
-37.6864,-65.3106,502.7756
-37.6939,-65.1185,510.4735
-37.7036,-64.9178,516.4086
-37.7122,-64.7248,524.3572
-37.7213,-64.5290,532.4626
-37.7320,-64.3262,538.7101
-37.7418,-64.1288,546.9805
-37.7521,-63.9264,554.3346
-37.7617,-63.7321,563.5955
-37.7718,-63.5297,571.9965
-37.7817,-63.3294,580.2822
-37.7914,-63.1343,590.4904
-37.8010,-62.9469,602.4886
-37.8108,-62.7500,612.5373
-37.8206,-62.5535,623.4932
-37.8304,-62.3627,635.1882
-37.8392,-62.1557,643.9891
-37.8464,-61.9354,649.7709
-37.8526,-61.7152,655.3559
-37.8577,-61.4928,660.7716
-37.8607,-61.2645,664.0080
-37.8646,-61.0498,670.8603
-37.8680,-60.8353,678.4825
-37.8711,-60.6280,686.7061
-37.5819,-69.7396,233.0781
-37.5889,-69.4843,234.2967
-37.5951,-69.2354,234.5551
-37.5925,-69.0505,247.0995
-37.5866,-68.8789,262.8987
-37.5827,-68.6906,274.4429
-37.5814,-68.4868,281.8810
-37.5723,-68.3146,297.4902
-37.5621,-68.1437,312.8339
-37.5518,-67.9658,327.1243
-37.5417,-67.7871,340.2284
-37.5324,-67.6058,352.3251
-37.5194,-67.4345,367.2142
-37.5121,-67.2507,377.2605
-37.5051,-67.0651,387.4109
-37.4962,-66.8896,399.4489
-37.4829,-66.7299,415.3783
-37.4753,-66.5572,427.6090
-37.4713,-66.3805,438.0268
-37.4695,-66.1999,447.6843
-37.4689,-66.0205,457.4790
-37.4706,-65.8384,466.4874
-37.4713,-65.6641,477.5602
-37.4785,-65.4694,484.1204
-37.4826,-65.2920,494.5652
-37.4906,-65.1003,502.4119
-37.4993,-64.9086,510.3794
-37.5103,-64.7072,516.6391
-37.5171,-64.5292,528.6607
-37.5288,-64.3268,535.1045
-37.5394,-64.1296,543.5816
-37.5510,-63.9228,550.2168
-37.5624,-63.7151,556.8940
-37.5724,-63.5217,567.3740
-37.5830,-63.3215,575.8676
-37.5933,-63.1219,585.3468
-37.6034,-62.9214,594.7298
-37.6143,-62.7597,612.4568
-37.6245,-62.5497,620.7881
-37.6351,-62.3587,632.6500
-37.6446,-62.1511,641.6180
-37.6525,-61.9342,648.5024
-37.6573,-61.6973,650.4373
-37.6635,-61.4822,657.8734
-37.6671,-61.2569,662.1688
-37.6707,-61.0379,668.1495
-37.6762,-60.8333,678.7114
-37.6815,-60.6349,689.8788
-37.4110,-68.9337,219.2943
-37.4083,-68.7576,231.9356
-37.4017,-68.5926,247.9201
-37.3946,-68.4211,262.7024
-37.3854,-68.2506,278.0968
-37.3707,-68.0932,297.0796
-37.3611,-67.9129,310.2348
-37.3461,-67.7473,327.0074
-37.3302,-67.5821,343.7430
-37.3188,-67.4042,356.6020
-37.3088,-67.2271,368.4593
-37.2963,-67.0550,382.3349
-37.2841,-66.8868,396.2057
-37.2699,-66.7277,412.0796
-37.2648,-66.5489,422.3922
-37.2581,-66.3805,434.6997
-37.2593,-66.1936,442.4978
-37.2617,-66.0076,450.4668
-37.2651,-65.8224,458.6175
-37.2672,-65.6448,468.8545
-37.2717,-65.4628,478.3538
-37.2773,-65.2822,488.0014
-37.2871,-65.0867,495.0872
-37.2973,-64.8910,502.3091
-37.3056,-64.7077,512.4885
-37.3168,-64.5078,520.0710
-37.3283,-64.3100,527.6670
-37.3383,-64.1221,538.2289
-37.3497,-63.9244,546.9575
-37.3626,-63.7074,552.0223
-37.3727,-63.5232,564.5933
-37.3837,-63.3321,575.1764
-37.3949,-63.1415,586.7517
-37.4061,-62.9360,595.4319
-37.4176,-62.7523,608.6831
-37.4291,-62.5594,620.9689
-37.4398,-62.3551,630.2046
-37.4499,-62.1471,639.3540
-37.4566,-61.9129,642.6332
-37.4607,-61.6715,643.7716
-37.4676,-61.4601,652.2751
-37.4735,-61.2495,660.4852
-37.4792,-61.0406,669.4275
-37.4867,-60.8420,681.9833
-37.4939,-60.6486,695.1410
-37.2377,-68.8052,187.5122
-37.2235,-68.6988,214.7985
-37.2125,-68.5536,235.2693
-37.2042,-68.3863,250.7886
-37.1898,-68.2294,269.7844
-37.1783,-68.0582,284.7756
-37.1618,-67.8941,302.5226
-37.1494,-67.7185,316.2788
-37.1366,-67.5435,330.0190
-37.1204,-67.3751,345.6213
-37.1027,-67.2139,362.1454
-37.0849,-67.0519,378.7884
-37.0690,-66.8910,394.4886
-37.0584,-66.7226,407.4749
-37.0578,-66.5342,414.9475
-37.0494,-66.3701,428.2115
-37.0512,-66.1842,436.0588
-37.0555,-65.9951,443.1665
-37.0580,-65.8147,452.3516
-37.0618,-65.6340,461.7718
-37.0693,-65.4443,469.5550
-37.0776,-65.2557,477.5093
-37.0845,-65.0734,487.5758
-37.0944,-64.8824,495.9323
-37.1067,-64.6815,502.6257
-37.1175,-64.4862,511.3734
-37.1287,-64.2930,520.1374
-37.1396,-64.1007,530.0212
-37.1512,-63.9030,539.0032
-37.1623,-63.7139,549.8814
-37.1740,-63.5159,559.9277
-37.1853,-63.3343,572.6052
-37.1973,-63.1483,585.3522
-37.2095,-62.9563,597.0667
-37.2203,-62.7178,599.3759
-37.2302,-62.4941,605.3234
-37.2430,-62.3255,622.2215
-37.2515,-62.1002,627.7960
-37.2571,-61.8621,630.2943
-37.2639,-61.6453,637.2417
-37.2735,-61.4496,649.6604
-37.2825,-61.2537,661.7895
-37.2916,-61.0582,674.6564
-37.3000,-60.8578,687.3051
-37.3074,-60.6591,699.5766
-37.0699,-68.7159,162.7728
-37.0369,-68.6768,205.7047
-37.0215,-68.5380,227.8304
-37.0077,-68.3802,245.9857
-36.9891,-68.2253,265.7309
-36.9771,-68.0502,279.5897
-36.9628,-67.8763,294.3066
-36.9540,-67.6913,305.0651
-36.9339,-67.5282,322.4907
-36.9180,-67.3565,337.0317
-36.8923,-67.2077,357.2609
-36.8715,-67.0491,374.7741
-36.8545,-66.8889,390.4170
-36.8486,-66.7112,400.5503
-36.8370,-66.5483,414.6266
-36.8384,-66.3640,422.2763
-36.8409,-66.1791,430.1935
-36.8460,-65.9911,437.4025
-36.8478,-65.8156,447.6352
-36.8567,-65.6236,454.4100
-36.8675,-65.4260,460.5182
-36.8740,-65.2465,470.5200
-36.8862,-65.0470,477.1050
-36.8923,-64.8742,489.3863
-36.9065,-64.6689,495.4151
-36.9171,-64.4784,505.3483
-36.9312,-64.2713,511.6202
-36.9419,-64.0837,522.6988
-36.9536,-63.8909,532.8801
-36.9639,-63.7212,547.7104
-36.9765,-63.5279,558.9643
-36.9893,-63.3371,570.0575
-37.0024,-63.1464,582.1437
-37.0158,-62.9638,595.9622
-37.0256,-62.6916,592.0617
-37.0351,-62.4632,597.3168
-37.0440,-62.2462,604.1350
-37.0539,-62.0438,614.5556
-37.0621,-61.8315,622.8560
-37.0736,-61.6434,636.5520
-37.0848,-61.4511,650.0580
-37.0973,-61.2658,665.1571
-37.1093,-61.0762,680.0414
-37.1206,-60.8810,694.7023
-37.1292,-60.6797,707.0602
-36.8698,-68.7515,166.5684
-36.8365,-68.6957,206.5356
-36.8256,-68.5373,223.6916
-36.8087,-68.3809,242.5769
-36.8000,-68.2000,254.5117
-36.7839,-68.0305,270.0979
-36.7666,-67.8595,285.6024
-36.7452,-67.6953,302.8900
-36.7301,-67.5198,316.3965
-36.7040,-67.3632,335.5801
-36.6815,-67.2052,352.8724
-36.6592,-67.0470,370.3185
-36.6431,-66.8841,384.9768
-36.6317,-66.7176,397.9283
-36.6269,-66.5420,408.2631
-36.6306,-66.3550,415.0408
-36.6353,-66.1673,422.1178
-36.6377,-65.9877,431.3107
-36.6415,-65.8092,440.7493
-36.6526,-65.6138,446.7767
-36.6614,-65.4251,454.9398
-36.6764,-65.2199,459.6249
-36.6865,-65.0293,468.3059
-36.6938,-64.8524,479.9133
-36.7044,-64.6657,489.8981
-36.7182,-64.4611,497.3711
-36.7318,-64.2586,504.8670
-36.7440,-64.0616,514.4149
-36.7534,-63.8933,529.4729
-36.7645,-63.7244,544.5860
-36.7776,-63.5360,557.0656
-36.7913,-63.3502,569.3694
-36.8054,-63.1546,580.8325
-36.8187,-62.9336,587.5556
-36.8296,-62.6932,590.4393
-36.8380,-62.4453,592.2702
-36.8459,-62.2189,597.4699
-36.8541,-62.0035,605.2953
-36.8654,-61.8131,618.4561
-36.8804,-61.6419,636.0684
-36.8975,-61.4731,655.3894
-36.9148,-61.3019,674.4226
-36.9303,-61.1173,691.3533
-36.9373,-60.8976,700.4168
-36.9408,-60.6736,707.1130
-36.3925,-70.2383,378.3504
-36.6028,-68.9926,222.4795
-36.5985,-68.8033,232.3998
-36.5800,-68.6379,249.3060
-36.5825,-68.4307,253.7435
-36.6000,-68.2000,250.3430
-36.5870,-68.0207,262.9150
-36.5678,-67.8494,278.2701
-36.5404,-67.6905,297.3293
-36.5144,-67.5296,315.4724
-36.4861,-67.3730,334.5531
-36.4699,-67.2032,347.9958
-36.4441,-67.0485,366.3303
-36.4212,-66.8965,383.7750
-36.4174,-66.7179,392.9816
-36.4168,-66.5363,401.4935
-36.4174,-66.3577,410.2206
-36.4231,-66.1712,417.4093
-36.4333,-65.9770,423.0340
-36.4376,-65.7993,432.6392
-36.4464,-65.6128,440.7182
-36.4651,-65.3984,443.5981
-36.4750,-65.2109,452.2209
-36.4882,-65.0114,459.3468
-36.4969,-64.8301,470.3173
-36.5088,-64.6386,479.6945
-36.5209,-64.4435,489.3208
-36.5328,-64.2557,499.8794
-36.5439,-64.0737,512.4923
