18.9264173499 36.8697655131 4.03259
19.0464566208 37.0667205793 4.04989
19.1703023211 37.268728535 4.70704
19.2884147186 37.4602607354 4.72389
19.4232200978 37.6775269001 5.70209
19.5474911199 37.876558891 5.39993
19.6740577861 38.0780344693 6.37677
19.8045995629 38.2845398688 6.39499
19.9309479877 38.4831621199 6.73221
20.0579958239 38.681649989 6.74975
20.1890753385 38.8851457447 7.40712
20.3175571715 39.0833423833 9.02312
20.4501237886 39.286532505 11.9183
20.5817604298 39.486989417 17.0512
20.7158530528 39.6898531718 24.1024
20.8404458775 39.8771452152 35.3083
20.9794849254 40.0847958121 49.3932
21.1158841782 40.2871199275 69.8715
21.2530847303 40.4892573626 94.8255
21.3858507406 40.6835554428 120.418
