26.8720443034 33.6115420587 2.13675
26.8720443034 33.8361665124 2.35043
26.8720443034 34.0607909697 2.5641
26.8720443034 34.2873352767 3.63248
26.8720443034 34.5138796198 5.12821
26.8720443034 34.7356242349 8.01282
26.8720443034 34.9688881215 13.7821
26.8720443034 35.1906327546 21.4744
26.8720443034 35.415257228 31.4103
26.8720443034 35.6312421984 45.8333
26.8720443034 35.8558666718 61.859
26.8720443034 36.0833709497 82.0513
26.8720443034 36.313754852 103.526
26.8720443034 36.5297400022 125.641
26.8720443034 36.7543646555 149.679
26.8720443034 36.9847485579 179.167
