21.3865669329 34.1691723594 2.35043
21.5070026835 34.3729147423 2.35043
21.6259694083 34.5730883167 2.99145
21.7465432699 34.7748700486 2.99145
21.8671890275 34.9756707574 3.52564
21.9858197296 35.1720464359 4.16667
22.1113146216 35.3786320047 5.44872
22.232711695 35.5773475221 6.73077
22.3547124405 35.7759407215 8.33333
22.4869039623 35.9898700136 12.1795
22.6069718784 36.1830541329 16.9872
22.7324723512 36.3838380404 21.1538
22.8553793319 36.5793462985 26.9231
22.9903198465 36.7927173195 35.2564
23.1129019622 36.9853908719 46.1538
23.2443421215 37.1907693818 61.5385
23.373186287 37.3908729262 80.1282
23.5010547291 37.5882730643 100.962
23.6346252835 37.793217313 122.115
23.7588392623 37.9826559196 145.833
23.888771284 38.1796348228 174.038
23.997302376 38.3432482701 200.962
