lon,lat,depth,unc,etype,src
164.6560,-46.5719,7.5300,nan,AS,nan
164.7030,-46.5859,7.5300,nan,AS,nan
164.7370,-46.5962,6.9900,nan,AS,nan
164.7430,-46.5981,5.6700,nan,AS,nan
164.8330,-46.6252,5.6600,nan,AS,nan
164.9110,-46.6484,4.9900,nan,AS,nan
164.9790,-46.6689,4.7200,nan,AS,nan
165.0610,-46.6930,5.6400,nan,AS,nan
165.1950,-46.7327,7.8700,nan,AS,nan
165.2630,-46.7530,9.1800,nan,AS,nan
165.5200,-46.8282,18.8000,nan,AS,nan
165.8240,-46.9164,30.2700,nan,AS,nan
165.9060,-46.9399,33.1700,nan,AS,nan
