lon,lat,depth,unc,etype,mag
-87.3853,11.5925,25.3000,316.5000,ER,nan
-87.9909,12.7992,50.2000,3.7900,ER,nan
-87.9985,12.0234,21.7000,216.7700,ER,nan
-86.8605,12.2424,93.9000,0.7200,ER,nan
-87.4922,13.3636,17.5000,11.6600,ER,nan
-87.0055,12.1603,15.1100,2.6600,ER,nan
-87.1089,11.1111,8.4000,54.4700,ER,nan
-86.9887,11.5248,2.2000,4.1900,ER,nan
-87.6986,11.3701,4.7000,19.1600,ER,nan
-87.0095,10.9754,1.4000,12.3200,ER,nan
-87.3842,11.6003,24.2000,12.7100,ER,nan
-87.6655,11.4234,8.4000,13.4300,ER,nan
-87.6330,11.4649,12.4000,10.4600,ER,nan
-88.3509,12.4691,107.7000,50.0900,ER,nan
-86.8254,11.3384,21.8000,8.3400,ER,nan
-87.8190,12.7952,84.0000,2.1300,ER,nan
-86.6165,12.1425,179.8600,0.7300,ER,nan
-86.9265,11.5509,9.0100,5.7900,ER,nan
-87.1027,11.2302,3.9000,13.8200,ER,nan
-87.0742,11.0598,12.2000,8.8400,ER,nan
-87.9538,13.3916,16.6000,15.7000,ER,nan
-87.9538,13.3916,16.6000,15.7000,ER,nan
-87.3794,11.7302,11.3000,7.8900,ER,nan
-87.5080,13.2487,166.9000,214.6000,ER,nan
-86.2645,9.8892,46.0000,193.0900,ER,nan
-87.0571,11.5204,10.2100,0.7900,ER,nan
-86.4946,10.9266,10.9000,5.9400,ER,nan
-86.7326,11.8179,74.3500,1.2300,ER,nan
-87.4283,11.6430,19.8000,6.0100,ER,nan
-87.0767,11.6240,10.3000,12.8200,ER,nan
-86.8191,11.3968,82.4300,2.0600,ER,nan
-86.4217,12.3274,1.3000,53.2200,ER,nan
-86.3958,12.0695,1.2700,15.7100,ER,nan
-87.4770,11.7035,9.4000,5.1100,ER,nan
-86.7502,10.8764,18.7900,2.6300,ER,nan
-87.1409,11.4454,23.0000,4.6000,ER,nan
-87.0510,11.4279,93.1500,1.5100,ER,nan
-86.0476,10.8019,76.0000,1.3400,ER,nan
-87.4230,10.8659,33.7400,5.1100,ER,nan
-87.7982,11.3577,4.2000,8.1000,ER,nan
-87.7121,12.6193,89.8500,1.3400,ER,nan
-86.9559,11.0836,65.8000,26.7100,ER,nan
-87.5716,11.3309,4.2000,4.5800,ER,nan
-86.6820,11.2150,74.1000,4.5600,ER,nan
-86.3983,11.1663,9.3000,5.2900,ER,nan
-86.4648,11.3625,22.9000,18.4400,ER,nan
-86.2820,11.4775,47.5700,1.2000,ER,nan
-86.8727,11.1195,12.4000,2.3100,ER,nan
-86.8532,11.1181,5.0900,1.2800,ER,nan
-86.7960,11.2070,18.3000,3.9400,ER,nan
-86.7452,11.1245,0.4700,1.2400,ER,nan
-85.8020,11.2510,216.1000,30.4600,ER,nan
-87.3588,12.1936,67.7500,0.8100,ER,nan
-86.8638,11.8704,159.1000,138.3600,ER,nan
-87.1469,11.1144,10.9000,9.8700,ER,nan
-86.4835,11.7309,137.0700,2.0000,ER,nan
-87.5713,11.2224,13.2000,221.7200,ER,nan
-86.4196,11.9491,146.4000,11.0400,ER,nan
-86.3782,11.0026,62.2000,87.2200,ER,nan
-87.3384,13.4250,22.2000,13.7900,ER,nan
-86.3670,11.1450,34.9000,18.8200,ER,nan
-87.0249,12.0880,119.3000,9.8600,ER,nan
-87.5410,11.2490,6.5000,37.0800,ER,nan
-85.5370,10.1590,12.1000,7.1400,ER,nan
-86.8041,11.1696,2.2000,8.3200,ER,nan
-86.8385,10.9733,12.9000,8.9000,ER,nan
-86.8797,10.9589,0.6000,5.6300,ER,nan
-87.0039,10.9994,6.9000,12.4700,ER,nan
-86.9186,11.4438,5.9000,4.8300,ER,nan
-86.6235,10.4453,21.2000,4.5700,ER,nan
-86.6247,10.5634,17.8000,3.8700,ER,nan
-86.2775,11.6967,87.9900,0.9000,ER,nan
-85.6572,10.9517,77.0400,1.6300,ER,nan
-87.3108,12.2532,29.6000,23.2000,ER,nan
-87.5524,12.2180,11.6000,0.6300,ER,nan
-87.1650,11.3230,28.7000,2.6700,ER,nan
-86.2919,12.2009,3.6800,0.5500,ER,nan
-87.5365,12.5787,16.8000,3.5600,ER,nan
-87.8428,12.4716,25.5000,223.2100,ER,nan
-86.8911,12.0453,85.1900,1.4000,ER,nan
-86.1231,11.5768,94.1000,1.0300,ER,nan
-86.7043,11.0751,5.9700,1.4100,ER,nan
-86.7800,10.9490,14.4000,3.4200,ER,nan
-87.9176,12.1079,41.2100,9.4600,ER,nan
-87.5996,11.7356,14.9000,54.3700,ER,nan
-87.0258,12.4207,15.4900,0.9000,ER,nan
-86.5196,12.5607,84.1100,1.7500,ER,nan
-87.2388,11.2239,8.1000,6.5300,ER,nan
-87.4721,12.3923,44.0600,1.2700,ER,nan
-88.4618,12.4345,65.6000,3.4500,ER,nan
-86.2554,11.1832,63.8000,7.3200,ER,nan
-86.8160,11.2194,134.0300,3.6700,ER,nan
-86.6883,10.8052,19.1000,9.6400,ER,nan
-87.4853,11.9982,39.4800,3.1900,ER,nan
-87.3563,11.5465,76.3900,3.0500,ER,nan
-86.7298,10.6660,116.3000,6.5900,ER,nan
-87.9259,12.6317,48.5000,2.7000,ER,nan
-87.2304,11.1019,25.5900,2.0800,ER,nan
-87.8681,12.1828,30.1000,5.7100,ER,nan
-86.5419,10.7706,8.5700,3.3000,ER,nan
-86.2690,11.5547,106.6700,1.1900,ER,nan
-85.0247,10.9248,395.7000,410.3400,ER,nan
-87.7048,12.6107,21.7000,38.0000,ER,nan
-87.9000,12.6779,43.7000,3.1000,ER,nan
-87.7397,12.1351,10.0000,250.0200,ER,nan
-87.0323,10.7773,1.1000,118.3500,ER,nan
-86.7140,10.2500,4.7000,3.2500,ER,nan
-88.1761,13.1477,62.5000,4.7500,ER,nan
-86.3269,11.4873,138.0200,1.1900,ER,nan
-87.1759,13.0610,26.7000,3.5600,ER,nan
-85.6931,10.9400,83.1300,1.1700,ER,nan
-87.9127,12.2412,24.5000,30.8800,ER,nan
-88.0326,12.0001,55.2000,5.2300,ER,nan
-86.7144,12.4316,17.1000,538.8200,ER,nan
-88.3928,12.5868,110.1000,12.4700,ER,nan
-86.4974,10.9487,22.4000,4.0400,ER,nan
-87.6629,12.4226,22.4000,22.6200,ER,nan
-86.9099,11.3549,87.9800,2.0300,ER,nan
-87.4511,12.1895,59.1700,0.9600,ER,nan
-87.8199,12.6979,92.5000,309.9800,ER,nan
-86.8853,11.4681,10.2000,13.5900,ER,nan
-87.4596,12.1671,84.2900,1.8400,ER,nan
-87.8928,11.9967,41.9000,47.1800,ER,nan
-86.1850,11.4509,76.7600,0.8900,ER,nan
-88.2095,12.0866,10.5000,8.2900,ER,nan
-86.5956,10.6778,2.7000,4.8500,ER,nan
-88.0899,13.2670,9.8000,104.2800,ER,nan
-88.0930,13.1682,9.6200,2.7000,ER,nan
-86.8866,12.0654,82.2900,1.3200,ER,nan
-87.9966,12.4197,15.8000,4.1500,ER,nan
-87.2876,12.1120,57.0000,7.7000,ER,nan
-87.1213,11.2348,95.2000,5.6500,ER,nan
-87.9140,12.1994,24.4000,347.3600,ER,nan
-86.9735,10.8028,48.9000,5.3700,ER,nan
-87.8449,11.1740,56.9000,11.9600,ER,nan
-87.8184,11.6229,4.1000,8.3300,ER,nan
-87.5715,12.5642,77.1100,2.1200,ER,nan
-86.8850,11.3967,91.9500,1.7500,ER,nan
-85.7782,11.0442,184.6000,0.7200,ER,nan
-86.8627,10.6488,6.0000,5.5200,ER,nan
-86.2280,10.5830,10.9000,4.9600,ER,nan
-88.0371,12.0708,1.9000,4.2300,ER,nan
-87.0807,12.0727,26.4000,82.8100,ER,nan
-87.7226,12.4976,101.1000,2.3300,ER,nan
-86.5150,10.7160,0.4000,2.2300,ER,nan
-86.3520,11.1610,12.7000,9.0600,ER,nan
-88.0504,12.3414,20.6000,4.8600,ER,nan
-87.0303,11.1700,29.3000,135.1000,ER,nan
-86.4683,10.9527,7.1000,27.4300,ER,nan
-87.8436,12.4439,68.1000,6.4400,ER,nan
-86.2162,10.4818,36.8900,2.8100,ER,nan
-87.3700,11.9405,17.3000,2.9200,ER,nan
-87.9996,12.8373,50.9900,4.3200,ER,nan
-86.7642,12.3527,134.3200,0.7700,ER,nan
-86.7468,11.2148,115.9000,94.1800,ER,nan
-88.0892,11.7991,48.2900,2.6900,ER,nan
-86.4504,10.7348,17.2000,6.7400,ER,nan
-86.2638,9.8473,19.6000,105.3500,ER,nan
-87.5605,11.1234,16.6000,7.4400,ER,nan
-86.9297,10.9099,9.0300,5.1200,ER,nan
-87.7160,11.3340,5.8000,4.5000,ER,nan
-86.4961,11.3570,24.9000,33.1600,ER,nan
-87.3134,11.5600,12.8700,4.9700,ER,nan
-88.2761,12.0299,30.5000,7.5000,ER,nan
-87.4090,12.2720,27.7000,1.6600,ER,nan
-88.1593,11.5789,24.5000,6.6600,ER,nan
-87.9694,11.7538,31.5200,3.7500,ER,nan
-88.3928,11.8969,6.6400,3.6700,ER,nan
-87.0100,11.5485,82.1200,2.1000,ER,nan
-85.6735,10.8630,49.0500,1.9300,ER,nan
-88.2395,11.8956,96.0000,10.5400,ER,nan
-87.2575,11.4234,21.1600,4.0800,ER,nan
-86.6158,10.8605,60.1700,19.0400,ER,nan
-87.4902,11.4007,13.7800,1.4700,ER,nan
-87.2351,11.6670,51.7700,2.8000,ER,nan
-87.0506,12.3712,86.9300,0.6400,ER,nan
-85.2599,11.7835,125.6000,2.4700,ER,nan
-87.6847,12.0148,124.3400,3.0800,ER,nan
-87.0888,12.2105,88.2500,0.9600,ER,nan
-85.4540,11.1741,175.6200,0.7800,ER,nan
-88.0819,13.1860,22.0500,3.1900,ER,nan
-86.9610,11.6237,7.2300,1.9500,ER,nan
-87.2080,12.8872,8.3000,10.9300,ER,nan
-87.7615,11.2248,85.6000,12.1300,ER,nan
-86.8387,10.9906,16.2000,4.5800,ER,nan
-87.4803,11.3741,15.4000,8.6200,ER,nan
-86.8408,11.2429,9.7000,1.0300,ER,nan
-86.9230,11.1503,4.7000,3.7500,ER,nan
-87.5203,11.5107,4.5000,479.1000,ER,nan
-86.6857,10.7915,8.2000,3.5200,ER,nan
-87.2228,11.6398,3.5000,75.8500,ER,nan
-86.5822,11.2983,1.8300,6.6300,ER,nan
-87.3805,11.6208,10.2000,7.9800,ER,nan
-86.4157,10.7012,16.1000,4.7700,ER,nan
-85.2328,11.1212,4.3700,2.0100,ER,nan
-86.9297,11.1191,83.6000,7.8900,ER,nan
-87.7180,11.5453,14.2000,6.8700,ER,nan
-88.0967,12.1925,15.5000,5.3000,ER,nan
-86.8785,11.2267,19.5000,41.3800,ER,nan
-87.9449,11.7329,9.4000,63.8700,ER,nan
-87.5732,12.9697,62.8000,4.3200,ER,nan
-87.9396,11.7796,16.2000,1201.2000,ER,nan
-87.2703,11.7046,18.4500,6.5300,ER,nan
-86.3710,10.8740,6.9000,13.7500,ER,nan
-86.7248,12.3326,17.3000,3.2800,ER,nan
-86.4627,10.7587,15.6000,6.2700,ER,nan
-87.7747,11.9964,10.0000,8.1200,ER,nan
-87.9540,12.3160,41.7000,81.4800,ER,nan
-88.7650,11.9279,29.8000,5.0500,ER,nan
-87.5320,12.2140,46.9000,2.6900,ER,nan
-89.0681,12.9460,4.0000,38.4400,ER,nan
-87.3294,12.8742,47.2000,2.8300,ER,nan
-87.1610,12.3780,17.2000,3.6500,ER,nan
-86.2851,11.6893,86.8000,0.5100,ER,nan
-87.4106,12.0915,16.3100,1.3900,ER,nan
-87.4260,12.1414,43.7000,6.6400,ER,nan
-87.0879,11.8504,95.0500,2.1100,ER,nan
-86.3654,11.8369,241.5400,1.4200,ER,nan
-88.0840,12.0370,10.5000,5.4300,ER,nan
-87.1581,11.4409,16.7000,22.3800,ER,nan
-86.3560,10.7120,0.7000,4.6600,ER,nan
-87.0267,10.4020,65.3500,5.2000,ER,nan
-87.1397,10.9313,61.6000,9.8100,ER,nan
-86.9951,11.2563,0.9000,11.9300,ER,nan
-87.7045,11.3414,1.0000,5.2700,ER,nan
-86.3130,11.8186,202.6200,1.1900,ER,nan
-87.6132,11.3370,6.6000,4.8900,ER,nan
-86.4216,11.4850,34.4200,1.3500,ER,nan
-88.8933,13.0195,105.2800,2.5700,ER,nan
-87.7796,12.2510,18.8000,13.1700,ER,nan
-87.9021,12.6150,9.4000,3.5400,ER,nan
-88.0686,12.3655,20.4000,7.6300,ER,nan
-87.0469,11.1152,9.7000,191.3800,ER,nan
-86.8111,11.4237,2.2200,1.0500,ER,nan
-86.6692,12.0635,103.1300,0.5400,ER,nan
-87.3461,11.8215,8.4000,13.4600,ER,nan
-86.8486,10.7734,8.1000,16.9900,ER,nan
-85.9626,11.2616,119.1700,0.8900,ER,nan
-87.6773,11.9808,85.2400,2.0700,ER,nan
-86.8774,12.1790,84.8400,1.4000,ER,nan
-86.3050,12.0235,105.9200,0.5000,ER,nan
-86.6694,11.4613,9.1300,16.5200,ER,nan
-87.4106,12.2628,66.0300,1.0200,ER,nan
-86.1290,11.6616,122.3700,0.5700,ER,nan
-87.1367,11.6495,0.6000,5.3600,ER,nan
-86.5460,11.9980,136.5000,10.8200,ER,nan
-87.2535,11.2698,2.1000,6.5700,ER,nan
-85.7028,11.3559,183.1200,0.7400,ER,nan
-87.2672,11.1970,6.6000,6.1500,ER,nan
-87.2517,12.2211,63.1500,1.1400,ER,nan
-86.9420,11.6210,13.2000,3.2900,ER,nan
-86.5072,12.3751,131.2800,0.7900,ER,nan
-87.1285,11.4193,78.9000,3.5900,ER,nan
-87.1359,11.4147,81.6300,3.6400,ER,nan
-86.5035,10.6834,7.7700,3.0400,ER,nan
-87.5191,11.2160,17.0000,23.0800,ER,nan
-87.1212,12.6940,42.1000,5.4700,ER,nan
-86.6439,10.9418,9.5000,3.8900,ER,nan
-86.9651,11.8541,62.3100,1.4000,ER,nan
-86.9158,11.3120,14.6000,14.9100,ER,nan
-86.7034,10.9478,12.1000,4.8800,ER,nan
-87.5769,11.5544,1.4000,15.4100,ER,nan
-87.0301,11.4147,21.6000,31.2600,ER,nan
-87.8809,12.2725,87.2100,2.0800,ER,nan
-86.3055,10.4788,7.7000,4.6800,ER,nan
-86.9473,11.5304,11.2000,9.6200,ER,nan
-86.7197,11.6646,62.9000,16.6700,ER,nan
-86.9517,11.4025,2.6500,2.0800,ER,nan
-86.9793,11.9369,63.3500,1.2800,ER,nan
-87.7307,12.0397,22.5000,5.3400,ER,nan
-86.2650,12.1846,18.4600,0.5200,ER,nan
-87.7464,11.8864,10.7000,24.5700,ER,nan
-86.8927,12.4353,211.0400,0.6900,ER,nan
-87.9834,11.7413,10.1000,8.1300,ER,nan
-88.1029,11.7888,40.0000,14.9200,ER,nan
-87.1060,12.3187,84.1300,0.6700,ER,nan
-87.8930,12.2252,27.8000,10.1900,ER,nan
-86.5105,11.0366,7.7000,9.6300,ER,nan
-87.0001,11.2303,10.2000,28.6000,ER,nan
-87.4096,12.8643,10.2000,213.1300,ER,nan
-85.9178,11.5866,109.5000,2139.8300,ER,nan
-86.1804,10.2252,92.8000,5.9200,ER,nan
-87.3716,11.7355,12.5200,7.0500,ER,nan
-86.9579,11.3681,2.1500,1.0700,ER,nan
-86.7407,12.2324,108.0900,0.7200,ER,nan
-86.9151,11.4417,14.4900,1.6600,ER,nan
-86.9556,11.3900,1.2300,0.8800,ER,nan
-86.9620,11.3777,1.3800,0.8900,ER,nan
-87.2384,11.1740,6.6000,13.3200,ER,nan
-88.7028,13.2461,29.9000,12.3300,ER,nan
-89.1627,13.0433,29.6000,24.2100,ER,nan
-88.7028,13.2461,29.9000,12.3300,ER,nan
-88.0238,11.9584,15.3000,28.8500,ER,nan
-86.6624,12.5634,21.8700,2.2300,ER,nan
-86.7459,11.2379,10.8500,1.5600,ER,nan
-86.6486,11.4687,72.6400,1.5500,ER,nan
-86.2370,11.3830,28.5000,1.5900,ER,nan
-86.5165,11.2601,6.1000,4.9900,ER,nan
-87.9384,11.1528,1.0000,10.5400,ER,nan
-87.6458,12.4889,102.4200,2.0100,ER,nan
-87.2387,11.8151,25.5000,9.1500,ER,nan
-86.6593,10.8985,13.8000,8.0000,ER,nan
-87.7942,13.0704,9.6900,2.1800,ER,nan
-86.4770,11.8192,119.2400,0.9200,ER,nan
-86.8740,10.8899,22.2700,3.5500,ER,nan
-86.4199,12.0040,97.8200,0.6300,ER,nan
-87.1205,11.0982,85.8000,4.1200,ER,nan
-85.3609,11.7701,9.7000,10.8000,ER,nan
-86.8187,10.8755,6.1000,6.6400,ER,nan
-87.2186,12.1855,18.6000,5.3700,ER,nan
-86.3093,11.3532,6.0000,3.5100,ER,nan
-87.5923,11.6572,12.9000,16.4300,ER,nan
-86.9783,12.7580,213.7200,0.6800,ER,nan
-87.0024,12.2301,54.6000,9.7500,ER,nan
-86.6072,11.8244,89.1000,242.3000,ER,nan
-85.9563,11.2850,93.5700,0.6300,ER,nan
-86.8268,11.8102,54.3400,1.3300,ER,nan
-87.9044,11.7357,14.5000,22.5900,ER,nan
-87.4847,11.4082,18.3000,9.5000,ER,nan
-86.9408,11.7690,17.2000,15.9400,ER,nan
-87.8720,12.0297,23.3000,11.4000,ER,nan
-87.3807,12.4424,71.8000,3.7000,ER,nan
-88.5996,13.0464,34.0600,10.6400,ER,nan
-87.8180,12.0570,9.5000,8.8200,ER,nan
-86.9135,10.9301,2.1000,6.3500,ER,nan
-87.8548,12.7690,12.3000,13.4400,ER,nan
-88.0247,12.3152,68.1000,6.0000,ER,nan
-87.8794,12.2939,30.3000,102.8600,ER,nan
-87.6389,11.8925,10.4000,19.9500,ER,nan
-87.5354,12.9421,11.2000,69.7700,ER,nan
-87.0044,10.4710,13.6700,2.9700,ER,nan
-87.5221,11.4134,4.9000,7.3900,ER,nan
-87.2330,12.5560,121.7000,8.2200,ER,nan
-87.3527,12.3209,18.7000,52.2800,ER,nan
-86.3983,10.7079,17.9000,7.3700,ER,nan
-87.7777,13.2573,203.9000,12.6100,ER,nan
-87.7347,11.1534,66.7000,6.7700,ER,nan
-87.6638,12.7276,3.1000,17.1900,ER,nan
-85.4514,10.4654,66.0900,1.3700,ER,nan
-87.2081,12.6917,151.4600,0.7300,ER,nan
-87.1998,12.7110,150.9900,0.5600,ER,nan
-87.4446,12.2667,70.8000,4.5600,ER,nan
-87.6994,12.4890,86.5000,1.1000,ER,nan
-87.3978,12.4594,35.1000,1.1400,ER,nan
-87.6482,12.4698,70.5800,1.0300,ER,nan
-88.0564,12.1236,18.9000,6.2300,ER,nan
-87.3766,11.7737,80.4800,2.1400,ER,nan
-86.9630,11.7614,77.0000,61.1700,ER,nan
-86.8837,11.5140,100.2600,1.4100,ER,nan
-87.3997,11.3327,12.9000,96.8600,ER,nan
-86.9715,12.2423,9.8200,4.3800,ER,nan
-86.9143,11.4868,7.9400,1.7800,ER,nan
-87.8590,12.3850,30.5000,2.8800,ER,nan
-87.6601,12.7756,9.6000,13.2400,ER,nan
-87.0345,11.5065,7.5700,1.7500,ER,nan
-89.0235,12.8412,3.1000,7.1400,ER,nan
-88.0208,11.8878,12.0000,7.4200,ER,nan
-88.3628,12.5838,17.9000,26.1300,ER,nan
-85.8141,11.4922,154.9100,1.1500,ER,nan
-87.0106,10.7353,66.9000,9.0400,ER,nan
-86.7719,11.0575,19.2000,8.6700,ER,nan
-87.4037,15.4299,30.1000,766.4700,ER,nan
-86.8540,10.8817,3.4000,9.6500,ER,nan
-88.1152,11.9739,29.6000,52.8600,ER,nan
-87.9778,12.8086,27.9000,14.3100,ER,nan
-85.6790,10.9938,29.4000,6.2500,ER,nan
-86.5474,11.2320,26.5000,116.7600,ER,nan
-88.0310,12.5015,20.9000,6.5400,ER,nan
-87.1239,11.8199,76.5700,2.1300,ER,nan
-87.6187,12.7121,27.1000,79.0500,ER,nan
-87.5794,12.9908,13.7000,33.4900,ER,nan
-87.7865,12.7016,160.9000,7.4700,ER,nan
-86.2928,11.8757,156.2300,0.6800,ER,nan
-86.8613,10.9378,4.2300,2.5000,ER,nan
-87.4876,11.2983,6.2100,5.5400,ER,nan
-87.5974,11.4056,13.3700,2.1900,ER,nan
-87.5223,12.0390,134.7000,1.6400,ER,nan
-87.4676,12.9614,12.5000,6.0200,ER,nan
-87.7837,12.2318,79.5900,2.0100,ER,nan
-87.5830,10.9109,27.9700,2.9600,ER,nan
-85.8871,10.0501,3.7000,219.2900,ER,nan
-86.4077,12.1228,211.2000,7.8900,ER,nan
-88.1400,12.2135,13.5000,17.6400,ER,nan
-86.8109,11.8346,64.8300,3.5600,ER,nan
-85.7068,11.5216,230.3000,27.1200,ER,nan
-88.3058,12.7902,29.9000,5.2400,ER,nan
-86.8516,11.0523,3.5200,2.3800,ER,nan
-85.4113,11.7320,194.9000,6.1400,ER,nan
-86.8612,11.6826,30.1000,5.7000,ER,nan
-86.7650,11.5990,15.7000,1.6800,ER,nan
-88.0119,12.2809,23.4000,15.5200,ER,nan
-86.8759,11.6655,55.6300,1.9700,ER,nan
-87.0935,12.0099,49.6000,24.7700,ER,nan
-87.6332,12.6870,7.8000,9.0800,ER,nan
-85.2829,12.0778,3.8000,293.3700,ER,nan
-87.1711,12.8551,17.5000,9.7800,ER,nan
-86.1508,10.2545,30.2000,5.4500,ER,nan
-86.1627,10.3604,52.2000,11.1500,ER,nan
-84.6520,11.2341,2.1000,257.5200,ER,nan
-86.1260,10.4660,59.2000,3.5300,ER,nan
-86.2570,10.1780,44.4000,7.9000,ER,nan
-85.6913,11.5570,3.2000,11.6800,ER,nan
-87.0973,11.0690,88.1000,18.4700,ER,nan
-86.0182,11.2566,18.4000,17.1300,ER,nan
-87.2820,12.8050,148.5000,31.6000,ER,nan
-86.4343,10.8555,6.2000,9.7100,ER,nan
-86.3751,10.7518,1.8000,9.9700,ER,nan
-88.0390,12.7160,21.5000,13.2700,ER,nan
-88.5380,11.9670,30.3000,23.3300,ER,nan
-87.8162,12.4449,31.6200,5.6200,ER,nan
-86.9553,10.8916,20.1100,2.5300,ER,nan
-87.2000,12.8723,14.3000,1904.8400,ER,nan
-85.0579,10.8969,57.7000,2.4400,ER,nan
-86.6770,11.0830,14.4600,1.3600,ER,nan
-87.1510,11.0904,8.6000,62.1000,ER,nan
-87.0735,11.2053,5.8000,28.3900,ER,nan
-86.9190,10.6526,7.9200,10.6200,ER,nan
-88.1703,11.7161,29.9000,11.8700,ER,nan
-86.2210,11.0407,12.1500,1.3600,ER,nan
-87.5980,12.6376,9.5000,11.7200,ER,nan
-87.2593,11.9267,18.3000,55.5400,ER,nan
-86.7993,11.5344,98.2000,5.3100,ER,nan
-86.8908,11.1089,77.4600,3.8300,ER,nan
-88.5860,13.4990,156.1000,7.9600,ER,nan
-88.0077,12.0523,3.3000,7.4900,ER,nan
-87.6660,12.7559,141.7000,9.1100,ER,nan
-86.3649,10.2717,131.0000,3.8700,ER,nan
-87.2936,11.3319,27.5000,28.0600,ER,nan
-87.2060,11.4076,88.0900,2.6600,ER,nan
-87.2453,11.3890,2.7000,16.2800,ER,nan
-86.9805,11.4099,119.2000,6.1400,ER,nan
-87.0635,12.6202,404.0000,2.3900,ER,nan
-87.0418,11.7060,12.1000,64.9800,ER,nan
-86.1256,13.1736,116.2000,20.9300,ER,nan
-87.4526,11.3521,17.7000,6.2000,ER,nan
-85.5652,13.2105,0.1000,6.2300,ER,nan
-87.0145,11.7201,12.0000,5.7900,ER,nan
-87.7506,11.8269,7.3000,11.0900,ER,nan
-88.0664,11.8208,12.5000,3.5500,ER,nan
-87.1788,10.5851,13.2900,2.1200,ER,nan
-87.6780,11.4110,13.4000,6.7200,ER,nan
-87.1767,11.3038,20.8000,145.1000,ER,nan
-87.6699,11.8921,26.0000,80.2300,ER,nan
-87.0103,12.3056,27.6000,18.2000,ER,nan
-87.9372,12.0381,3.9000,6.8700,ER,nan
-87.1444,11.3436,22.8000,9.1100,ER,nan
-87.0178,11.8451,115.9000,112.3100,ER,nan
-86.4898,10.8692,13.4000,31.3600,ER,nan
-87.9820,12.3970,165.8000,3.5100,ER,nan
-86.3120,11.0067,174.6000,25.0700,ER,nan
-85.9378,10.8110,76.3000,12.6300,ER,nan
-88.0082,12.8314,29.8000,170.4100,ER,nan
-87.0685,12.0269,27.3000,14.7300,ER,nan
-85.6450,11.3910,71.5000,6.7200,ER,nan
-85.5160,11.4570,76.0000,5.5700,ER,nan
-86.1513,11.6864,65.3400,1.8300,ER,nan
-87.7338,13.4559,4.8000,22.5300,ER,nan
-86.4392,10.7815,11.8000,11.4900,ER,nan
-86.8785,11.6280,71.2000,538.9600,ER,nan
-86.6547,11.7339,91.5000,51.8100,ER,nan
-87.4549,12.7714,12.5000,1804.9000,ER,nan
-86.9900,12.3120,135.3000,3.3700,ER,nan
-86.9937,11.8279,24.1000,33.8300,ER,nan
-87.3357,11.5968,21.3000,7.2800,ER,nan
-86.8448,11.0564,18.7900,4.2700,ER,nan
