lon,lat,depth,unc,etype,src
-71.9317,-22.6600,4.2700,nan,AS,nan
-71.8172,-22.6595,4.2700,nan,AS,nan
-71.7540,-22.6593,4.2700,nan,AS,nan
-71.7184,-22.6591,4.9500,nan,AS,nan
-71.6512,-22.6588,4.7800,nan,AS,nan
-71.6038,-22.6585,5.2900,nan,AS,nan
-71.5603,-22.6583,5.6300,nan,AS,nan
-71.5326,-22.6581,5.2900,nan,AS,nan
-71.4654,-22.6577,5.9700,nan,AS,nan
-71.3745,-22.6571,6.8300,nan,AS,nan
-71.3231,-22.6568,6.8300,nan,AS,nan
-71.2836,-22.6565,7.8500,nan,AS,nan
-71.0856,-22.6549,12.1200,nan,AS,nan
-70.9393,-22.6536,15.5300,nan,AS,nan
-70.6859,-22.6510,21.1600,nan,AS,nan
