lon,lat,depth,unc,elev,thickness
290.5830,17.1670,6.2340,5.0000,-5191.0000,1043.0000
290.6670,17.1670,6.2620,5.0000,-5244.0000,1018.0000
290.7500,17.1670,6.3180,5.0000,-5328.0000,990.0000
290.8330,17.1670,6.3650,5.0000,-5381.0000,984.0000
290.9170,17.1670,6.3950,5.0000,-5398.0000,997.0000
291.0000,17.1670,6.4500,5.0000,-5445.0000,1005.0000
291.0830,17.1670,6.4670,5.0000,-5461.0000,1006.0000
291.1670,17.1670,6.5070,5.0000,-5509.0000,998.0000
291.2500,17.1670,6.5110,5.0000,-5521.0000,990.0000
291.3330,17.1670,6.5290,5.0000,-5535.0000,994.0000
291.4170,17.1670,6.5410,5.0000,-5541.0000,1000.0000
291.5000,17.1670,6.5430,5.0000,-5539.0000,1004.0000
291.5830,17.1670,6.5330,5.0000,-5529.0000,1004.0000
291.6670,17.1670,6.5200,5.0000,-5517.0000,1003.0000
288.0830,17.0830,4.7070,5.0000,-3419.0000,1288.0000
288.1670,17.0830,3.8190,5.0000,-2629.0000,1190.0000
288.2500,17.0830,3.2500,5.0000,-2123.0000,1127.0000
288.3330,17.0830,3.4620,5.0000,-2382.0000,1080.0000
288.4170,17.0830,3.4850,5.0000,-2444.0000,1041.0000
288.5000,17.0830,3.9280,5.0000,-2919.0000,1009.0000
288.5830,17.0830,4.2740,5.0000,-3278.0000,996.0000
288.6670,17.0830,4.2580,5.0000,-3264.0000,994.0000
288.7500,17.0830,4.0010,5.0000,-3007.0000,994.0000
288.8330,17.0830,4.8080,5.0000,-3812.0000,996.0000
288.9170,17.0830,4.7660,5.0000,-3769.0000,997.0000
289.0000,17.0830,4.9840,5.0000,-3985.0000,999.0000
289.0830,17.0830,4.9480,5.0000,-3946.0000,1002.0000
289.1670,17.0830,4.9280,5.0000,-3923.0000,1005.0000
289.2500,17.0830,5.1080,5.0000,-4102.0000,1006.0000
289.3330,17.0830,5.1040,5.0000,-4099.0000,1005.0000
289.4170,17.0830,5.1920,5.0000,-4178.0000,1014.0000
289.5000,17.0830,5.2560,5.0000,-4230.0000,1026.0000
289.5830,17.0830,5.3210,5.0000,-4287.0000,1034.0000
289.6670,17.0830,5.3760,5.0000,-4339.0000,1037.0000
289.7500,17.0830,5.3970,5.0000,-4362.0000,1035.0000
289.8330,17.0830,5.4920,5.0000,-4463.0000,1029.0000
289.9170,17.0830,5.4810,5.0000,-4459.0000,1022.0000
290.0000,17.0830,5.6180,5.0000,-4602.0000,1016.0000
290.0830,17.0830,5.6750,5.0000,-4660.0000,1015.0000
290.1670,17.0830,5.6940,5.0000,-4674.0000,1020.0000
290.2500,17.0830,5.8980,5.0000,-4869.0000,1029.0000
290.3330,17.0830,5.9430,5.0000,-4907.0000,1036.0000
290.4170,17.0830,5.9250,5.0000,-4887.0000,1038.0000
290.5000,17.0830,5.7560,5.0000,-4722.0000,1034.0000
290.5830,17.0830,6.0480,5.0000,-5026.0000,1022.0000
290.6670,17.0830,6.0670,5.0000,-5061.0000,1006.0000
290.7500,17.0830,6.0090,5.0000,-5020.0000,989.0000
290.8330,17.0830,6.0990,5.0000,-5115.0000,984.0000
290.9170,17.0830,6.1760,5.0000,-5189.0000,987.0000
291.0000,17.0830,6.2110,5.0000,-5219.0000,992.0000
291.0830,17.0830,6.2270,5.0000,-5235.0000,992.0000
