lon,lat,depth
86.5615011895,26.6692356158,-0.0621201667786
86.5985573533,26.66409767,-0.23365083313
86.5618690256,26.7069222618,1.1861550293
86.635609699,26.6589497368,-0.235549041748
86.5635743562,26.7080521667,0.85108380127
86.6734963256,26.6536758101,-0.221459609985
86.5622362857,26.7446089906,1.2142199707
86.7195908087,26.6444704188,-0.223552581787
86.5142592597,26.78799847,-0.147890457153
86.5500925693,26.7649082242,0.149404449463
86.7656780332,26.6352500154,-0.291865234375
86.5379438654,26.7852065849,-1.54503527832
86.5215249801,26.8112708791,0.842056274414
86.5313063024,26.8303128475,1.71861987305
86.802450924,26.662881016,-0.231077301025
86.8323821554,26.6580940329,-0.174654846191
86.8623109236,26.6533004498,-0.135490890503
86.5454286069,26.8628599871,3.23393237305
86.5495442244,26.896461183,4.45372216797
86.8889240795,26.6910954458,0.140663986206
86.5571934626,26.9341953381,4.63386083984
86.9127712618,26.7249365636,-0.142160263062
86.5648476097,26.9719289393,4.76397070312
86.94763776,26.7364201835,-0.334590240479
86.9825112727,26.7478952226,-0.270168548584
86.5725066794,27.0096622666,4.91681396484
86.998305996,26.7523740684,-0.169830123901
86.5801706885,27.0473947535,5.07167480469
87.0396946807,26.7641001707,-0.233527114868
86.5878396509,27.0851266798,5.22413037109
87.0646089193,26.7886896171,-0.142233657837
86.5955135812,27.1228580434,5.35506494141
87.0895332716,26.8132745752,-0.205549987793
87.1225807824,26.8229007736,-0.485130767822
86.6068645705,27.1623921347,5.70072753906
87.1556332185,26.8325195044,-0.16322668457
87.1894174898,26.8166229073,-0.121978012085
87.2231922958,26.8007182627,-0.280440643311
86.6182240137,27.2019254543,6.2054921875
87.2493721396,26.8140084099,-0.311746368408
87.2782148613,26.8056484699,-0.941240539551
87.3385332359,26.767265002,-0.360720123291
87.3070533011,26.7972826781,-0.406137664795
86.6259019754,27.2316599498,7.60267285156
87.3754117194,26.7596550888,-0.209643386841
87.4086959696,26.7518281983,-0.181997909546
87.4419761838,26.7439935363,-0.215320602417
86.6335845542,27.2613939413,8.98290332031
87.4752510943,26.7361511147,-0.236668945312
86.640880273,27.2885477657,9.45279589844
87.5171227805,26.7464110656,-0.191246612549
87.5590011454,26.7566582468,-0.206407043457
86.6573588746,27.3261790317,11.4118613281
87.6008874275,26.7668932014,-0.184579589844
86.673848481,27.3638082536,13.7309101562
87.6304843953,26.7650277532,-0.346029663086
87.6600796317,26.7631561437,-0.215625366211
87.6883908349,26.7443834992,-0.255179748535
