125.321910272 -10.0681561898 2.89661
125.203517868 -9.85681318801 4.51172
125.106129321 -9.68272973036 5.33071
124.988020045 -9.47132869065 8.52561
124.880465072 -9.27855729131 12.5073
124.773041975 -9.08577838642 18.8586
124.655375072 -8.87434195437 29.1625
124.544779889 -8.67535662854 43.4138
124.444652775 -8.49499598252 56.0821
124.334310295 -8.29600811475 75.8626
124.230977251 -8.10945026208 96.4309
124.114030051 -7.89807315193 128.062
124.007562654 -7.70542105626 166.799
123.904855262 -7.51938141668 245.029
123.795643539 -7.32135890382 371.444
123.669618915 -7.09260011513 540.519
123.62517962 -7.01187152164 566.599
123.573872524 -6.91862686985 587.942
123.49516258 -6.7754986329 606.923
123.365133564 -6.53883739632 622.76
