lat,lon,depth,unc,etype,mag,time,Paz,Ppl,Taz,Tpl,S1,D1,R1,S2,D2,R2,ID,src
34.003,136.802,354.700,15.000,EQ,4.000,1984-01-08 08:30:30.480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106496,05-18-17
34.474,137.536,319.000,15.000,EQ,4.000,1973-03-29 20:10:46.300,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106498,05-18-17
34.418,137.078,338.000,15.000,EQ,3.900,1973-08-30 06:59:53.500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106499,05-18-17
34.366,137.080,355.000,15.000,EQ,3.700,1974-04-29 13:37:12.700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106501,05-18-17
34.537,137.077,331.000,15.000,EQ,4.200,1974-05-14 08:38:59.100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106502,05-18-17
34.329,137.333,328.000,15.000,EQ,3.600,1974-05-15 00:37:17.800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106503,05-18-17
34.472,137.354,314.000,15.000,EQ,4.700,1976-03-06 16:55:07.500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106505,05-18-17
34.081,137.653,332.000,15.000,EQ,4.300,1976-07-18 03:37:25.700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106506,05-18-17
34.577,137.438,308.000,15.000,EQ,4.400,1977-01-21 05:51:05.200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106507,05-18-17
34.339,137.583,316.000,15.000,EQ,4.400,1979-11-10 10:35:14.900,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106508,05-18-17
34.313,137.578,306.700,15.000,EQ,3.800,1983-04-13 14:10:18.490,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106509,05-18-17
34.358,138.072,257.000,15.000,EQ,4.300,1980-12-07 01:01:23.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106514,05-18-17
35.706,135.613,353.000,15.000,EQ,4.800,1974-11-22 02:43:08.300,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106524,05-18-17
35.531,135.771,350.000,15.000,EQ,4.200,1977-11-30 07:51:23.100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106525,05-18-17
35.404,135.565,366.000,15.000,EQ,4.800,1978-06-13 18:24:43.800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106526,05-18-17
35.938,135.515,361.000,15.000,EQ,4.400,1978-12-24 11:51:25.500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106527,05-18-17
33.176,136.947,371.700,15.000,EQ,4.600,2004-08-08 07:41:12.390,282.233,24.981,36.487,41.401,61.051,39.981,164.750,162.851,80.270,51.027,100385,05-18-17
35.789,135.472,365.000,15.000,EQ,4.100,1979-12-17 18:24:34.200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106529,05-18-17
35.174,135.856,354.700,15.000,EQ,4.600,1984-02-29 03:32:23.390,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106531,05-18-17
35.481,136.913,309.000,15.000,EQ,4.300,1974-07-23 20:29:13.900,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106534,05-18-17
33.654,136.977,355.600,15.000,EQ,5.100,2010-04-26 23:23:50.240,266.732,27.055,6.581,18.517,315.145,84.430,326.717,48.791,56.894,-173.346,100391,05-18-17
33.903,136.840,344.200,15.000,EQ,5.000,2008-05-16 05:07:33.130,263.893,30.561,82.476,59.431,355.935,14.450,92.487,173.367,75.564,89.359,100390,05-18-17
35.986,136.812,278.200,15.000,EQ,4.000,1982-04-16 07:31:44.520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106537,05-18-17
33.283,137.844,318.500,15.000,EQ,4.700,2004-09-28 09:24:30.440,241.743,45.258,79.776,43.300,244.767,9.179,353.777,340.911,89.009,-99.126,100392,05-18-17
35.409,136.059,351.500,15.000,EQ,4.500,1984-05-13 00:14:41.870,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106539,05-18-17
35.919,137.678,238.000,15.000,EQ,3.800,1973-01-21 13:36:53.400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106540,05-18-17
35.231,137.080,301.000,15.000,EQ,4.700,1974-03-18 10:37:45.700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106541,05-18-17
33.957,137.387,324.400,15.000,EQ,5.100,2007-07-28 08:55:49.300,269.532,33.796,117.048,52.958,316.370,16.719,36.492,191.054,80.149,103.576,100398,05-18-17
35.249,137.205,286.000,15.000,EQ,4.800,1979-07-31 07:39:10.600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106543,05-18-17
35.991,137.890,241.000,15.000,EQ,3.800,1979-11-09 23:59:32.100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106544,05-18-17
35.254,137.637,67.100,15.000,EQ,4.600,1981-08-18 14:08:40.320,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106545,05-18-17
33.688,137.117,352.600,15.000,EQ,4.500,2010-11-23 21:40:22.590,228.835,44.606,56.310,45.150,236.714,3.755,4.168,142.555,89.727,93.745,100400,05-18-17
33.700,137.117,353.800,15.000,EQ,4.600,2009-10-05 14:12:01.760,251.956,47.890,139.887,18.757,22.487,72.711,231.956,271.690,41.240,-26.797,100399,05-18-17
35.263,138.450,176.000,15.000,EQ,5.000,1976-11-06 07:57:24.700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106549,05-18-17
35.332,138.374,57.700,15.000,EQ,4.400,1981-03-22 08:00:48.560,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106550,05-18-17
35.969,138.482,172.700,15.000,EQ,4.400,1981-07-26 00:28:14.920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106551,05-18-17
35.905,138.634,158.900,15.000,EQ,4.800,1984-02-14 16:42:06.470,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106552,05-18-17
