lat,lon,depth,unc,etype,mag,time,Paz,Ppl,Taz,Tpl,S1,D1,R1,S2,D2,R2,ID,src
2.879,129.019,198.000,15.000,EQ,4.900,1977-09-13 07:14:06.200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109003,51817
1.550,127.268,106.200,15.000,EQ,5.300,1989-05-15 18:16:16.870,307.864,1.754,214.794,60.242,243.645,53.685,127.938,10.869,50.543,50.088,100354,51817
2.624,127.991,78.000,15.000,EQ,4.100,1992-01-10 05:18:12.970,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107179,51817
1.430,127.759,208.900,15.000,EQ,5.000,1983-09-19 20:28:21.770,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108772,51817
2.843,128.708,228.500,15.000,EQ,4.500,1987-08-04 19:13:37.650,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107230,51817
3.901,128.264,72.700,15.000,EQ,4.500,2011-07-27 04:45:27.250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104791,51817
2.550,128.482,139.830,15.000,EQ,4.600,2014-01-10 08:10:00.670,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104135,51817
1.796,127.789,228.600,15.000,EQ,4.300,2006-07-21 22:09:46.260,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103085,51817
3.747,128.126,71.700,15.000,EQ,4.700,2012-01-16 05:04:00.890,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104794,51817
3.070,128.143,126.800,15.000,EQ,4.600,2011-08-12 09:27:32.390,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104792,51817
1.644,127.322,103.200,15.000,EQ,6.200,1989-09-14 19:10:25.700,289.523,26.283,156.468,54.118,217.800,74.942,113.432,338.740,27.621,34.081,100370,51817
2.592,127.712,102.300,15.000,EQ,4.900,1993-03-17 14:48:34.510,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107182,51817
2.842,127.534,94.300,15.000,EQ,4.500,2007-10-30 15:39:07.150,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103769,51817
3.044,127.966,83.400,15.000,EQ,4.600,2002-10-23 07:44:10.350,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104681,51817
1.679,127.200,102.200,15.000,EQ,5.600,1989-12-25 19:50:18.960,261.217,32.787,156.490,21.538,295.104,50.022,350.739,31.084,82.916,-139.652,100381,51817
2.570,127.317,79.800,15.000,EQ,5.200,1993-04-22 06:36:13.140,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107184,51817
3.199,128.273,106.300,15.000,EQ,4.700,2012-02-27 11:58:03.910,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104795,51817
2.400,127.572,66.500,15.000,EQ,5.300,1993-07-21 10:28:17.450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107185,51817
2.469,127.860,76.600,15.000,EQ,5.000,2007-11-21 14:39:55.980,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103772,51817
2.796,127.414,64.200,15.000,EQ,4.400,2012-09-30 22:47:25.910,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103795,51817
4.011,127.873,121.900,15.000,EQ,4.800,1981-07-11 13:45:15.200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109251,51817
4.177,127.753,68.100,15.000,EQ,4.200,2010-04-29 08:06:32.880,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105207,51817
2.675,127.464,62.800,15.000,EQ,4.800,1994-06-07 13:17:01.860,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107188,51817
2.836,127.891,80.900,15.000,EQ,4.400,2008-04-11 15:01:47.050,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103776,51817
2.401,127.201,87.800,15.000,EQ,5.000,1994-08-29 03:53:41.380,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107190,51817
2.285,127.746,82.200,15.000,EQ,4.400,2008-08-24 22:09:56.650,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103777,51817
1.973,126.731,83.600,15.000,EQ,5.800,1991-01-03 20:38:37.940,29.757,43.053,199.071,46.447,294.571,88.295,84.641,186.978,5.623,162.327,100424,51817
1.548,127.218,95.000,15.000,EQ,4.500,2007-02-19 14:27:02.490,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103095,51817
1.562,127.093,129.900,15.000,EQ,5.600,1991-02-19 13:16:29.950,275.089,33.349,145.209,44.254,309.471,28.095,12.849,208.094,83.989,117.495,100429,51817
2.664,128.543,236.500,15.000,EQ,5.600,1991-04-18 05:19:29.040,257.931,33.492,128.107,44.065,191.025,84.170,117.557,292.041,28.119,12.446,100432,51817
