lat,lon,depth,unc,etype,mag,time,Paz,Ppl,Taz,Tpl,S1,D1,R1,S2,D2,R2,ID,src
-1.727,139.687,201.000,15.000,EQ,4.200,1979-11-18 21:50:01.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101387,05-18-17
-3.715,137.037,105.400,15.000,EQ,4.400,2013-07-30 21:31:03.870,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100381,05-18-17
-3.545,137.882,90.860,15.000,EQ,4.300,2015-02-19 20:42:00.720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100387,05-18-17
-3.774,138.111,132.700,15.000,EQ,4.200,2000-06-25 20:37:47.070,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100391,05-18-17
-3.755,138.296,96.800,15.000,EQ,4.800,2004-04-29 03:35:21.890,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100392,05-18-17
-3.176,138.219,121.100,15.000,EQ,4.300,2004-05-12 09:46:03.220,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100393,05-18-17
-3.630,138.469,96.100,15.000,EQ,4.000,2005-02-26 19:50:01.690,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100396,05-18-17
-3.697,138.197,80.100,15.000,EQ,4.900,2007-12-19 03:50:51.380,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100399,05-18-17
-3.645,138.575,87.320,15.000,EQ,4.200,2016-07-10 05:17:26.710,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101424,05-18-17
-3.717,138.378,85.320,15.000,EQ,4.300,2017-03-05 20:35:33.530,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101426,05-18-17
-3.754,138.559,83.700,15.000,EQ,4.900,2010-07-22 03:23:58.970,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100403,05-18-17
-3.507,138.534,79.100,15.000,EQ,4.600,2013-04-07 09:33:28.420,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100417,05-18-17
-3.399,138.437,75.900,15.000,EQ,4.700,2013-05-26 13:04:32.380,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100421,05-18-17
-3.455,138.388,76.500,15.000,EQ,4.300,2013-06-29 16:30:04.270,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100422,05-18-17
-3.541,138.122,115.880,15.000,EQ,4.200,2013-10-16 17:59:27.580,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100423,05-18-17
-3.457,138.496,81.410,15.000,EQ,4.400,2014-08-06 21:49:55.860,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100426,05-18-17
-3.686,138.582,87.160,15.000,EQ,4.100,2015-01-20 19:27:28.390,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100434,05-18-17
-3.748,138.215,85.690,15.000,EQ,4.300,2015-08-14 10:57:57.070,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100435,05-18-17
-3.425,139.273,78.400,15.000,EQ,4.300,2000-03-10 19:31:41.020,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100436,05-18-17
-3.016,139.613,142.000,15.000,EQ,4.700,2000-08-16 22:24:05.010,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100438,05-18-17
-3.259,139.686,85.000,15.000,EQ,4.300,2002-06-02 09:04:49.410,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100439,05-18-17
-3.467,139.174,122.700,15.000,EQ,4.600,2005-12-29 17:39:47.940,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100447,05-18-17
-3.399,139.600,82.800,15.000,EQ,4.200,2006-04-24 01:57:30.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100449,05-18-17
-3.175,139.876,93.600,15.000,EQ,4.600,2009-11-09 16:10:57.370,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100463,05-18-17
-3.233,139.974,109.500,15.000,EQ,4.800,2010-07-10 20:02:21.950,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100466,05-18-17
-2.671,140.897,85.300,15.000,EQ,3.900,2004-12-19 13:09:05.690,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100798,05-18-17
-3.128,139.722,82.300,15.000,EQ,4.600,2011-05-20 20:00:07.350,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100471,05-18-17
-3.211,139.860,86.000,15.000,EQ,4.700,2012-03-14 13:51:18.540,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100473,05-18-17
-3.131,139.789,130.000,15.000,EQ,4.800,2012-04-04 16:20:54.810,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100474,05-18-17
-3.540,139.158,93.230,15.000,EQ,4.200,2013-08-17 18:33:28.250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100479,05-18-17
-3.059,139.351,83.850,15.000,EQ,4.300,2013-09-21 22:32:27.980,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100481,05-18-17
-3.217,139.876,92.360,15.000,EQ,4.500,2013-12-29 16:48:57.290,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100483,05-18-17
-3.198,139.763,107.520,15.000,EQ,4.100,2014-01-09 10:54:57.940,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100484,05-18-17
-3.263,139.952,93.360,15.000,EQ,4.300,2014-02-15 01:48:19.750,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100485,05-18-17
-3.358,139.992,117.220,15.000,EQ,4.000,2014-04-08 21:23:14.560,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100486,05-18-17
-3.078,139.390,83.280,15.000,EQ,4.000,2014-07-08 22:10:32.480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100488,05-18-17
-2.952,139.543,93.000,15.000,EQ,6.000,2009-03-28 17:59:31.750,228.335,9.034,343.758,69.678,122.908,56.491,68.190,338.845,39.275,119.298,100003,05-18-17
-2.828,137.973,127.600,15.000,EQ,4.100,2004-08-26 17:08:25.880,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100544,05-18-17
-2.529,138.882,82.300,15.000,EQ,4.700,2000-03-18 23:54:15.660,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100552,05-18-17
-3.429,138.470,75.900,15.000,EQ,5.200,1988-09-02 22:32:44.580,356.655,81.657,91.290,0.679,9.426,46.271,281.545,172.964,44.927,-101.817,100041,05-18-17
-2.192,138.897,111.200,15.000,EQ,4.000,2004-09-23 03:14:13.500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100566,05-18-17
-2.983,138.598,75.500,15.000,EQ,4.500,2005-07-27 19:20:14.310,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100572,05-18-17
-3.744,138.536,88.800,15.000,EQ,6.200,1993-03-01 01:39:27.880,13.281,55.065,122.135,12.720,57.167,64.913,305.710,177.700,42.660,-141.268,100066,05-18-17
-2.536,138.945,96.000,15.000,EQ,4.500,2006-02-25 14:10:14.560,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100579,05-18-17
-2.856,138.340,78.500,15.000,EQ,4.500,2006-03-01 16:17:10.030,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100580,05-18-17
-3.308,139.149,90.500,15.000,EQ,5.400,1994-07-27 09:55:55.310,192.245,10.414,301.577,60.962,80.429,60.633,58.875,311.347,41.752,132.570,100073,05-18-17
-3.262,139.842,114.400,15.000,EQ,5.800,1994-12-15 23:56:11.470,349.007,19.742,226.470,56.287,42.950,34.204,38.422,279.685,69.553,118.036,100075,05-18-17
-3.499,138.646,76.200,15.000,EQ,5.300,1999-02-15 07:46:51.010,161.637,49.228,280.336,22.494,327.152,36.290,206.596,215.175,74.635,-56.711,100093,05-18-17
-3.199,137.419,116.600,15.000,EQ,4.600,1989-10-12 13:39:25.520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101133,05-18-17
-3.768,138.071,86.000,15.000,EQ,4.700,1989-04-17 17:08:37.290,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101138,05-18-17
-3.700,138.400,103.900,15.000,EQ,4.800,1990-07-23 23:29:25.110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101139,05-18-17
-3.008,138.630,77.300,15.000,EQ,5.100,1991-06-14 08:34:48.120,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101141,05-18-17
-3.767,138.430,85.800,15.000,EQ,4.600,1996-10-24 21:25:07.280,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101144,05-18-17
-3.572,138.271,127.100,15.000,EQ,4.000,1998-10-31 21:26:14.340,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101149,05-18-17
-3.373,139.769,96.700,15.000,EQ,4.400,1989-04-23 16:35:27.660,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101152,05-18-17
-3.236,138.347,80.000,15.000,EQ,4.300,2007-12-20 01:00:59.400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100400,05-18-17
-3.522,139.202,112.300,15.000,EQ,4.500,1992-03-20 14:38:50.330,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101155,05-18-17
-3.242,139.718,114.300,15.000,EQ,4.900,1993-02-07 22:10:30.580,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101156,05-18-17
-3.207,139.568,102.000,15.000,EQ,4.900,1994-12-24 21:43:04.160,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101157,05-18-17
-3.136,139.834,113.400,15.000,EQ,4.100,1997-11-19 15:53:45.380,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101158,05-18-17
-3.098,139.612,110.200,15.000,EQ,4.000,1997-12-27 00:39:31.040,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101159,05-18-17
-3.053,139.732,79.200,15.000,EQ,4.200,1998-07-07 10:50:30.920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101160,05-18-17
-3.082,138.892,78.900,15.000,EQ,5.000,1992-10-26 13:29:51.240,221.608,10.002,340.350,69.858,116.902,57.245,69.296,331.839,38.124,118.790,100060,05-18-17
-3.322,139.834,100.800,15.000,EQ,6.000,2007-01-17 04:28:26.660,4.570,15.908,229.519,68.066,73.842,31.818,61.224,286.717,62.476,106.630,100146,05-18-17
-2.959,136.763,106.700,15.000,EQ,4.200,1996-05-11 15:20:40.670,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101171,05-18-17
-2.655,138.684,79.200,15.000,EQ,4.400,1987-04-17 21:24:04.860,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101179,05-18-17
-2.917,138.665,94.600,15.000,EQ,4.400,1997-04-18 20:32:32.360,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101187,05-18-17
-2.688,139.441,101.700,15.000,EQ,4.500,2004-01-03 21:46:45.010,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100686,05-18-17
-2.681,139.061,88.700,15.000,EQ,3.800,1996-08-12 04:00:55.700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101199,05-18-17
-2.756,139.164,98.500,15.000,EQ,3.900,1998-01-21 06:35:48.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101201,05-18-17
-2.733,139.069,82.500,15.000,EQ,4.200,1998-09-03 16:04:15.700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101202,05-18-17
-2.093,139.731,93.300,15.000,EQ,3.900,2004-10-18 15:08:31.900,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100697,05-18-17
-3.082,139.661,83.500,15.000,EQ,4.900,2009-04-13 06:46:02.650,40.988,26.225,253.209,59.789,322.454,72.626,104.606,101.342,22.552,51.131,100188,05-18-17
-2.614,139.976,86.600,15.000,EQ,4.500,2005-08-26 04:51:18.420,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100705,05-18-17
-3.058,139.539,105.700,15.000,EQ,6.000,2009-10-15 12:11:16.410,347.989,18.763,247.178,28.904,295.727,83.435,145.042,30.296,55.304,7.993,100196,05-18-17
-3.113,139.703,102.800,15.000,EQ,5.300,2011-05-15 06:47:05.310,41.573,2.484,297.964,79.555,121.135,43.445,75.168,321.173,48.337,103.629,100214,05-18-17
-3.752,138.055,104.800,15.000,EQ,5.000,2012-01-07 03:21:27.440,340.661,54.847,125.154,29.823,49.204,76.910,287.329,175.178,21.595,-142.023,100220,05-18-17
-2.793,138.949,102.300,15.000,EQ,4.000,2006-11-06 21:41:05.210,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100587,05-18-17
