lat,lon,depth,unc,etype,mag,time,Paz,Ppl,Taz,Tpl,S1,D1,R1,S2,D2,R2,ID,src
2.812,128.915,214.360,15.000,EQ,4.200,2017-02-21 22:20:10.200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110081,51817
2.910,128.591,212.300,15.000,EQ,4.400,2005-10-27 19:42:57.430,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103942,51817
2.857,128.861,225.900,15.000,EQ,4.300,2006-01-01 04:08:53.660,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103947,51817
2.954,128.259,167.700,15.000,EQ,4.300,2006-03-31 15:39:42.010,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103952,51817
3.793,128.193,157.300,15.000,EQ,4.900,1993-07-28 22:14:54.330,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107608,51817
3.445,128.142,128.200,15.000,EQ,5.100,2006-03-07 04:53:31.990,89.196,7.509,350.545,48.771,143.059,51.376,34.224,30.053,63.934,135.982,100885,51817
2.827,128.706,199.400,15.000,EQ,4.900,2006-08-16 21:07:46.100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103958,51817
2.940,128.562,235.800,15.000,EQ,5.200,2000-02-10 13:06:02.110,250.189,40.986,96.170,45.975,273.333,13.540,10.998,172.634,87.440,103.300,100697,51817
2.984,128.619,231.100,15.000,EQ,3.800,2006-09-20 09:25:50.610,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103960,51817
3.766,127.974,117.400,15.000,EQ,4.500,2010-12-30 14:22:40.910,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104708,51817
3.069,127.989,81.000,15.000,EQ,4.600,2004-05-29 10:33:28.720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104683,51817
2.952,128.439,181.700,15.000,EQ,4.100,2006-11-19 21:03:09.470,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103966,51817
3.030,128.493,218.000,15.000,EQ,5.100,1980-09-04 12:57:02.500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109148,51817
3.191,128.470,134.000,15.000,EQ,5.100,1980-08-12 14:19:44.800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109147,51817
4.452,127.396,135.700,15.000,EQ,5.000,1990-06-25 22:46:28.660,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107782,51817
3.037,128.464,210.900,15.000,EQ,4.600,2016-02-28 03:24:22.120,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110172,51817
3.960,127.982,121.000,15.000,EQ,5.200,1985-08-04 09:05:44.020,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107564,51817
3.170,127.793,94.600,15.000,EQ,4.700,1985-09-09 18:18:50.350,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107565,51817
3.687,127.956,141.000,15.000,EQ,5.000,1986-06-28 10:23:34.090,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107567,51817
3.669,127.992,105.800,15.000,EQ,4.900,1989-07-13 18:06:28.400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107569,51817
