lat,lon,depth,unc,ID,etype,mag,time,Paz,Ppl,Taz,Tpl,S1,D1,R1,S2,D2,R2,mlon,mlat,mdep,id_no,src
37.814,72.194,120.100,15.000,100057,EQ,5.800,1992-12-04 11:36:36.200,333.698,60.770,142.094,28.729,218.249,16.873,252.738,56.239,73.908,-84.857,71.860,37.350,131.200,usp0005htj,111120
39.263,75.533,18.200,15.000,100058,EQ,5.600,1993-11-30 20:37:12.800,174.828,9.084,82.551,13.955,219.207,73.610,3.520,128.212,86.624,163.581,76.500,39.730,19.000,usp00064g3,111120
37.291,71.435,101.300,15.000,100059,EQ,5.100,1994-01-02 04:12:11.360,280.377,67.174,145.221,16.617,257.043,31.357,300.249,42.714,63.287,-107.065,71.460,37.300,106.100,usp00065xs,111120
39.247,75.493,27.500,15.000,100060,EQ,5.500,1994-01-12 10:22:51.370,169.663,3.348,262.583,41.049,297.783,59.626,150.635,43.665,64.972,33.921,76.530,39.150,32.000,usp00066c1,111120
37.006,71.662,119.900,15.000,100061,EQ,5.300,1994-07-24 14:47:48.050,281.891,43.576,165.462,25.069,47.620,79.175,233.253,303.500,38.091,-17.725,71.310,37.270,130.000,usp0006g2t,111120
36.920,71.635,109.400,15.000,100062,EQ,5.300,1995-01-29 01:20:10.840,333.357,11.918,71.928,35.229,207.072,74.819,35.026,106.671,56.364,161.667,71.360,37.170,130.200,usp0006s1b,111120
38.061,73.306,33.000,15.000,100063,EQ,5.300,1995-12-23 10:32:00.200,228.938,73.755,73.897,14.797,338.372,60.114,262.436,173.294,30.743,-77.100,73.260,38.400,33.000,usp00079f4,111120
38.379,76.362,33.000,15.000,100064,EQ,5.000,1996-11-23 01:59:45.200,233.611,27.266,32.191,61.030,345.604,19.512,118.084,136.090,72.862,80.529,76.840,39.000,33.000,usp0007tdy,111120
38.213,75.518,136.600,15.000,100065,EQ,5.100,1999-04-17 07:20:55.290,103.108,7.411,200.144,43.279,231.790,54.833,151.222,339.345,66.824,38.794,75.450,37.610,149.600,usp00096f0,111120
36.750,73.213,33.000,15.000,100066,EQ,5.300,1999-05-09 21:38:04.420,204.607,50.843,103.898,8.604,344.608,63.736,226.836,229.349,49.149,-35.804,73.210,36.750,69.200,usp00097pr,111120
38.311,72.860,33.000,15.000,100067,EQ,5.300,1999-06-29 08:04:03.120,162.752,18.554,257.069,12.643,300.801,67.681,184.354,209.145,85.973,-22.377,73.100,38.470,55.900,usp0009as7,111120
37.379,72.539,51.300,15.000,100068,EQ,5.400,1999-07-08 16:42:12.500,350.831,1.200,260.732,4.744,305.690,87.497,175.793,35.874,85.797,2.510,72.520,37.550,67.900,usp0009b9x,111120
38.176,73.053,140.500,15.000,100069,EQ,5.600,2000-05-01 18:41:41.800,304.935,9.157,36.984,12.506,171.269,87.674,15.418,80.628,74.595,177.587,72.430,37.820,152.000,usp0009s69,111120
37.307,72.074,178.000,15.000,100070,EQ,5.100,2001-07-24 11:40:23.990,190.588,48.481,54.341,32.599,195.916,24.441,338.970,305.207,81.461,-112.987,72.190,37.580,190.000,usp000ak2x,111120
38.804,72.154,33.000,15.000,100071,EQ,5.500,2001-09-02 16:58:01.110,131.916,57.396,352.652,25.857,247.607,73.304,250.710,118.227,25.302,-42.237,72.030,39.400,15.000,usp000angm,111120
38.531,73.405,117.500,15.000,100072,EQ,5.500,2002-04-14 02:04:21.140,343.003,35.525,74.427,1.993,23.015,67.277,331.829,124.703,64.185,-154.590,73.380,38.410,139.700,usp000b2c0,111120
38.599,75.325,10.000,15.000,100073,EQ,5.700,2003-09-01 23:16:35.050,312.133,45.979,57.491,14.356,357.659,70.540,313.512,106.996,46.859,-152.834,75.320,38.710,15.000,usp000c6g8,111120
37.536,71.898,109.700,15.000,100074,EQ,5.100,2004-02-23 15:38:42.010,300.771,32.546,165.293,48.168,230.300,81.578,113.485,338.928,24.869,20.382,71.570,37.470,119.200,usp000cmw0,111120
38.683,73.491,108.900,15.000,100075,EQ,5.300,2004-03-21 10:34:53.390,359.816,4.745,267.261,28.238,310.169,73.975,155.862,47.221,66.855,17.471,73.150,38.790,111.100,usp000cqhr,111120
37.426,71.343,78.600,15.000,100076,EQ,4.900,2004-04-30 14:11:21.790,190.616,1.086,99.928,32.346,140.526,68.597,155.119,240.132,66.938,23.367,71.100,37.500,73.200,usp000ctuv,111120
38.107,72.707,114.900,15.000,100077,EQ,5.700,2005-02-25 23:04:04.020,323.770,52.703,217.240,12.229,343.058,44.579,323.983,100.434,65.623,-128.557,72.400,38.180,134.400,usp000dgyx,111120
37.367,74.733,11.000,15.000,100078,EQ,5.600,2006-08-06 14:26:19.340,350.342,8.337,80.532,1.294,125.735,83.195,185.001,35.141,85.034,-6.831,74.670,37.570,24.000,usp000eqc0,111120
36.728,72.971,53.800,15.000,100079,EQ,5.100,2007-02-11 04:39:18.390,348.013,55.936,80.333,1.568,19.032,55.499,312.755,140.526,52.763,-134.645,73.000,36.790,26.500,usp000f4ng,111120
39.259,74.767,16.500,15.000,100080,EQ,4.900,2007-04-15 22:20:09.550,354.504,14.189,87.671,12.327,40.880,88.718,341.073,131.320,71.078,-178.645,74.810,39.600,26.400,usp000f9u0,111120
37.093,71.718,117.000,15.000,100081,EQ,5.100,2007-08-08 00:37:04.910,284.118,39.499,163.062,32.039,45.110,85.719,235.812,308.839,34.423,-7.588,71.320,37.010,126.900,usp000fj4k,111120
38.155,73.264,131.300,15.000,100082,EQ,5.500,2007-11-06 02:15:46.730,305.441,21.783,40.823,13.209,351.900,84.213,334.777,84.619,64.914,-173.608,72.950,38.500,125.600,usp000fs1e,111120
39.345,74.960,10.000,15.000,100083,EQ,5.000,2008-04-10 07:17:19.790,191.906,3.538,291.404,69.459,83.761,51.792,63.923,302.114,45.107,119.181,75.050,39.480,12.700,usp000g3hw,111120
38.313,73.457,146.100,15.000,100084,EQ,5.300,2008-09-20 02:54:36.970,314.819,40.078,214.947,11.518,346.560,53.384,336.965,90.790,71.695,-141.080,73.230,38.300,146.400,usp000ghcz,111120
39.500,73.814,35.000,15.000,100085,EQ,5.200,2008-10-13 16:05:25.040,156.089,19.043,41.933,49.853,92.034,71.953,125.794,205.284,39.536,29.121,73.690,39.500,12.000,usp000gk5z,111120
39.420,73.934,17.800,15.000,100086,EQ,4.900,2008-10-23 05:50:45.600,332.180,2.981,74.708,76.503,229.929,49.397,72.561,75.694,43.586,109.270,73.730,39.520,20.000,usp000gkur,111120
39.478,74.017,35.000,15.000,100087,EQ,4.900,2008-11-06 14:23:51.800,136.912,21.922,272.203,60.479,257.885,28.442,132.469,31.735,69.432,69.911,73.980,39.610,15.700,usp000gn2y,111120
38.181,72.241,20.000,15.000,100088,EQ,5.000,2009-01-25 21:16:18.990,152.833,17.946,248.052,15.685,200.130,88.470,335.846,290.817,65.855,-178.323,72.040,38.670,29.400,usp000gt3n,111120
38.072,71.588,2.900,15.000,100089,EQ,5.100,2009-03-03 14:22:10.280,191.191,32.844,98.280,4.498,329.373,70.849,207.689,229.605,63.963,-21.414,71.380,38.390,19.700,usp000gukd,111120
37.469,71.782,124.700,15.000,100090,EQ,5.000,2009-07-02 23:50:50.470,269.398,24.761,163.494,30.715,215.263,86.273,138.798,308.521,48.904,4.949,71.520,37.400,131.600,usp000gyvz,111120
38.245,71.467,47.000,15.000,100091,EQ,5.400,2010-01-02 02:15:12.090,197.366,37.825,101.727,7.213,335.417,69.828,213.818,232.409,58.505,-23.855,71.410,38.400,14.200,usp000h5kn,111120
37.487,74.630,50.100,15.000,100092,EQ,5.100,2010-03-23 15:02:08.030,350.834,42.888,257.038,4.076,24.649,57.893,329.417,132.087,64.470,-143.913,74.660,37.500,19.400,usp000h9wn,111120
37.463,74.618,49.400,15.000,100093,EQ,5.000,2010-03-23 15:51:25.400,172.971,27.629,76.271,12.567,307.085,79.976,209.290,211.508,61.199,-11.457,74.700,37.650,24.100,usp000h9wq,111120
39.453,73.840,10.000,15.000,100094,EQ,5.400,2010-09-07 15:41:37.970,177.181,3.297,267.602,7.272,312.206,82.520,177.177,42.574,87.201,7.489,73.980,39.580,21.200,usp000hkdc,111120
38.275,73.036,102.600,15.000,100095,EQ,5.000,2010-11-25 09:27:31.240,299.650,38.103,44.629,18.242,89.104,48.876,196.583,348.023,77.585,-42.333,72.910,38.470,118.400,usp000hq36,111120
39.442,75.251,10.000,15.000,100096,EQ,4.900,2011-01-01 01:56:05.990,180.289,1.415,79.784,82.287,262.583,44.097,79.071,97.632,46.902,100.409,75.160,39.440,12.000,usp000hsd2,111120
38.413,72.791,110.000,15.000,100097,EQ,6.000,2011-01-24 02:45:31.520,335.277,38.053,85.311,23.637,126.455,43.998,192.670,27.269,81.237,-46.707,72.780,38.500,119.200,usp000htk2,111120
38.310,76.888,31.500,15.000,100098,EQ,4.900,2011-12-01 12:48:17.710,0.711,19.067,243.597,52.824,51.943,37.401,33.181,294.492,70.585,122.616,76.890,38.540,43.900,usp000jbp9,111120
36.741,73.152,11.000,15.000,100099,EQ,5.600,2012-03-12 06:06:40.640,182.827,48.471,85.982,6.025,324.465,62.926,222.676,211.701,52.874,-34.809,73.240,36.880,22.000,usp000jg4d,111120
37.248,71.375,98.400,15.000,100100,EQ,5.600,2012-07-19 07:36:35.470,186.315,9.459,24.182,80.071,272.634,35.637,84.862,98.948,54.528,93.674,71.190,37.120,110.700,usp000jp6g,111120
38.313,74.008,130.700,15.000,100101,EQ,5.200,2012-07-26 01:06:31.770,5.001,56.356,215.300,29.882,341.020,19.788,315.716,113.563,76.328,-104.443,73.930,38.270,158.200,usp000jpf7,111120
38.132,74.131,156.100,15.000,100102,EQ,4.700,2012-12-08 10:09:40.810,11.690,16.038,126.422,55.508,258.454,67.205,57.574,137.075,38.908,141.912,74.110,38.120,178.500,usp000jwp8,111120
38.606,71.594,11.600,15.000,100103,EQ,5.100,2013-03-03 03:12:26.010,359.761,0.210,89.774,3.346,134.719,87.486,177.781,224.816,87.784,2.515,71.500,38.640,23.500,usc000ffef,111120
36.891,73.127,41.600,15.000,100104,EQ,4.800,2013-06-21 20:51:56.240,320.069,71.977,70.508,6.482,355.252,53.659,290.954,142.381,41.215,-115.925,73.240,37.000,19.000,usc000hxnt,111120
39.272,73.471,28.800,15.000,100105,EQ,5.000,2013-06-30 04:59:34.380,147.397,3.294,56.665,12.516,192.681,78.821,6.591,101.398,83.534,168.749,73.470,39.260,27.700,usb000i3n7,111120
37.218,71.718,35.400,15.000,100106,EQ,4.800,2013-08-24 02:35:53.760,355.734,18.310,262.416,9.921,37.956,69.881,353.867,130.072,84.243,-159.774,71.620,37.280,24.500,usb000jb53,111120
37.271,71.783,35.000,15.000,100107,EQ,4.800,2013-08-24 16:56:29.790,350.789,4.991,81.711,10.435,125.875,79.071,176.113,216.613,86.184,10.954,71.700,37.260,24.200,usb000jbb6,111120
36.748,73.207,35.000,15.000,100108,EQ,4.800,2013-12-05 18:11:06.670,161.164,0.837,251.539,24.164,293.714,72.556,162.988,28.955,73.792,18.191,73.140,36.720,27.200,usb000lc24,111120
38.364,73.937,135.810,15.000,100109,EQ,4.900,2013-12-24 12:40:33.740,333.163,17.261,172.837,71.738,54.079,28.199,77.689,247.987,62.505,96.522,73.830,38.330,129.300,usc000lqvb,111120
37.244,71.243,101.070,15.000,100110,EQ,5.200,2014-03-28 10:24:12.500,169.719,7.294,58.253,70.720,240.288,40.779,62.183,95.156,54.713,111.925,71.090,37.160,100.900,usc000nugd,111120
37.451,72.147,8.360,15.000,100111,EQ,4.900,2014-09-13 01:57:56.020,355.879,15.946,86.468,2.059,40.079,80.278,347.122,132.290,77.310,-170.033,72.080,37.770,28.200,usb000sc18,111120
38.192,72.969,138.240,15.000,100112,EQ,5.000,2014-11-18 00:37:25.980,299.745,29.389,203.116,11.584,337.671,60.725,346.407,74.414,78.170,-150.026,72.970,38.180,142.900,usc000sybi,111120
37.289,71.770,128.420,15.000,100113,EQ,4.900,2015-01-03 12:46:34.300,4.587,79.794,127.833,5.637,208.463,40.060,256.754,45.558,51.210,-79.094,71.680,37.400,130.800,usc000tbeq,111120
37.343,71.936,166.620,15.000,100114,EQ,4.600,2015-04-28 05:03:25.410,4.498,13.068,174.939,76.754,97.409,31.986,94.012,272.682,58.102,87.498,71.950,37.260,179.400,us200029sf,111120
38.430,73.504,122.370,15.000,100115,EQ,4.500,2015-06-24 17:10:01.590,331.486,26.652,64.614,6.205,15.167,76.069,336.074,111.264,66.820,-164.817,73.300,38.470,132.400,us10002leu,111120
38.992,72.609,10.000,15.000,100116,EQ,4.800,2015-07-13 18:25:05.360,1.608,24.802,269.785,3.938,42.909,69.807,344.675,138.313,75.638,-159.126,72.610,39.180,26.100,us20002x6l,111120
38.345,73.863,127.390,15.000,100117,EQ,4.700,2015-08-31 16:13:41.630,337.653,52.272,200.914,29.398,93.250,77.750,248.045,335.490,24.993,-30.144,73.690,38.280,148.800,us100036cl,111120
38.733,73.203,13.300,15.000,100118,EQ,5.000,2016-01-13 21:37:37.050,357.140,27.020,95.725,16.316,138.909,58.675,188.251,44.598,82.958,-31.591,73.210,38.780,23.400,us10004e8c,111120
37.002,71.480,114.790,15.000,100119,EQ,5.100,2016-04-24 21:43:10.390,356.840,10.477,101.488,53.823,121.241,45.625,141.783,240.081,63.756,51.235,71.570,37.040,129.100,us20005lgb,111120
38.769,72.526,4.750,15.000,100120,EQ,5.000,2016-08-14 15:05:20.900,201.283,60.017,89.972,11.842,338.110,62.136,238.975,210.260,40.748,-45.727,72.550,39.050,17.800,us10006drz,111120
39.285,74.258,10.000,15.000,100121,EQ,5.100,2016-11-26 09:23:26.200,329.027,2.334,59.180,3.745,194.141,89.004,4.301,104.066,85.699,179.001,74.260,39.260,20.000,us10007cik,111120
38.291,76.729,37.170,15.000,100122,EQ,5.300,2017-01-20 09:54:06.770,66.520,24.744,288.883,58.046,121.929,26.372,43.186,351.868,72.303,109.875,76.930,38.330,19.300,us10007ubb,111120
38.331,72.628,15.000,15.000,100123,EQ,7.300,1911-02-18 18:41:09.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,iscgem16958134,111120
38.428,72.797,20.000,15.000,100124,EQ,6.500,1918-12-01 02:35:21.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,iscgem913358,111120
39.071,75.441,20.000,15.000,100125,EQ,6.500,1919-07-24 02:03:33.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,iscgem912862,111120
38.876,74.863,20.000,15.000,100126,EQ,6.800,1944-09-27 16:25:08.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,iscgem899556,111120
38.518,71.910,15.000,15.000,100127,EQ,5.600,1950-11-19 21:34:59.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,iscgem896091,111120
37.332,72.415,15.000,15.000,100128,EQ,5.900,1954-01-23 16:06:33.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,iscgem890273,111120
37.381,72.365,15.000,15.000,100129,EQ,5.700,1954-01-23 17:12:00.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,iscgem890274,111120
38.096,72.784,124.900,15.000,100130,EQ,6.300,1955-03-06 20:55:28.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,iscgem889289,111120
38.821,74.669,15.000,15.000,100131,EQ,5.500,1956-05-08 19:50:06.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,iscgem888235,111120
39.106,74.411,15.000,15.000,100132,EQ,5.600,1957-09-01 12:49:57.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,iscgem887124,111120
