lon,lat,depth,unc,etype,src
144.9340,40.6900,6.2000,nan,AS,nan
144.8710,40.6904,6.1900,nan,AS,nan
144.7680,40.6910,6.3600,nan,AS,nan
144.7330,40.6912,6.6100,nan,AS,nan
144.5970,40.6917,8.0700,nan,AS,nan
144.4470,40.6922,7.8400,nan,AS,nan
144.3740,40.6923,7.9700,nan,AS,nan
144.3370,40.6924,8.2700,nan,AS,nan
144.3050,40.6924,8.6500,nan,AS,nan
144.2460,40.6925,9.0800,nan,AS,nan
144.1930,40.6925,10.2900,nan,AS,nan
144.0590,40.6924,11.2300,nan,AS,nan
143.9460,40.6922,12.7400,nan,AS,nan
143.8930,40.6921,12.6000,nan,AS,nan
143.8200,40.6919,12.9000,nan,AS,nan
143.7170,40.6916,13.8400,nan,AS,nan
143.6110,40.6911,15.0100,nan,AS,nan
