lon,lat,depth,unc,etype,src
-76.9100,-52.3600,5.5500,nan,AS,nan
-76.8596,-52.3464,5.5800,nan,AS,nan
-76.8271,-52.3376,5.3600,nan,AS,nan
-76.7738,-52.3231,4.9900,nan,AS,nan
-76.7324,-52.3118,4.4900,nan,AS,nan
-76.6881,-52.2998,4.4900,nan,AS,nan
-76.6202,-52.2812,4.6000,nan,AS,nan
-76.5405,-52.2594,4.8800,nan,AS,nan
-76.4610,-52.2375,5.4100,nan,AS,nan
-76.4139,-52.2245,5.5200,nan,AS,nan
-76.3727,-52.2131,5.9400,nan,AS,nan
-76.3227,-52.1993,6.3600,nan,AS,nan
-76.2727,-52.1854,6.4800,nan,AS,nan
-76.2022,-52.1658,6.7900,nan,AS,nan
-76.1552,-52.1527,6.7900,nan,AS,nan
-76.0936,-52.1355,6.8100,nan,AS,nan
-76.0174,-52.1141,7.0400,nan,AS,nan
-75.9383,-52.0919,7.2900,nan,AS,nan
-75.8739,-52.0737,7.2900,nan,AS,nan
-75.7921,-52.0506,7.2900,nan,AS,nan
-75.6550,-52.0116,7.3500,nan,AS,nan
-75.5093,-51.9699,7.4900,nan,AS,nan
