lon,lat,depth,unc,etype,src
143.8610,35.7445,5.7500,nan,AS,nan
143.8000,35.7732,5.6700,nan,AS,nan
143.6890,35.8254,6.1200,nan,AS,nan
143.5750,35.8795,6.7200,nan,AS,nan
143.5310,35.8998,6.0400,nan,AS,nan
143.5050,35.9120,5.3000,nan,AS,nan
143.4790,35.9242,4.8500,nan,AS,nan
143.4450,35.9405,4.8500,nan,AS,nan
143.4140,35.9547,4.4000,nan,AS,nan
143.3290,35.9945,6.1900,nan,AS,nan
143.2770,36.0189,7.9100,nan,AS,nan
143.2240,36.0433,8.7300,nan,AS,nan
143.1630,36.0717,8.8800,nan,AS,nan
143.0780,36.1112,9.3300,nan,AS,nan
143.0170,36.1395,9.4800,nan,AS,nan
142.9840,36.1546,9.4000,nan,AS,nan
142.9230,36.1829,10.0000,nan,AS,nan
142.8720,36.2061,11.2700,nan,AS,nan
142.8280,36.2264,12.2400,nan,AS,nan
142.7610,36.2575,12.4600,nan,AS,nan
142.6750,36.2968,14.2500,nan,AS,nan
142.6070,36.3280,15.0000,nan,AS,nan
142.4750,36.3882,16.8700,nan,AS,nan
142.3730,36.4342,17.9100,nan,AS,nan
142.2480,36.4911,19.1800,nan,AS,nan
142.1880,36.5180,19.8500,nan,AS,nan
