lon,lat,depth,unc,etype,src
146.6290,41.8256,6.8600,nan,AS,nan
146.6000,41.8590,7.1400,nan,AS,nan
146.5720,41.8902,7.7000,nan,AS,nan
146.5500,41.9152,7.1400,nan,AS,nan
146.5230,41.9466,7.9800,nan,AS,nan
146.4550,42.0236,8.9500,nan,AS,nan
146.3580,42.1340,10.6200,nan,AS,nan
146.2670,42.2359,12.0100,nan,AS,nan
146.1840,42.3295,13.5400,nan,AS,nan
146.0330,42.4978,17.0200,nan,AS,nan
145.9830,42.5538,18.5500,nan,AS,nan
145.7660,42.7944,26.7700,nan,AS,nan
145.6680,42.9020,30.8000,nan,AS,nan
145.6040,42.9724,34.5700,nan,AS,nan
