lon,lat,depth,unc,elev,thickness
332.4170,-61.0830,4.8190,5.0000,-4641.0000,178.0000
332.5000,-61.0830,4.7440,5.0000,-4567.0000,177.0000
332.5830,-61.0830,4.5210,5.0000,-4343.0000,178.0000
332.6670,-61.0830,4.3340,5.0000,-4154.0000,180.0000
332.7500,-61.0830,4.4190,5.0000,-4239.0000,180.0000
332.8330,-61.0830,4.5810,5.0000,-4399.0000,182.0000
332.9170,-61.0830,4.4800,5.0000,-4296.0000,184.0000
333.0000,-61.0830,4.0660,5.0000,-3880.0000,186.0000
333.0830,-61.0830,3.7900,5.0000,-3601.0000,189.0000
333.1670,-61.0830,3.3640,5.0000,-3172.0000,192.0000
333.2500,-61.0830,3.1240,5.0000,-2928.0000,196.0000
333.3330,-61.0830,3.1980,5.0000,-2998.0000,200.0000
333.4170,-61.0830,3.2940,5.0000,-3089.0000,205.0000
333.5000,-61.0830,3.5980,5.0000,-3388.0000,210.0000
333.5830,-61.0830,3.2320,5.0000,-3016.0000,216.0000
333.6670,-61.0830,3.3080,5.0000,-3085.0000,223.0000
333.7500,-61.0830,3.5400,5.0000,-3310.0000,230.0000
333.8330,-61.0830,3.8860,5.0000,-3646.0000,240.0000
333.9170,-61.0830,3.5780,5.0000,-3329.0000,249.0000
334.0000,-61.0830,3.3540,5.0000,-3095.0000,259.0000
334.0830,-61.0830,3.5430,5.0000,-3273.0000,270.0000
334.1670,-61.0830,3.9590,5.0000,-3677.0000,282.0000
334.2500,-61.0830,3.3500,5.0000,-3056.0000,294.0000
334.3330,-61.0830,3.5180,5.0000,-3212.0000,306.0000
334.4170,-61.0830,3.6810,5.0000,-3361.0000,320.0000
334.5000,-61.0830,4.0110,5.0000,-3678.0000,333.0000
334.5830,-61.0830,3.9050,5.0000,-3557.0000,348.0000
334.6670,-61.0830,4.1930,5.0000,-3832.0000,361.0000
