lon,lat,depth,unc,etype,src
-76.9832,-15.9116,3.0100,nan,AS,nan
-76.9698,-15.8951,3.0100,nan,AS,nan
-76.9430,-15.8621,3.2700,nan,AS,nan
-76.8936,-15.8011,3.3600,nan,AS,nan
-76.8617,-15.7617,3.2600,nan,AS,nan
-76.8484,-15.7452,3.1700,nan,AS,nan
-76.8103,-15.6981,3.3500,nan,AS,nan
-76.7682,-15.6461,3.3400,nan,AS,nan
-76.7435,-15.6155,2.8900,nan,AS,nan
-76.7127,-15.5774,3.1500,nan,AS,nan
-76.6829,-15.5405,3.0600,nan,AS,nan
-76.6491,-15.4986,3.6000,nan,AS,nan
-76.6009,-15.4388,3.6800,nan,AS,nan
-76.5589,-15.3867,3.9400,nan,AS,nan
-76.5364,-15.3587,4.1200,nan,AS,nan
-76.5210,-15.3396,3.8500,nan,AS,nan
-76.4964,-15.3091,4.0300,nan,AS,nan
-76.4596,-15.2633,4.6500,nan,AS,nan
-76.4125,-15.2048,5.4600,nan,AS,nan
-76.3798,-15.1641,5.3600,nan,AS,nan
-76.3297,-15.1017,6.0800,nan,AS,nan
-76.2970,-15.0610,7.0600,nan,AS,nan
-76.2226,-14.9682,9.4800,nan,AS,nan
-76.1574,-14.8868,11.4500,nan,AS,nan
-76.0636,-14.7696,14.1400,nan,AS,nan
-76.0097,-14.7022,15.7600,nan,AS,nan
