lon,lat,depth,unc,etype,src
-78.4045,-43.1664,3.6700,nan,AS,nan
-77.8673,-43.1102,3.6700,nan,AS,nan
-77.0634,-43.0211,3.7400,nan,AS,nan
-76.9927,-43.0130,3.4600,nan,AS,nan
-76.9271,-43.0054,3.8100,nan,AS,nan
-76.6195,-42.9694,3.8100,nan,AS,nan
-76.5893,-42.9658,3.6700,nan,AS,nan
-76.4835,-42.9532,3.9500,nan,AS,nan
-76.3627,-42.9387,3.9500,nan,AS,nan
-76.0758,-42.9036,4.0200,nan,AS,nan
-76.0104,-42.8956,4.3600,nan,AS,nan
-75.9701,-42.8906,4.3000,nan,AS,nan
-75.8345,-42.8736,4.5000,nan,AS,nan
-75.5683,-42.8398,5.6100,nan,AS,nan
-75.3827,-42.8159,6.3000,nan,AS,nan
-75.2072,-42.7929,6.7900,nan,AS,nan
-75.0670,-42.7744,8.4500,nan,AS,nan
-74.9118,-42.7537,10.6000,nan,AS,nan
-74.6916,-42.7239,13.7900,nan,AS,nan
-74.5918,-42.7102,15.7300,nan,AS,nan
