lon,lat,depth,unc,etype,src
134.6580,32.1196,5.9300,nan,AS,nan
134.6260,32.1694,5.8400,nan,AS,nan
134.5720,32.2529,6.2000,nan,AS,nan
134.5380,32.3047,5.6500,nan,AS,nan
134.4970,32.3683,6.2000,nan,AS,nan
134.4760,32.4001,6.9300,nan,AS,nan
134.4230,32.4817,7.7500,nan,AS,nan
134.3660,32.5692,8.7500,nan,AS,nan
134.2870,32.6905,10.4900,nan,AS,nan
134.1940,32.8316,12.5800,nan,AS,nan
134.1260,32.9349,13.9500,nan,AS,nan
134.0600,33.0342,15.4100,nan,AS,nan
133.9970,33.1294,16.4100,nan,AS,nan
133.9260,33.2366,17.6900,nan,AS,nan
133.8230,33.3913,19.8800,nan,AS,nan
133.7660,33.4766,21.2500,nan,AS,nan
133.7090,33.5618,22.5200,nan,AS,nan
