lon,lat,depth
94.9503,2.8004,13.1304
94.8806,2.8483,13.1304
95.0335,2.7432,13.1304
95.1032,2.6954,13.1304
95.1767,2.6448,13.1304
95.2483,2.5956,12.8696
95.3295,2.5397,13.1304
95.3992,2.4919,12.8696
95.4766,2.4386,12.8696
95.5539,2.3854,12.0870
95.6274,2.3349,11.5652
95.6951,2.2883,11.5652
95.7744,2.2337,11.5652
95.8459,2.1845,12.3478
95.9174,2.1353,12.6087
95.9909,2.0847,12.0870
96.0682,2.0314,11.8261
96.1417,1.9809,12.0870
96.2171,1.9289,12.3478
96.2905,1.8783,12.6087
96.3678,1.8251,12.3478
