lon,lat,depth,unc,etype,src
-71.8654,-21.0702,3.9900,nan,AS,nan
-71.8158,-21.0707,4.1500,nan,AS,nan
-71.7090,-21.0718,4.1500,nan,AS,nan
-71.6478,-21.0724,3.1900,nan,AS,nan
-71.5832,-21.0730,4.3100,nan,AS,nan
-71.4498,-21.0742,5.2700,nan,AS,nan
-71.3582,-21.0749,5.4300,nan,AS,nan
-71.3088,-21.0753,5.9100,nan,AS,nan
-71.2629,-21.0756,5.5900,nan,AS,nan
-71.1754,-21.0763,7.0300,nan,AS,nan
-71.0536,-21.0771,8.6300,nan,AS,nan
-70.8863,-21.0780,11.8200,nan,AS,nan
-70.7570,-21.0786,14.5400,nan,AS,nan
-70.5822,-21.0793,19.1700,nan,AS,nan
-70.4303,-21.0797,23.4800,nan,AS,nan
