lon,lat,depth,unc,etype,src
-81.5336,-1.7173,3.3400,nan,AS,nan
-81.5214,-1.7131,3.4000,nan,AS,nan
-81.5171,-1.7115,3.4300,nan,AS,nan
-81.5127,-1.7100,3.5600,nan,AS,nan
-81.5066,-1.7079,3.6700,nan,AS,nan
-81.4969,-1.7045,3.7800,nan,AS,nan
-81.4883,-1.7015,3.9600,nan,AS,nan
-81.4764,-1.6973,4.1000,nan,AS,nan
-81.4663,-1.6938,4.2100,nan,AS,nan
-81.4518,-1.6888,4.2100,nan,AS,nan
-81.4371,-1.6837,4.1000,nan,AS,nan
-81.4267,-1.6800,3.9000,nan,AS,nan
-81.4169,-1.6766,3.8300,nan,AS,nan
-81.4090,-1.6739,3.8100,nan,AS,nan
-81.4004,-1.6708,3.8400,nan,AS,nan
-81.3910,-1.6676,4.0800,nan,AS,nan
-81.3817,-1.6643,4.3500,nan,AS,nan
-81.3665,-1.6590,4.6800,nan,AS,nan
-81.3553,-1.6551,4.9300,nan,AS,nan
-81.3413,-1.6502,4.9300,nan,AS,nan
-81.3273,-1.6454,4.9300,nan,AS,nan
-81.3150,-1.6411,4.8900,nan,AS,nan
-81.3071,-1.6383,4.7600,nan,AS,nan
-81.2966,-1.6346,4.8400,nan,AS,nan
-81.2812,-1.6293,4.9800,nan,AS,nan
-81.2624,-1.6227,5.2300,nan,AS,nan
-81.2423,-1.6157,5.3200,nan,AS,nan
