lon,lat,depth,unc,etype,src
-78.2754,-13.8409,4.5200,nan,AS,nan
-78.2277,-13.8009,4.7400,nan,AS,nan
-78.1484,-13.7343,4.9600,nan,AS,nan
-78.0893,-13.6846,4.9500,nan,AS,nan
-78.0129,-13.6203,5.2700,nan,AS,nan
-77.9712,-13.5851,5.2700,nan,AS,nan
-77.9251,-13.5463,5.6000,nan,AS,nan
-77.8805,-13.5087,5.7000,nan,AS,nan
-77.8286,-13.4649,6.3700,nan,AS,nan
-77.7754,-13.4200,6.9300,nan,AS,nan
-77.7209,-13.3739,7.7200,nan,AS,nan
-77.6576,-13.3204,8.9500,nan,AS,nan
-77.6016,-13.2731,10.4100,nan,AS,nan
-77.5326,-13.2147,11.9900,nan,AS,nan
-77.4537,-13.1479,13.9000,nan,AS,nan
-77.3906,-13.0943,15.3600,nan,AS,nan
-77.3246,-13.0384,16.9300,nan,AS,nan
-77.2673,-12.9897,18.2800,nan,AS,nan
-77.1913,-12.9251,20.2000,nan,AS,nan
-77.1183,-12.8631,21.8800,nan,AS,nan
-77.0439,-12.7997,23.6800,nan,AS,nan
-76.9795,-12.7449,25.2600,nan,AS,nan
-76.9052,-12.6815,26.8300,nan,AS,nan
