lon,lat,depth,unc,etype,mag
-69.6390,-33.2370,10.0000,nan,ER,4.0000
-70.3232,-31.5039,96.2100,nan,ER,5.4000
-70.5400,-32.9160,98.7000,nan,ER,4.3000
-68.8042,-29.1902,27.6100,nan,ER,5.2000
-68.7459,-29.1646,10.0000,nan,ER,5.7000
-70.0557,-29.3362,101.1500,nan,ER,4.4000
-70.3320,-33.1490,108.1000,nan,ER,4.3000
-66.9988,-28.8587,135.2500,nan,ER,4.6000
-69.7730,-31.7110,109.0000,nan,ER,4.5000
-67.8590,-31.2280,10.0000,nan,ER,4.1000
-69.1430,-31.2480,104.0000,nan,ER,4.4000
-69.5203,-32.0572,106.7800,nan,ER,4.6000
-68.6830,-31.5940,112.0000,nan,ER,4.2000
-70.4110,-33.7080,96.3000,nan,ER,4.6000
-68.6357,-31.2234,109.6600,nan,ER,4.8000
-67.9500,-28.5320,127.0000,nan,ER,4.7000
-70.2770,-32.9780,114.7000,nan,ER,4.1000
-70.0160,-28.9800,118.1000,nan,ER,4.7000
-67.3940,-28.8570,130.0000,nan,ER,4.1000
-68.5090,-32.0310,118.0000,nan,ER,4.1000
-68.7030,-31.2980,112.0000,nan,ER,4.6000
-69.0290,-30.1290,123.0000,nan,ER,4.5000
-69.9280,-32.4840,126.0000,nan,ER,4.3000
-70.2830,-33.3330,106.9000,nan,ER,4.4000
-67.3960,-28.5040,149.0000,nan,ER,4.4000
-66.7828,-29.3228,40.3100,nan,ER,4.6000
-68.1214,-31.1362,104.6600,nan,ER,5.2000
-67.7789,-29.2860,119.5100,nan,ER,4.4000
-68.6098,-31.5271,67.0700,nan,ER,4.0000
-70.0601,-33.9514,108.6000,nan,ER,4.6000
-70.6210,-32.8720,95.3000,nan,ER,4.6000
-66.9620,-28.7640,153.0000,nan,ER,4.8000
-69.2994,-31.3939,113.0000,nan,ER,5.3000
-66.9562,-28.5998,127.8200,nan,ER,4.7000
-68.9590,-31.6437,108.5800,nan,ER,4.7000
-70.6370,-36.5733,135.4900,nan,ER,4.2000
-68.1738,-31.4819,10.1100,nan,ER,4.4000
-69.7407,-31.6294,107.7200,nan,ER,4.4000
-65.4115,-30.9232,179.7000,nan,ER,4.4000
-67.4793,-32.6627,22.2600,nan,ER,4.9000
-69.4235,-31.6490,115.3100,nan,ER,4.4000
-67.5910,-28.5040,133.0000,nan,ER,4.3000
-69.2052,-28.3644,95.2000,nan,ER,4.4000
-70.8550,-34.5330,87.5000,nan,ER,4.1000
-65.7530,-28.0790,33.0000,nan,ER,4.6000
-68.4507,-29.1366,105.0300,nan,ER,4.1000
-70.3490,-33.6040,117.9000,nan,ER,4.4000
-69.8395,-32.8046,108.0000,nan,ER,4.1000
-68.6330,-32.2850,130.0000,nan,ER,4.1000
-66.1768,-32.9023,92.7400,nan,ER,4.0000
-69.5038,-31.3537,178.5900,nan,ER,4.0000
-70.7850,-28.1100,47.2000,nan,ER,4.0000
-69.5935,-33.1990,102.3300,nan,ER,4.0000
-67.5396,-28.3601,128.9200,nan,ER,4.2000
-64.9730,-31.7190,20.0000,nan,ER,4.7000
-67.1849,-28.0878,124.2800,nan,ER,4.8000
-70.6390,-28.8330,106.1000,nan,ER,4.6000
-69.3860,-31.5460,110.0000,nan,ER,4.7000
-70.6840,-34.4750,111.7000,nan,ER,4.9000
-69.6000,-29.0610,115.0000,nan,ER,4.5000
-70.9290,-33.4720,77.2000,nan,ER,4.1000
-68.5203,-28.9540,107.7700,nan,ER,4.5000
-69.5260,-30.2020,15.8000,nan,ER,4.3000
-66.8210,-34.3620,11.6000,nan,ER,4.7000
-69.4630,-29.4780,97.5000,nan,ER,4.4000
-66.6340,-34.3450,11.0000,nan,ER,4.2000
-67.6350,-32.7940,47.1000,nan,ER,4.1000
-69.1260,-31.9310,105.4000,nan,ER,4.5000
-70.0390,-32.6580,104.3000,nan,ER,5.3000
-70.5980,-32.2510,79.3000,nan,ER,4.8000
-69.4280,-34.9280,151.7000,nan,ER,4.6000
-69.2580,-30.5100,42.7000,nan,ER,4.6000
-68.9350,-31.5160,110.0000,nan,ER,4.2000
-66.3360,-28.6360,49.7000,nan,ER,4.3000
-67.1980,-28.6710,134.5000,nan,ER,4.2000
-69.6750,-29.8340,112.4000,nan,ER,4.2000
-70.9750,-30.0570,72.5000,nan,ER,4.2000
-69.3030,-29.1880,80.2000,nan,ER,4.4000
-69.3730,-32.4470,121.8000,nan,ER,4.9000
-70.7390,-33.4980,89.4000,nan,ER,5.0000
-70.5080,-28.6290,99.1000,nan,ER,4.9000
-69.4080,-31.5580,110.0000,nan,ER,4.2000
-68.5430,-29.3990,6.0000,nan,ER,4.6000
-68.8120,-28.9970,87.2000,nan,ER,4.5000
-69.6860,-28.9900,106.3000,nan,ER,4.5000
-68.0930,-29.4510,108.0000,nan,ER,4.6000
-69.9400,-36.4300,26.6000,nan,ER,4.2000
-68.2380,-31.8030,105.4000,nan,ER,4.7000
-69.2870,-29.3060,89.9000,nan,ER,4.6000
-69.5010,-30.2850,18.1000,nan,ER,4.8000
-70.0030,-29.1380,125.3000,nan,ER,4.1000
-68.8970,-31.2650,114.0000,nan,ER,4.4000
-67.1230,-31.6020,116.1000,nan,ER,4.5000
-68.1840,-31.6680,27.0000,nan,ER,4.7000
-70.2690,-32.9950,91.2000,nan,ER,4.2000
-68.4770,-31.2430,93.5000,nan,ER,4.7000
-67.2790,-31.5880,52.2000,nan,ER,4.1000
-69.9270,-32.5550,105.4000,nan,ER,4.3000
-70.8090,-28.0650,52.4000,nan,ER,4.0000
-70.8130,-28.0840,44.2000,nan,ER,4.6000
-70.8040,-28.0270,44.1000,nan,ER,4.6000
-67.4370,-28.4970,148.0000,nan,ER,4.5000
-70.8320,-28.0900,40.4000,nan,ER,4.5000
-70.6080,-28.1630,43.3000,nan,ER,4.2000
-69.4520,-29.8950,9.8000,nan,ER,4.3000
-70.6150,-28.0930,55.4000,nan,ER,4.7000
-70.6530,-28.0940,45.0000,nan,ER,6.8000
-69.3480,-31.7630,104.4000,nan,ER,4.3000
-69.5500,-28.6220,126.0000,nan,ER,4.5000
-69.9000,-33.1230,98.6000,nan,ER,4.2000
-68.0420,-31.7190,242.5000,nan,ER,4.3000
-70.5970,-33.2820,99.6000,nan,ER,4.2000
-64.9920,-31.2970,10.0000,nan,ER,4.7000
-68.6930,-31.3640,112.1000,nan,ER,4.5000
-70.9870,-29.2550,67.2000,nan,ER,4.3000
-70.7710,-28.1520,59.2000,nan,ER,4.1000
-70.7420,-31.7500,21.4000,nan,ER,4.5000
-65.2870,-32.3420,20.0000,nan,ER,4.4000
-68.5010,-31.4050,109.0000,nan,ER,4.1000
-70.2100,-28.6440,74.9000,nan,ER,4.6000
-70.3020,-28.7450,95.4000,nan,ER,4.6000
-69.0930,-32.8740,9.0000,nan,ER,4.1000
-69.1060,-32.9100,8.0000,nan,ER,5.0000
-67.4790,-33.4270,187.4000,nan,ER,4.1000
-69.0700,-31.8820,107.2000,nan,ER,4.6000
-64.8190,-31.3710,56.0000,nan,ER,4.0000
-67.1190,-31.7940,108.8000,nan,ER,4.3000
-70.9220,-29.6410,104.6000,nan,ER,4.2000
-70.9680,-29.5680,69.1000,nan,ER,4.1000
-70.1650,-32.7730,104.7000,nan,ER,4.8000
-70.3100,-32.8650,81.8000,nan,ER,5.5000
-69.2110,-29.3930,96.5000,nan,ER,4.8000
-67.9150,-31.4300,96.4000,nan,ER,4.1000
-70.0840,-28.4750,99.4000,nan,ER,4.6000
-69.7390,-32.9470,101.0000,nan,ER,4.4000
-69.2620,-31.8930,26.0000,nan,ER,4.4000
-66.6010,-32.8530,36.1000,nan,ER,4.6000
-68.6920,-32.6060,138.9000,nan,ER,4.6000
-68.3500,-31.8750,124.0000,nan,ER,5.1000
-70.2130,-33.7720,107.9000,nan,ER,4.6000
-69.5230,-28.4340,92.9000,nan,ER,4.5000
-69.9160,-32.5160,112.2000,nan,ER,4.5000
-70.3990,-34.2640,109.4000,nan,ER,4.6000
-67.7460,-31.3860,105.0000,nan,ER,4.2000
-70.5210,-28.4280,49.5000,nan,ER,4.4000
-66.4490,-28.8770,31.6000,nan,ER,4.0000
-69.3580,-31.9280,118.6000,nan,ER,5.0000
-69.1750,-32.8350,33.0000,nan,ER,4.3000
-68.5750,-31.8620,20.4000,nan,ER,4.3000
-66.5260,-28.0340,139.6000,nan,ER,4.6000
-67.4770,-33.4830,199.9000,nan,ER,4.6000
-68.2630,-33.0610,141.8000,nan,ER,4.6000
-68.9490,-28.3890,88.6000,nan,ER,4.4000
-70.4240,-28.1680,62.0000,nan,ER,4.4000
-70.8780,-28.5610,35.0000,nan,ER,5.4000
-67.4020,-31.7830,154.0000,nan,ER,4.0000
-66.7540,-31.4470,115.8000,nan,ER,4.6000
-67.6920,-31.7010,40.5000,nan,ER,4.5000
-70.4800,-28.5020,71.2000,nan,ER,4.7000
-68.4960,-33.0090,22.8000,nan,ER,5.3000
-69.6780,-31.7390,4.0000,nan,ER,4.2000
-70.5700,-36.0740,8.0000,nan,ER,6.0000
-68.8860,-31.3800,105.1000,nan,ER,4.3000
-68.6350,-31.7180,18.8000,nan,ER,4.7000
-70.4670,-36.9120,150.4000,nan,ER,5.4000
-68.5070,-31.2630,83.7000,nan,ER,4.3000
-70.2130,-30.0140,120.6000,nan,ER,4.1000
-69.7020,-29.0650,110.7000,nan,ER,4.4000
-68.3480,-31.8070,60.0000,nan,ER,4.4000
-69.5300,-31.7770,97.1000,nan,ER,4.4000
-70.6230,-36.9010,143.6000,nan,ER,4.3000
-69.1730,-31.4740,110.0000,nan,ER,4.3000
-68.8690,-28.8420,107.0000,nan,ER,4.6000
-70.7700,-29.4560,57.2000,nan,ER,4.6000
-70.3100,-28.0460,70.0000,nan,ER,4.1000
-70.3090,-34.3230,125.6000,nan,ER,4.0000
-68.5940,-34.2020,12.0000,nan,ER,4.2000
-68.0560,-28.8220,113.0000,nan,ER,4.1000
-69.6020,-29.2750,100.0000,nan,ER,4.5000
-69.0250,-31.6910,94.6000,nan,ER,4.3000
-66.4920,-28.1560,147.6000,nan,ER,4.2000
-69.2730,-31.5720,95.7000,nan,ER,4.6000
-70.0340,-32.0100,103.0000,nan,ER,4.5000
-68.3490,-31.6850,34.0000,nan,ER,4.2000
-70.8290,-28.5100,76.4000,nan,ER,4.0000
-69.8600,-34.7830,205.0000,nan,ER,4.0000
-68.8040,-28.4230,77.5000,nan,ER,4.5000
-68.7390,-31.6280,95.0000,nan,ER,4.6000
-68.0840,-31.7670,10.0000,nan,ER,5.0000
-68.2250,-31.8820,10.0000,nan,ER,4.5000
-70.0470,-33.7900,14.3000,nan,ER,4.0000
-66.7640,-32.3000,36.0000,nan,ER,4.0000
-69.3890,-33.1860,10.0000,nan,ER,4.1000
-70.6270,-36.8160,143.8000,nan,ER,4.3000
-70.8010,-28.0230,57.6000,nan,ER,4.5000
-67.5500,-29.1580,140.0000,nan,ER,4.7000
-68.5150,-28.8060,83.7000,nan,ER,4.6000
-64.8620,-33.2500,40.1000,nan,ER,4.7000
-69.2230,-28.6010,113.3000,nan,ER,4.5000
-70.4600,-29.9580,62.6000,nan,ER,4.2000
-64.6560,-30.5740,53.0000,nan,ER,4.0000
-68.3110,-31.1840,113.0000,nan,ER,4.1000
-69.5830,-28.8600,111.0000,nan,ER,4.4000
-65.4310,-30.9340,164.7000,nan,ER,4.6000
-68.9310,-32.7270,128.0000,nan,ER,4.7000
-67.6530,-28.3320,115.8000,nan,ER,4.8000
-70.2170,-32.3640,89.9000,nan,ER,4.5000
-67.4430,-28.5480,116.1000,nan,ER,4.4000
-69.7050,-29.3350,103.4000,nan,ER,5.5000
-69.0560,-31.4900,94.7000,nan,ER,4.5000
-67.4360,-28.7590,98.9000,nan,ER,5.0000
-68.5760,-29.8310,91.6000,nan,ER,4.1000
-68.7910,-33.0510,23.6000,nan,ER,4.6000
-67.9670,-31.0320,27.1000,nan,ER,4.6000
-68.2290,-31.9450,114.8000,nan,ER,4.2000
-68.3290,-31.1920,96.2000,nan,ER,4.1000
-69.2820,-31.8350,77.7000,nan,ER,4.0000
-69.4420,-29.0360,87.1000,nan,ER,4.9000
-70.2410,-33.6550,121.0000,nan,ER,4.6000
-69.2810,-29.2800,98.1000,nan,ER,4.3000
-70.5800,-28.7510,47.3000,nan,ER,4.8000
-68.6800,-28.4950,80.7000,nan,ER,4.7000
-70.6950,-30.6300,82.0000,nan,ER,4.1000
-69.2290,-30.2320,48.3000,nan,ER,4.5000
-68.5410,-31.3080,108.0000,nan,ER,4.4000
-69.7530,-28.6310,101.9000,nan,ER,4.4000
-68.6040,-30.5330,82.3000,nan,ER,4.8000
-68.6380,-31.2540,105.0000,nan,ER,4.5000
-68.9670,-31.6600,90.9000,nan,ER,4.4000
-70.8320,-32.1160,76.1000,nan,ER,4.9000
-70.6220,-34.6440,95.0000,nan,ER,4.4000
-66.4820,-31.0250,33.0000,nan,ER,4.2000
-69.0740,-31.2580,108.1000,nan,ER,4.4000
-69.3620,-31.4770,99.0000,nan,ER,4.5000
-70.3900,-34.9100,17.7000,nan,ER,4.8000
-69.9950,-32.9160,94.4000,nan,ER,4.5000
-69.5410,-29.4260,112.4000,nan,ER,4.4000
-67.7380,-31.7770,38.0000,nan,ER,4.5000
-70.2390,-33.1300,91.0000,nan,ER,4.9000
-69.4860,-29.0390,110.0000,nan,ER,5.3000
-69.0760,-32.0090,107.7000,nan,ER,4.2000
-69.7420,-35.1530,149.0000,nan,ER,4.3000
-66.8930,-31.5650,120.5000,nan,ER,4.9000
-68.9200,-31.3010,118.0000,nan,ER,4.5000
-68.7230,-28.9510,89.9000,nan,ER,4.0000
-68.4920,-31.4260,119.8000,nan,ER,4.7000
