lat,lon,depth
-37.7554,-72.8996,131.5857
-37.7633,-72.7055,134.6203
-37.7802,-72.4876,132.5725
-37.7931,-72.2365,124.7366
-37.7985,-71.9412,111.6623
-37.7992,-71.7972,130.6404
-37.7969,-71.6557,149.9388
-37.7907,-71.4752,162.4481
-37.7931,-71.1183,147.0984
-37.7897,-70.9219,158.7525
-37.7779,-70.7957,182.1660
-37.7653,-70.6718,205.5089
-37.7532,-70.5506,230.0608
-37.7425,-70.4095,255.1020
-37.7418,-70.2258,272.3017
-37.7480,-70.0075,283.6728
-37.7517,-69.7862,294.4519
-37.7527,-69.5757,306.3064
-37.7510,-69.3767,319.3486
-37.7470,-69.1718,332.0123
-37.7361,-69.0040,351.5279
-37.7275,-68.8111,365.0838
-37.7170,-68.6175,378.2634
-37.7056,-68.4320,390.9895
-37.6917,-68.2469,405.5954
-37.6715,-68.0901,425.5579
-37.6574,-67.9106,438.7515
-37.6503,-67.7074,445.1792
-37.6454,-67.5086,450.4807
-37.6428,-67.3024,454.9752
-37.6403,-67.1051,460.3442
-37.6393,-66.9093,465.7962
-37.6384,-66.7170,472.3047
-37.6388,-66.5281,478.8692
-37.6473,-66.3153,479.9509
-37.6569,-66.1028,481.1703
-37.6598,-65.9174,489.1439
-37.6721,-65.6998,489.7675
-37.5766,-72.7213,134.1573
-37.5885,-72.5049,132.4200
-37.5963,-72.2545,127.0394
-37.5980,-72.0330,128.8106
-37.5979,-71.7667,125.1795
-37.5944,-71.6051,141.8453
-37.5939,-71.3177,136.2835
-37.5923,-71.0994,143.6865
-37.5849,-70.9503,162.9439
-37.5738,-70.8126,184.2020
-37.5674,-70.6458,200.2149
-37.5582,-70.5091,221.9802
-37.5389,-70.4314,256.5749
-37.5373,-70.2571,274.6303
-37.5441,-70.0271,284.4748
-37.5452,-69.8115,297.3491
-37.5442,-69.5981,309.3544
-37.5422,-69.3832,319.6987
-37.5312,-69.2034,338.9515
-37.5191,-69.0204,355.6019
-37.5097,-68.8178,367.1789
-37.5024,-68.6007,374.5357
-37.4935,-68.4011,383.2859
-37.4795,-68.2123,396.7750
-37.4651,-68.0313,409.8969
-37.4564,-67.8356,418.1677
-37.4458,-67.6470,428.2715
-37.4409,-67.4526,434.4168
-37.4529,-67.2101,428.3498
-37.4492,-67.0199,435.5704
-37.4517,-66.8172,439.1003
-37.4578,-66.6070,440.8721
-37.4526,-66.4353,452.2060
-37.4585,-66.2334,456.1766
-37.4665,-66.0281,459.3626
-37.4601,-65.8736,474.9458
-37.4578,-65.7122,488.8165
-37.4286,-72.7234,134.1480
-37.4195,-72.5046,132.5398
-37.4087,-72.2598,129.0916
-37.3990,-72.0320,129.8303
-37.3949,-71.7140,115.8521
-37.3935,-71.4769,118.6451
-37.3903,-71.2787,128.8931
-37.3786,-71.1422,150.1834
-37.3673,-70.9989,169.9434
-37.3664,-70.7982,180.2868
-37.3713,-70.5778,187.3985
-37.3668,-70.4253,206.5837
-37.3585,-70.2918,231.4224
-37.3438,-70.2191,265.3718
-37.3404,-70.0562,287.0587
-37.3429,-69.8160,296.5783
-37.3384,-69.6089,310.5036
-37.3304,-69.4130,325.4941
-37.3182,-69.2156,341.9511
-37.3051,-69.0187,355.6458
-37.2979,-68.7969,362.3159
-37.2886,-68.5833,370.4305
-37.2764,-68.3912,380.8856
-37.2666,-68.1853,389.4314
-37.2549,-67.9948,399.5210
-37.2513,-67.7868,403.8275
-37.2462,-67.5859,409.9872
-37.2502,-67.3721,410.3330
-37.2665,-67.1280,403.2549
-37.2649,-66.9341,409.4943
-37.2809,-66.7001,404.5006
-37.2758,-66.5207,414.8274
-37.2663,-66.3586,429.0399
-37.2607,-66.1899,441.5565
-37.2630,-66.0037,449.5275
-37.2588,-65.8420,463.3038
-37.2550,-65.6852,478.2074
-37.2374,-72.8649,118.8312
-37.2397,-72.6929,129.9021
-37.2272,-72.4832,132.0167
-37.2119,-72.2521,130.9312
-37.1992,-71.9134,108.0794
-37.1947,-71.6807,109.8823
-37.1947,-71.4455,112.0228
-37.1874,-71.2797,128.0825
-37.1693,-71.1679,153.4031
-37.1578,-71.0217,171.9189
-37.1601,-70.8132,180.3064
-37.1636,-70.6127,189.9674
-37.1635,-70.4397,205.8125
-37.1683,-70.2177,216.8656
-37.1530,-70.1420,249.9672
-37.1444,-70.0069,276.1788
-37.1406,-69.7997,292.1340
-37.1297,-69.6125,310.6636
-37.1185,-69.4144,325.5690
-37.1067,-69.1972,338.1741
-37.0962,-68.9809,346.9181
-37.0851,-68.7713,356.1732
-37.0753,-68.5583,364.0565
-37.0650,-68.3603,372.3884
-37.0512,-68.1653,383.5914
-37.0420,-67.9690,391.6008
-37.0407,-67.7591,394.8096
-37.0480,-67.5337,393.2306
-37.0583,-67.3110,390.6550
-37.0653,-67.0944,391.1288
-37.0735,-66.8809,391.6465
-37.0826,-66.6677,392.3497
-37.0774,-66.4884,402.6833
-37.0717,-66.3155,414.0978
-37.0570,-66.1692,432.3039
-37.0555,-65.9951,443.1665
-37.0526,-65.8305,456.0886
-37.0474,-65.6789,472.0252
-37.0058,-72.8599,116.8020
-37.0075,-72.6426,119.7622
-37.0058,-72.4376,124.6394
-37.0005,-72.1118,101.6687
-36.9968,-71.8899,104.3595
-36.9923,-71.6929,112.9006
-36.9909,-71.4734,117.1511
-36.9830,-71.3076,132.6737
-36.9729,-71.1536,149.4049
-36.9591,-71.0183,169.4273
-36.9575,-70.8225,179.3515
-36.9475,-70.6931,199.2798
-36.9526,-70.4887,210.0001
-36.9660,-70.2083,212.6963
-36.9549,-70.0908,238.8267
-36.9439,-69.9618,266.0214
-36.9349,-69.7716,285.6789
-36.9187,-69.5858,305.0183
-36.9054,-69.3796,317.7851
-36.8886,-69.1691,332.0046
-36.8779,-68.9500,339.4899
-36.8690,-68.7355,346.5497
-36.8613,-68.5209,353.2322
-36.8519,-68.3240,361.3625
-36.8400,-68.1272,371.4192
-36.8352,-67.9258,377.3832
-36.8409,-67.7077,377.6349
-36.8560,-67.4745,373.1330
-36.8642,-67.2618,373.3764
-36.8681,-67.0556,376.6676
-36.8613,-66.8756,386.6384
-36.8720,-66.6633,387.3556
-36.8668,-66.4849,397.7004
-36.8628,-66.3093,408.2096
-36.8456,-66.1678,427.3872
-36.8445,-65.9949,438.3356
-36.8449,-65.8236,449.4966
-36.8454,-65.6567,461.8380
-36.7970,-72.8455,112.0436
-36.8009,-72.6216,114.2813
-36.8034,-72.3936,114.6158
-36.8016,-72.1202,104.7681
-36.7977,-71.8965,107.1251
-36.7919,-71.7076,116.9893
-36.7875,-71.5070,124.3957
-36.7803,-71.3288,136.6528
-36.7702,-71.1721,151.9922
-36.7587,-71.0174,168.0468
-36.7502,-70.8506,181.9989
-36.7413,-70.7163,199.8299
-36.7648,-70.4095,195.1665
-36.7677,-70.1932,207.5266
-36.7676,-70.0066,222.3441
-36.7615,-69.8449,243.2946
-36.7459,-69.6915,269.1166
-36.7203,-69.5398,295.5717
-36.7001,-69.3515,311.6585
-36.6803,-69.1396,325.5466
-36.6733,-68.9084,328.8480
-36.6682,-68.6875,332.6965
-36.6574,-68.4822,340.9874
-36.6480,-68.2865,348.9074
-36.6342,-68.0946,359.7141
-36.6442,-67.8700,357.9576
-36.6573,-67.6439,355.2864
-36.6644,-67.4303,356.4260
-36.6743,-67.2178,356.6539
-36.6702,-67.0278,364.6546
-36.6614,-66.8511,375.5596
-36.6607,-66.6630,382.8995
-36.6556,-66.4856,393.2701
-36.6464,-66.3220,406.6321
-36.6353,-66.1673,422.1178
-36.6344,-65.9956,433.1694
-36.6352,-65.8255,444.4562
-36.6421,-65.6432,453.2479
-36.5869,-72.6925,73.6315
-36.5833,-72.5277,90.0760
-36.5872,-72.3171,95.3758
-36.5920,-72.0759,94.1132
-36.5922,-71.8585,98.0883
-36.5907,-71.6565,104.7166
-36.5853,-71.4786,117.3718
-36.5809,-71.2947,128.3861
-36.5742,-71.1258,141.6785
-36.5570,-71.0010,163.8555
-36.5466,-70.8457,179.2423
-36.5434,-70.6814,191.5938
-36.5621,-70.3985,190.4268
-36.5667,-70.1659,200.2949
-36.5727,-69.9425,209.1122
-36.5596,-69.8041,233.6482
-36.5394,-69.6479,259.4183
-36.5073,-69.4920,285.5245
-36.4778,-69.3212,304.7881
-36.4640,-69.0918,313.5324
-36.4585,-68.8678,317.3622
-36.4618,-68.6420,318.0442
-36.4533,-68.4397,326.1013
-36.4423,-68.2511,335.7762
-36.4586,-68.0166,332.2402
-36.4568,-67.8172,338.0106
-36.4573,-67.6159,342.8811
-36.4722,-67.3940,341.1620
-36.4799,-67.1877,343.2861
-36.4701,-67.0072,354.1041
-36.4630,-66.8274,364.0752
-36.4490,-66.6632,378.0131
-36.4400,-66.4938,390.2955
-36.4307,-66.3319,403.7088
-36.4194,-66.1789,419.2646
-36.4227,-66.0009,428.5846
-36.4240,-65.8323,440.0178
-36.4336,-65.6470,448.0772
-36.3796,-72.4542,69.5589
-36.3865,-72.2393,74.2063
-36.3910,-72.0262,79.6594
-36.3921,-71.8211,86.3189
-36.3863,-71.6363,97.4496
-36.3757,-71.4693,112.7522
-36.3743,-71.2811,122.8031
-36.3652,-71.1284,139.7589
-36.3520,-71.0031,161.9056
-36.3559,-70.8180,171.9309
-36.3612,-70.6236,180.0150
-36.3680,-70.3919,186.5172
-36.3759,-70.1326,191.9483
-36.3729,-69.9493,206.8893
-36.3594,-69.7985,229.8186
-36.3420,-69.6039,249.1734
-36.3110,-69.4210,269.1293
-36.2757,-69.2543,287.6156
-36.2482,-69.0540,302.3281
-36.2530,-68.8220,302.0119
-36.2538,-68.6102,305.2658
-36.2513,-68.4051,311.2961
-36.2587,-68.1929,313.4012
-36.2708,-67.9726,313.6274
-36.2706,-67.7735,319.3965
-36.2705,-67.5750,325.2205
-36.2791,-67.3653,327.2995
-36.2687,-67.1865,337.9020
-36.2586,-67.0064,348.7208
-36.2450,-66.8372,361.5112
-36.2326,-66.6709,374.5345
-36.2236,-66.5029,386.8707
-36.2122,-66.3464,401.2802
-36.2067,-66.1839,414.1549
-36.2070,-66.0153,425.4718
-36.2128,-65.8402,435.2362
-36.2201,-65.6647,445.3446
-36.1131,-72.5800,94.0404
-36.1378,-72.3416,92.5718
-36.1714,-72.0640,84.7886
-36.1769,-71.8486,89.7309
-36.1808,-71.6434,95.2089
-36.1682,-71.4824,111.4887
-36.1667,-71.2999,122.7035
-36.1641,-71.1262,135.3441
-36.1510,-70.9922,155.8766
-36.1617,-70.7631,159.1365
-36.1720,-70.5270,162.4397
-36.1670,-70.3428,176.7120
-36.1656,-70.1307,188.7904
-36.1644,-69.9371,201.9428
-36.1584,-69.7445,217.7376
-36.1358,-69.5584,238.4325
-36.1170,-69.3456,250.0928
-36.0686,-69.2029,273.3174
-36.0204,-69.0357,295.7994
-36.0348,-68.8030,293.3023
-36.0391,-68.5958,296.3626
-36.0465,-68.3850,299.5434
-36.0547,-68.1759,302.6617
-36.0672,-67.9598,303.8723
-36.0775,-67.7493,305.9409
-36.0691,-67.3643,321.4162
-36.0654,-67.1767,329.2249
-36.0549,-66.9967,340.0722
-36.0407,-66.8278,352.8931
-36.0164,-66.6794,370.6047
-36.0096,-66.5092,382.0896
-36.0001,-66.3506,395.6656
-35.9885,-66.2016,411.4230
-35.9916,-66.0309,421.9852
-36.0023,-65.8490,430.1231
-36.0106,-65.6750,440.4656
-35.9301,-72.4005,100.0644
-35.9643,-72.1010,88.9792
-35.9785,-71.8654,89.6457
-35.9903,-71.6376,89.8404
-35.9842,-71.4727,105.4850
-35.9814,-71.2887,116.9084
-35.9791,-71.0884,125.0401
-35.9558,-70.9366,143.4808
-35.9360,-70.7527,154.8181
-35.9375,-70.5331,159.9182
-35.9329,-70.3262,169.7884
-35.9241,-70.1283,182.7352
-35.9367,-69.9187,192.6302
-35.9359,-69.7180,207.1195
-35.9062,-69.5300,227.6179
-35.8838,-69.3263,241.6169
-35.8455,-69.1692,259.6459
-35.8100,-68.9904,277.1352
-35.7902,-68.8084,289.4823
-35.8135,-68.5948,288.9842
-35.8328,-68.3809,290.5914
-35.8587,-68.1561,289.3819
-35.8715,-67.9429,291.6981
-35.8702,-67.3521,311.3477
-35.8538,-67.1798,323.8354
-35.8380,-67.0064,336.5769
-35.8159,-66.8487,352.1990
-35.7955,-66.6956,368.0863
-35.7865,-66.5309,380.5799
-35.7750,-66.3787,395.1672
-35.7705,-66.2206,408.3031
-35.7788,-66.0436,417.2340
-35.7888,-65.8677,426.5143
-35.7965,-65.7001,438.0124
-35.7330,-72.4306,102.0769
-35.7584,-72.1565,96.8380
-35.7868,-71.8823,89.1268
-35.7987,-71.6326,86.7556
-35.7999,-71.4081,89.7505
-35.7988,-71.2238,101.9687
-35.7927,-71.0381,113.9484
-35.7617,-70.8715,131.6110
-35.7029,-70.7162,147.8895
-35.6974,-70.5112,150.9595
-35.6691,-70.3308,162.4051
-35.6991,-70.1018,166.7374
-35.6984,-69.9298,181.1192
-35.6996,-69.7320,197.2637
-35.6911,-69.5083,211.7772
-35.6545,-69.3204,229.6506
-35.6261,-69.1552,245.2686
-35.6039,-68.9651,259.4142
-35.5694,-68.7989,276.5099
-35.5881,-68.6005,280.1554
-35.6374,-68.3630,275.0568
-35.6360,-67.1896,319.7706
-35.6170,-67.0197,333.4887
-35.5940,-66.8635,349.1363
-35.5704,-66.7161,365.9868
-35.5642,-66.5499,377.6673
-35.5625,-66.3848,388.7279
-35.5582,-66.2286,402.0328
-35.5609,-66.0659,413.9046
-35.5744,-65.8876,422.5342
-35.5872,-65.7127,432.5130
-35.5224,-72.2370,108.6496
-35.5696,-71.9244,92.8081
-35.5882,-71.6662,92.0974
-35.5946,-71.4321,94.7410
-35.5950,-71.2255,102.0331
-35.5863,-71.0390,114.8710
-35.5774,-70.8229,118.7940
-35.5373,-70.6504,131.7605
-35.4782,-70.5067,147.3937
-35.4395,-70.3394,156.7524
-35.4315,-70.1735,164.8637
-35.4884,-69.9654,169.9550
-35.4900,-69.7683,187.9899
-35.4664,-69.5442,206.6934
-35.4281,-69.3459,224.2878
-35.4052,-69.1722,237.4289
-35.3680,-68.9884,254.5390
-35.3635,-68.7975,263.8472
-35.4015,-68.5866,263.4931
-35.4170,-67.2030,316.2170
-35.3915,-67.0400,331.8205
-35.3705,-66.8825,346.5820
-35.3544,-66.7271,360.7488
-35.3432,-66.5703,374.3696
-35.3422,-66.4078,385.5774
-35.3459,-66.2418,396.3538
-35.3470,-66.0855,409.3484
-35.3640,-65.9045,417.3619
-35.3801,-65.7264,426.7602
-35.2728,-72.2371,104.7672
-35.3304,-71.9379,89.9560
-35.3576,-71.6793,89.9152
-35.3776,-71.4406,92.3031
-35.3560,-71.2853,113.0677
-35.3441,-71.0904,130.2767
-35.3525,-70.8373,130.0860
-35.3329,-70.6581,140.3228
-35.3040,-70.4907,147.6181
-35.2605,-70.3222,152.8152
-35.2365,-70.2007,159.6650
-35.2865,-70.0245,164.1358
-35.3046,-69.7944,179.8018
-35.2772,-69.5541,199.6754
-35.2074,-69.3639,222.1373
-35.1759,-69.1937,233.3829
-35.1427,-69.0026,247.5554
-35.1697,-68.7889,249.0154
-35.2017,-68.5891,250.8075
-35.2371,-67.3635,293.4102
-35.2033,-67.2100,310.4735
-35.1707,-67.0541,327.9203
-35.1574,-66.8883,339.9848
-35.1268,-66.7531,358.7449
-35.1159,-66.5993,372.4736
-35.1238,-66.4279,381.1447
-35.1234,-66.2729,393.9152
-35.1330,-66.1063,404.4652
-35.1560,-65.9176,411.0134
-35.1733,-65.7409,420.7552
-35.1286,-71.9119,79.0234
-35.1415,-71.6858,83.6720
-35.1662,-71.4521,86.4843
-35.1856,-71.2251,91.2749
-35.1673,-71.0482,109.0147
-35.1296,-70.8677,139.4743
-35.1434,-70.6607,141.6861
-35.1237,-70.4540,148.6937
-35.0526,-70.2944,160.2323
-35.0610,-70.1972,152.1179
-35.1065,-70.0373,154.3798
-35.1123,-69.8162,172.6583
-35.0471,-69.5901,202.2331
-34.9449,-69.3819,228.2590
-34.9290,-69.2131,231.5010
-34.9354,-68.9981,235.5240
-35.0206,-68.5779,234.0759
-35.0283,-67.5674,280.2624
-35.0190,-67.3742,289.1955
-34.9897,-67.2167,304.3591
-34.9438,-67.0747,325.4362
-34.9245,-66.9185,339.3457
-34.9052,-66.7729,354.5328
-34.9031,-66.6105,365.6968
-34.9037,-66.4534,377.2448
-34.9094,-66.2928,388.4424
-34.9250,-66.1191,397.4955
-34.9446,-65.9413,406.1455
-34.9654,-65.7613,415.3683
-34.9424,-71.7016,79.9582
-34.9611,-71.4735,82.4334
-34.9858,-71.2274,84.4983
-34.9549,-71.0680,106.7865
-34.9265,-70.8906,132.6048
-34.9339,-70.6939,149.1127
-34.9381,-70.4387,158.8320
-34.9189,-70.2593,169.4858
-34.9314,-70.2130,152.7613
-34.9542,-70.0149,145.3689
-34.9173,-69.8668,172.6819
-34.8254,-69.6031,206.5008
-34.7491,-69.3332,219.9300
-34.7271,-69.1931,221.2567
-34.7767,-68.9640,214.9440
-34.8628,-68.5508,214.0830
-34.7982,-67.5930,280.4775
-34.7746,-67.4101,292.9874
-34.7441,-67.2575,307.9875
-34.7127,-67.1027,324.5086
-34.7000,-66.9433,336.6602
-34.6960,-66.7829,347.4445
-34.6914,-66.6268,359.6500
-34.6954,-66.4678,370.4984
-34.7096,-66.2959,379.2791
-34.7155,-66.1423,392.1269
-34.7338,-65.9713,401.9659
-34.7559,-65.7932,411.5472
-34.7231,-71.7341,82.9525
-34.7303,-71.5232,86.1136
-34.7675,-71.2538,82.3952
-34.7272,-71.1016,105.7111
-34.7297,-70.9203,122.8363
-34.7619,-70.7360,142.1183
-34.8070,-70.4685,152.1279
-34.8565,-70.2704,161.7962
-34.8533,-70.1980,153.6751
-34.8078,-70.0499,151.9679
-34.7516,-69.8606,174.4411
-34.6167,-69.5618,215.5939
-34.5287,-69.2541,216.0107
-34.5278,-69.1445,205.3615
-34.5332,-68.9778,207.3261
-34.6230,-68.7484,198.3168
-34.6638,-67.9462,243.9280
-34.5082,-67.8728,293.7833
-34.5758,-67.6056,277.8709
-34.5524,-67.4198,289.2376
-34.5132,-67.2777,305.7930
-34.4578,-67.1504,328.4751
-34.4584,-66.9827,337.0585
-34.4616,-66.8195,346.1437
-34.4732,-66.6476,354.0676
-34.4869,-66.4782,362.5036
-34.4967,-66.3170,373.3116
-34.5087,-66.1562,384.6995
-34.5353,-65.9714,392.3021
-34.5580,-65.7939,402.2998
-34.5073,-71.5718,92.6992
-34.5342,-71.3170,88.4241
