lon,lat,depth,unc,etype,mag
-70.1825,-22.3917,10.5190,nan,ER,1.3000
-69.6984,-21.4934,43.2310,nan,ER,2.1000
-69.7751,-21.1992,68.0570,nan,ER,3.0000
-69.1974,-22.5974,95.8900,nan,ER,3.2000
-70.2455,-22.3556,43.7010,nan,ER,3.6000
-70.4779,-23.0023,36.8150,nan,ER,3.6000
-70.2473,-22.3867,43.3510,nan,ER,1.8000
-70.0350,-22.3416,53.0990,nan,ER,7.7000
-70.2130,-22.3790,44.4910,nan,ER,5.3000
-70.2005,-22.3472,42.4380,nan,ER,4.6000
-70.5638,-23.2085,33.1340,nan,ER,5.4000
-70.1007,-22.2570,49.4900,nan,ER,5.4000
-70.0769,-22.2715,50.1870,nan,ER,4.1000
-70.1115,-22.0662,50.2640,nan,ER,4.3000
-70.1570,-23.2146,40.2090,nan,ER,5.5000
-70.5822,-23.3102,28.6040,nan,ER,5.5000
-70.5739,-23.2848,29.4460,nan,ER,5.3000
-70.5239,-22.9868,36.4720,nan,ER,4.2000
-70.0968,-22.2657,49.1210,nan,ER,4.5000
-70.1528,-22.6095,47.7340,nan,ER,4.4000
-70.1989,-22.4645,45.4460,nan,ER,3.6000
-70.2821,-22.0052,43.0830,nan,ER,3.6000
-70.0348,-23.0514,48.2220,nan,ER,5.1000
-70.0348,-22.4430,52.1320,nan,ER,4.8000
-70.6123,-23.2798,30.2360,nan,ER,6.1000
-70.6182,-23.3201,15.7970,nan,ER,5.0000
-70.5689,-23.2623,30.5230,nan,ER,5.2000
-70.6200,-23.3271,14.9650,nan,ER,5.5000
-69.9266,-22.2684,54.7340,nan,ER,4.7000
-70.0565,-22.5165,50.8730,nan,ER,3.6000
-69.9767,-22.3607,55.4950,nan,ER,3.9000
-70.4821,-23.0059,37.1280,nan,ER,4.9000
-70.2150,-22.3850,44.1320,nan,ER,3.6000
-70.2547,-22.5119,42.8960,nan,ER,3.5000
-70.0261,-22.9463,49.0720,nan,ER,4.5000
-70.3646,-22.6593,39.7000,nan,ER,5.4000
-70.4475,-22.9641,37.9300,nan,ER,4.0000
-70.3308,-23.0559,36.8310,nan,ER,3.6000
-69.9466,-22.2964,56.2900,nan,ER,5.4000
-70.1455,-22.2563,48.5370,nan,ER,4.2000
-70.0481,-21.7226,51.8300,nan,ER,4.3000
-70.2032,-22.3238,44.8120,nan,ER,3.5000
-70.0700,-21.9669,50.3530,nan,ER,3.6000
-70.1351,-21.8714,47.3970,nan,ER,3.5000
-70.0828,-22.1976,51.1830,nan,ER,3.5000
-70.1513,-22.6340,48.1170,nan,ER,3.9000
-70.0765,-22.4843,50.1250,nan,ER,3.1000
-70.3521,-23.1547,37.1160,nan,ER,3.5000
-70.0683,-21.9657,50.8170,nan,ER,3.4000
-70.3822,-22.6844,39.3990,nan,ER,3.9000
-70.0656,-21.9666,50.5020,nan,ER,3.6000
-70.3024,-21.9943,44.0820,nan,ER,4.1000
-70.0327,-21.8754,52.2180,nan,ER,3.4000
-70.0629,-21.8903,50.5940,nan,ER,3.5000
-70.2662,-22.6408,42.6430,nan,ER,3.4000
-70.1179,-22.3917,49.0960,nan,ER,3.2000
-70.1551,-22.9917,42.9040,nan,ER,3.2000
-70.1139,-22.1463,50.2040,nan,ER,3.4000
-69.9807,-22.8210,51.6270,nan,ER,3.5000
-70.0832,-22.4956,50.6500,nan,ER,3.1000
-70.2857,-22.5315,42.3560,nan,ER,3.8000
-70.6017,-23.2820,29.1670,nan,ER,4.0000
-70.5750,-23.2952,31.1450,nan,ER,4.5000
-70.0530,-23.0443,48.7910,nan,ER,3.6000
-70.0034,-22.4124,54.7370,nan,ER,2.7000
-70.0896,-22.4073,50.0730,nan,ER,3.7000
-70.5823,-23.2783,29.9680,nan,ER,4.0000
-69.9861,-22.3971,53.9710,nan,ER,2.6000
-70.0643,-22.2661,51.0730,nan,ER,3.1000
-70.6882,-23.3261,30.3830,nan,ER,5.8000
-70.5929,-23.3000,28.3530,nan,ER,4.5000
-70.2296,-22.4142,43.4530,nan,ER,3.9000
-70.1958,-22.2775,46.0900,nan,ER,3.1000
-70.2632,-22.7760,40.6300,nan,ER,3.5000
-70.1505,-22.0759,49.7360,nan,ER,2.9000
-70.5806,-23.0213,35.4960,nan,ER,4.6000
-70.1945,-22.0915,47.8250,nan,ER,3.0000
-70.1063,-22.1758,50.4810,nan,ER,3.7000
-70.3125,-22.6916,40.4080,nan,ER,3.6000
-70.0463,-22.1952,52.5150,nan,ER,2.9000
-70.0940,-22.2270,50.7170,nan,ER,3.4000
-70.3307,-22.3124,42.0370,nan,ER,4.3000
-70.5785,-23.3104,29.5920,nan,ER,4.7000
-70.0094,-22.1381,52.9710,nan,ER,3.9000
-70.2803,-22.0362,44.8460,nan,ER,3.9000
-70.5994,-22.9168,37.4350,nan,ER,3.7000
-70.2894,-22.5494,42.6790,nan,ER,3.2000
-70.5756,-23.0969,28.9750,nan,ER,3.5000
-70.2290,-22.6654,41.9020,nan,ER,3.4000
-70.0053,-22.3939,53.6800,nan,ER,3.7000
-70.0142,-22.2163,52.9850,nan,ER,3.9000
-70.2267,-22.6625,41.7740,nan,ER,3.1000
-69.9632,-22.3360,55.7570,nan,ER,4.6000
-69.9634,-22.3386,55.2490,nan,ER,3.4000
-70.1088,-21.9842,48.4530,nan,ER,2.9000
-70.2523,-22.0726,45.1910,nan,ER,3.5000
-70.6384,-23.0312,34.5170,nan,ER,3.7000
-70.0867,-22.3698,50.5670,nan,ER,3.6000
-69.9845,-22.4140,53.9600,nan,ER,3.8000
-70.0989,-22.1116,50.6060,nan,ER,3.5000
-70.5005,-23.0605,36.1260,nan,ER,3.4000
-70.1953,-22.2683,45.8540,nan,ER,2.6000
-69.9830,-22.1471,55.4910,nan,ER,3.7000
-70.2084,-22.0990,46.2720,nan,ER,4.4000
-70.1495,-23.0038,43.9210,nan,ER,3.6000
-70.0211,-22.4346,52.9340,nan,ER,2.8000
-70.5922,-22.6733,36.3250,nan,ER,3.4000
-70.2903,-22.4614,42.1760,nan,ER,4.0000
-70.2329,-22.6618,43.3340,nan,ER,4.0000
-70.2321,-22.6683,43.8730,nan,ER,3.0000
-69.9569,-22.2425,54.5860,nan,ER,2.7000
-70.2198,-22.4084,43.5800,nan,ER,2.8000
-70.2639,-22.3983,42.5320,nan,ER,3.2000
-70.2353,-22.5982,52.9640,nan,ER,3.4000
-70.1128,-22.2856,49.6390,nan,ER,2.6000
-69.9991,-22.2304,53.5690,nan,ER,3.7000
-70.4379,-22.9825,38.0870,nan,ER,3.6000
-70.5949,-22.6721,36.2050,nan,ER,4.3000
-70.6668,-23.3105,31.4500,nan,ER,5.0000
-70.2365,-22.4971,43.8990,nan,ER,3.7000
-70.0078,-22.4068,53.4720,nan,ER,3.2000
-70.2662,-22.7204,41.4790,nan,ER,3.0000
-70.5489,-22.6206,37.5250,nan,ER,3.7000
-70.0508,-22.3848,52.6770,nan,ER,3.4000
-70.0925,-22.3505,50.1410,nan,ER,3.5000
-71.0271,-23.2597,25.1870,nan,ER,5.4000
-70.0490,-22.2462,53.4330,nan,ER,3.8000
-70.2686,-22.5145,42.1540,nan,ER,3.3000
-70.0393,-21.8808,51.9680,nan,ER,3.7000
-70.3544,-23.0611,37.0830,nan,ER,3.4000
-70.7445,-23.3183,31.9900,nan,ER,4.1000
-69.9246,-22.2486,55.2700,nan,ER,3.3000
-70.3476,-22.3689,39.9670,nan,ER,2.4000
-70.3599,-22.9458,38.6200,nan,ER,4.0000
-70.0742,-22.0371,50.4160,nan,ER,3.4000
-70.3168,-22.6434,40.8690,nan,ER,2.9000
-70.0314,-21.8753,52.2170,nan,ER,3.3000
-70.0790,-22.5961,43.8910,nan,ER,2.1000
-70.4583,-22.7622,37.5680,nan,ER,2.4000
-70.2431,-22.5395,43.4920,nan,ER,3.3000
-70.1718,-23.0678,42.2060,nan,ER,2.5000
-70.1325,-22.5281,49.0130,nan,ER,3.0000
-70.0115,-22.5328,52.1060,nan,ER,2.5000
-70.2933,-22.6826,40.1330,nan,ER,2.9000
-70.0438,-22.6387,49.4250,nan,ER,2.4000
-70.0029,-22.2343,52.3900,nan,ER,2.1000
-70.1650,-22.9552,42.5420,nan,ER,3.0000
-70.5522,-22.8119,36.2250,nan,ER,2.9000
-70.5059,-22.0336,36.9510,nan,ER,2.6000
-70.0334,-23.1691,45.3190,nan,ER,3.4000
-70.1562,-22.8184,44.1800,nan,ER,3.6000
-70.2250,-22.3278,42.9580,nan,ER,2.4000
-70.1322,-22.3678,48.3000,nan,ER,2.7000
-70.5639,-23.0085,37.3250,nan,ER,6.3000
-70.5807,-23.0617,29.3830,nan,ER,6.5000
-70.4948,-23.0899,33.9800,nan,ER,5.2000
-70.5300,-22.9921,35.8220,nan,ER,4.3000
-70.4784,-23.0037,36.8870,nan,ER,4.5000
-70.0090,-22.4203,53.4400,nan,ER,2.8000
-70.7755,-23.0496,35.0960,nan,ER,5.2000
-70.4849,-22.9894,37.6730,nan,ER,3.5000
-70.4619,-22.9906,36.6950,nan,ER,3.8000
-70.5201,-23.0412,35.2900,nan,ER,3.9000
-70.5419,-23.0374,36.7100,nan,ER,4.9000
-70.5345,-23.0508,35.5720,nan,ER,4.2000
-70.5849,-23.0367,34.7830,nan,ER,5.0000
-70.5392,-23.0713,36.0080,nan,ER,4.3000
-70.5228,-23.0624,35.6170,nan,ER,4.0000
-70.6466,-23.4592,27.4800,nan,ER,5.0000
-70.4878,-22.9907,36.7920,nan,ER,3.6000
-70.1011,-22.0738,49.9800,nan,ER,2.8000
-70.1621,-23.0200,42.5700,nan,ER,2.4000
-70.2240,-22.1873,45.9290,nan,ER,3.4000
-70.4624,-22.9983,37.5280,nan,ER,4.3000
-70.5253,-23.0012,36.2320,nan,ER,3.9000
-70.1406,-21.7892,49.5310,nan,ER,2.9000
-70.2795,-22.7345,40.5160,nan,ER,2.5000
-70.6875,-23.0534,29.4930,nan,ER,4.5000
-70.5951,-23.1200,31.8370,nan,ER,3.3000
-70.7672,-23.1090,26.4330,nan,ER,4.1000
-70.9588,-23.2522,29.0540,nan,ER,4.8000
-70.2207,-22.6731,42.0300,nan,ER,3.2000
-70.6240,-23.0657,33.4660,nan,ER,3.4000
-70.1367,-22.0189,48.5890,nan,ER,2.9000
-70.1355,-22.0193,48.6920,nan,ER,2.9000
-70.1411,-22.2456,45.2800,nan,ER,3.1000
-70.2037,-22.2805,44.9710,nan,ER,3.3000
-70.0910,-21.9183,48.9520,nan,ER,2.6000
-70.6106,-23.0951,32.2950,nan,ER,3.8000
-70.6156,-23.2009,30.2990,nan,ER,3.6000
-70.0048,-22.1424,52.6210,nan,ER,2.6000
-70.5302,-23.1832,30.1370,nan,ER,4.0000
-70.1106,-22.2842,49.4460,nan,ER,2.9000
-70.3482,-22.6403,40.1900,nan,ER,3.0000
-70.6020,-23.1805,32.5550,nan,ER,3.6000
-70.1414,-23.0199,45.2280,nan,ER,3.5000
-70.0933,-22.9183,47.5100,nan,ER,3.1000
-70.5895,-23.2962,29.5930,nan,ER,3.8000
-70.3382,-22.5213,39.2030,nan,ER,3.5000
-70.6922,-22.7725,31.8690,nan,ER,3.5000
-70.1777,-22.2653,46.8620,nan,ER,2.8000
-70.1285,-21.8455,47.4290,nan,ER,3.0000
-70.7882,-23.2498,30.6780,nan,ER,3.6000
-70.7271,-23.1157,30.1350,nan,ER,3.7000
-70.4981,-23.0347,35.8360,nan,ER,3.6000
-70.5463,-23.0540,32.9620,nan,ER,2.5000
-70.0300,-23.1674,46.7650,nan,ER,2.9000
-70.5004,-22.8420,34.1780,nan,ER,2.7000
-70.5983,-23.0616,32.7170,nan,ER,3.2000
-70.0774,-22.9544,47.5030,nan,ER,4.0000
-70.0353,-22.4974,51.5750,nan,ER,2.7000
-70.9292,-22.9774,36.8990,nan,ER,3.6000
-70.0107,-22.4388,52.1860,nan,ER,2.5000
-70.6225,-23.0835,32.0020,nan,ER,4.3000
-70.4294,-23.0033,38.1530,nan,ER,5.0000
-70.8913,-22.9355,36.2680,nan,ER,5.1000
-70.5794,-23.0690,32.3890,nan,ER,3.0000
-70.1955,-22.0443,46.7660,nan,ER,3.9000
-70.2266,-22.6560,44.0760,nan,ER,2.5000
-70.4781,-22.9819,37.4230,nan,ER,3.4000
-70.0754,-22.0083,50.2920,nan,ER,3.3000
