-179.516947422 -36.3454470921 5.7404
-179.620987023 -36.3135081813 7.23489
-179.725016106 -36.2814561022 9.21354
-179.829034476 -36.2492908208 11.7429
-179.933041941 -36.2170123044 14.8642
179.962705391 -36.1845405463 18.6001
179.858821191 -36.1520667659 22.892
179.755023109 -36.1195033388 27.7837
179.651311207 -36.0868504461 33.3276
179.547685547 -36.0541082692 39.5729
179.444146187 -36.0212769891 46.5436
179.340693186 -35.9883567875 54.1773
179.2373266 -35.9553478457 62.5211
179.134046486 -35.9222503457 71.6197
179.030852895 -35.8890644686 81.5018
178.927745881 -35.8557903965 92.1542
178.824725493 -35.8224283107 103.513
178.721791782 -35.7889783936 115.602
178.618944795 -35.7554408268 128.432
178.516184578 -35.7218157921 141.992
178.413511176 -35.6881034715 156.245
178.310924633 -35.6543040474 171.146
178.208424989 -35.6204177011 186.637
178.106012286 -35.5864446152 202.631
178.003686563 -35.5523849717 219.015
177.901447857 -35.5182389528 235.948
177.799296204 -35.4840067404 253.365
177.69723164 -35.4496885172 270.788
177.595254197 -35.415284465 287.87
177.493363908 -35.3807947664 303.721
