179.952553017 -37.1047757238 4.79107
179.854299111 -37.0606873058 5.86586
179.75615944 -37.0165179509 7.16431
179.658133897 -36.9722678829 8.92783
179.560222374 -36.9279373251 11.3359
179.46242476 -36.8835265001 14.5332
179.364740946 -36.8390356311 18.3566
179.267170819 -36.7944649403 22.9351
179.169714265 -36.7498146495 28.4401
179.072371171 -36.7050849811 34.9838
178.97514142 -36.6602761562 42.6109
178.878024895 -36.6153883958 51.1322
178.781021478 -36.5704219209 60.4908
178.684131049 -36.5253769518 70.6828
178.587353488 -36.480253709 81.6962
178.490688673 -36.4350524123 93.6034
178.394136481 -36.3897732811 105.953
178.297696787 -36.3444165344 118.918
178.201369467 -36.2989823916 133.114
178.105154393 -36.2534710706 148.935
178.009051438 -36.2078827899 166.474
177.913060473 -36.1622177672 185.959
177.817181369 -36.1164762205 206.729
177.721413994 -36.0706583665 227.373
177.625758217 -36.0247644224 247.046
177.530213903 -35.9787946041 265.316
