179.234277404 -38.8370756385 4.66964
179.029097639 -38.779890384 4.70569
178.8786742 -38.7376795765 4.97082
178.653390435 -38.6740074517 6.20383
178.428503545 -38.6099025483 7.19817
178.276249203 -38.5661920053 9.13438
178.064963883 -38.5051188841 12.5131
177.908048684 -38.4594485899 16.3595
177.717962463 -38.4037655447 21.1665
177.592294153 -38.366736852 26.2007
177.510305776 -38.3424858268 30.0339
177.397690788 -38.3090562581 36.7365
177.33631678 -38.2907791436 40.8047
177.211143009 -38.2533747886 50.8508
177.06064579 -38.208176033 65.4361
176.97147964 -38.181279574 75.2372
176.895108344 -38.1581731663 83.8427
176.834071398 -38.1396601092 91.9681
176.789136939 -38.1260048829 97.5886
176.603883771 -38.0694730115 122.292
176.439521266 -38.0189990905 148.444
176.316494063 -37.9810233375 174.106
176.152681388 -37.930197798 209.936
176.040230797 -37.8951358541 237.048
175.953504204 -37.867998658 263.915
175.81599501 -37.8247997986 313.048
175.752471427 -37.8047725828 341.121
