lon,lat,depth,unc,etype,src
143.2330,35.4332,6.1700,nan,AS,nan
143.1820,35.4556,6.1700,nan,AS,nan
143.1350,35.4764,6.1700,nan,AS,nan
143.0840,35.4988,6.4700,nan,AS,nan
143.0350,35.5204,6.4700,nan,AS,nan
142.9210,35.5701,6.9800,nan,AS,nan
142.8720,35.5916,6.3700,nan,AS,nan
142.7980,35.6238,4.9600,nan,AS,nan
142.7450,35.6469,4.6500,nan,AS,nan
142.6980,35.6675,4.0500,nan,AS,nan
142.6470,35.6897,3.8400,nan,AS,nan
142.6030,35.7086,5.4600,nan,AS,nan
142.5670,35.7242,6.1700,nan,AS,nan
142.5040,35.7513,6.3700,nan,AS,nan
142.4740,35.7645,7.7900,nan,AS,nan
142.4300,35.7833,8.5000,nan,AS,nan
142.3790,35.8054,9.8100,nan,AS,nan
142.3300,35.8267,11.5300,nan,AS,nan
142.2440,35.8635,12.3400,nan,AS,nan
142.1180,35.9173,13.0500,nan,AS,nan
142.0820,35.9328,13.2500,nan,AS,nan
142.0420,35.9499,12.7500,nan,AS,nan
141.9840,35.9743,12.7500,nan,AS,nan
141.9390,35.9937,13.9600,nan,AS,nan
141.7870,36.0578,15.1700,nan,AS,nan
