lon,lat,depth,unc,etype,src
-72.0923,-22.1600,4.3000,nan,AS,nan
-72.0152,-22.1604,4.3100,nan,AS,nan
-71.8958,-22.1610,3.8400,nan,AS,nan
-71.8418,-22.1612,3.8400,nan,AS,nan
-71.7417,-22.1615,4.3300,nan,AS,nan
-71.5875,-22.1619,4.8200,nan,AS,nan
-71.4526,-22.1622,5.4700,nan,AS,nan
-71.3486,-22.1623,6.5900,nan,AS,nan
-71.3139,-22.1623,6.2700,nan,AS,nan
-71.2368,-22.1624,7.7100,nan,AS,nan
-71.0904,-22.1623,10.7500,nan,AS,nan
-70.7822,-22.1618,16.8300,nan,AS,nan
-70.6088,-22.1612,19.8700,nan,AS,nan
-70.4893,-22.1607,23.0600,nan,AS,nan
