lon,lat,depth,unc,etype,src
-176.1400,50.4103,7.9800,nan,AS,nan
-176.1350,50.4242,8.3000,nan,AS,nan
-176.1310,50.4350,8.1700,nan,AS,nan
-176.1280,50.4409,8.1200,nan,AS,nan
-176.1230,50.4536,8.1700,nan,AS,nan
-176.1190,50.4646,8.4400,nan,AS,nan
-176.1150,50.4754,8.8400,nan,AS,nan
-176.1120,50.4833,9.1100,nan,AS,nan
-176.1080,50.4952,9.3800,nan,AS,nan
-176.1040,50.5041,9.6100,nan,AS,nan
-176.1000,50.5160,9.7400,nan,AS,nan
-176.0930,50.5336,9.6100,nan,AS,nan
-176.0880,50.5465,9.9200,nan,AS,nan
-176.0830,50.5593,10.2900,nan,AS,nan
-176.0790,50.5711,10.2400,nan,AS,nan
-176.0680,50.5987,10.6900,nan,AS,nan
-176.0610,50.6175,11.1000,nan,AS,nan
-176.0590,50.6243,10.8300,nan,AS,nan
-176.0570,50.6292,10.3800,nan,AS,nan
-176.0510,50.6431,10.8300,nan,AS,nan
-176.0480,50.6520,11.1000,nan,AS,nan
-176.0470,50.6540,11.5000,nan,AS,nan
-176.0440,50.6620,12.3200,nan,AS,nan
-176.0390,50.6759,13.2200,nan,AS,nan
-176.0350,50.6859,13.7100,nan,AS,nan
-176.0270,50.7076,14.1700,nan,AS,nan
-176.0120,50.7450,14.3000,nan,AS,nan
-175.9980,50.7824,14.3900,nan,AS,nan
-175.9820,50.8247,14.4800,nan,AS,nan
-175.9760,50.8405,14.4800,nan,AS,nan
-175.9520,50.9024,14.5700,nan,AS,nan
-175.9300,50.9595,14.5700,nan,AS,nan
-175.9030,51.0274,14.5700,nan,AS,nan
-175.8810,51.0844,14.5300,nan,AS,nan
-175.8570,51.1454,14.5700,nan,AS,nan
